isoform_id	IR	IR_genomic_start	IR_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000493587	1	99870888	99871447	ENSG00000132549	VPS13B	99018029,99024285,99026081,99030361,99034044,99034578,99039106,99040068,99040312,99047309,99047842,99047844,99048138,99048148,99048294,99050276,99050500,99051663,99053187,99053489,99055088,99058555,99061670,99062521,99065339,99067185,99069079,99070049,99070352,99071877,99072451,99072809,99078403,99078892,99080147,99081244,99081703,99088052,99104017,99104341,99106110,99107904,99107911,99107913,99108090,99108591,99109716,99110830,99111309,99114580,99116172,99118704,99121361,99122313,99124918,99126901,99127859,99132041,99134090,99138821,99141190,99142137,99144092,99144676,99144990,99144992,99145318,99145636,99145842,99149181,99149197,99149416,99149846,99149848,99152179,99154625,99156670,99157220,99161327,99167118,99174282,99174284,99175460,99179918,99180478,99183352,99183461,99185231,99186879,99191130,99191831,99192080,99192287,99193570,99195772,99196965,99201256,99205046,99205464,99208179,99215075,99215574,99215576,99218796,99221254,99224162,99226534,99226536,99226806,99232698,99233858,99234441,99239321,99240590,99241097,99241099,99243195,99244908,99244916,99247124,99247168,99249359,99257541,99257551,99271093,99271095,99271120,99280503,99281543,99283632,99286829,99288229,99288231,99288233,99288857,99290421,99292353,99294082,99301083,99301169,99301438,99302486,99304059,99308252,99308645,99312069,99314684,99314970,99315300,99317004,99317195,99317523,99317880,99317882,99322679,99323228,99325861,99328157,99328159,99329497,99330501,99331108,99331799,99331829,99333262,99333354,99335091,99337055,99338012,99338921,99339139,99343549,99344252,99344838,99345779,99348474,99350423,99353375,99354841,99357151,99358855,99364272,99364587,99366427,99366789,99372370,99372856,99373208,99375175,99379123,99381371,99384489,99385033,99388714,99390920,99391336,99393103,99393105,99395330,99398392,99398676,99400652,99402171,99404542,99406352,99411029,99418703,99418705,99421822,99423183,99423185,99426378,99428822,99430009,99430084,99431243,99438509,99439166,99439259,99440784,99447023,99447439,99447691,99447693,99447695,99449335,99451982,99453974,99454657,99454659,99460907,99463453,99465313,99467997,99468238,99469243,99470016,99470317,99473463,99473726,99479491,99479719,99479721,99480275,99481765,99482524,99482716,99487968,99491669,99491671,99493093,99495264,99495907,99498491,99499299,99501104,99501475,99501477,99501570,99502746,99504139,99508098,99508172,99514598,99516001,99516103,99517282,99517386,99518443,99519494,99519911,99522416,99526038,99528322,99528324,99528551,99530882,99531210,99533368,99536900,99538721,99541376,99541459,99541461,99541826,99544005,99545184,99552863,99554897,99557610,99558875,99560671,99560680,99563031,99563591,99569728,99572768,99576675,99578694,99579842,99580708,99583791,99585645,99586586,99586875,99587064,99587288,99592122,99593599,99595423,99596389,99597714,99601465,99602209,99604356,99608976,99609187,99610282,99610503,99614474,99616242,99618488,99623863,99623901,99625149,99626236,99627836,99628909,99634380,99639839,99641267,99642279,99642922,99644735,99645145,99646393,99648572,99653065,99656916,99657877,99657890,99664364,99664783,99669629,99670726,99671837,99674418,99674738,99676025,99676984,99677705,99682334,99682336,99682338,99687357,99691804,99695240,99697564,99698680,99698682,99699034,99702081,99706411,99718811,99719703,99720589,99720610,99731998,99744512,99745556,99749484,99755638,99757664,99758549,99759217,99764769,99765114,99769382,99770027,99772072,99772890,99775971,99776446,99779198,99779241,99780009,99787073,99789262,99789406,99789408,99789410,99792042,99792044,99793850,99798603,99799175,99800039,99800531,99801883,99802018,99805107,99806060,99809650,99809652,99809921,99810433,99815106,99815108,99815110,99815124,99815126,99817227,99819673,99819756,99819778,99819780,99819822,99822135,99823150,99824360,99825043,99826048,99827313,99833293,99834848,99834920,99836925,99837000,99837430,99838025,99840570,99846545,99847677,99847732,99849198,99851736,99854021,99855043,99856709,99858423,99862125,99862149,99862360,99866635,99868512,99869055,99870313,99870433,99870435,99873997,99875213,99875516
ENST00000378226	1	11918012	11918333	ENSG00000132640	BTBD3	11893028,11895344,11895762,11896831,11896863,11898026,11898096,11898098,11898704,11900112,11904928,11906683,11906685,11906785,11907514,11917763,11919189,11919279,11921089,11921345,11925225
ENST00000368320	1	155914321	155915872	ENSG00000132680	KHDC4	155914064,155914066,155915264,155918202,155918387,155927897,155930603,155931569,155932799
ENST00000695505	1	78019504	78020691	ENSG00000132842	AP3B1	78001173,78003324,78003393,78003889,78003891,78005856,78007074,78009328,78010554,78014254,78017397,78019240,78021104,78024709,78027324,78029170,78029253,78029566,78030282,78031944,78031946,78031948,78033684,78036077,78038136,78039058,78042096,78044192,78044764,78045249,78047013,78047697,78049822,78055189,78055485,78055690,78055870,78056181,78058017,78059507,78059509,78060472,78064505,78066791,78068933,78071100,78071449,78073926,78076807,78078871,78080400,78080511,78080750,78085033,78086024,78089529,78090917,78092062,78092096,78095437,78102735,78102911,78103936,78104158,78106326,78108373,78110903,78112537,78121058,78125466,78125664,78132193,78132808,78133115,78142830,78145290,78149598,78153501,78154338,78155985,78157149,78162486,78165936,78165946,78167973,78169998,78170222,78170714,78173990,78185393,78185536,78188453,78192005,78194355,78197091,78201662,78202758,78204306,78207704,78208461,78209838,78210706,78211685,78220917,78221136,78221138,78222628,78223890,78224811,78225104,78226052,78227389,78229607,78232451,78233157,78239339,78239998,78251500,78258404,78259599,78260932,78263059,78263497,78264150,78264167,78264930,78266261,78276737,78278852,78284548,78285636,78287075,78289425,78290817,78291387,78291540,78291996
ENST00000546424	1	15493036	15493891	ENSG00000132906	CASP9	15494072,15494433,15499678,15500340,15501000,15501510,15501675,15504217,15504950,15508982,15510764,15512626,15513231,15514433,15515427,15516233,15516752,15517088,15522008
ENST00000382909	1	19851449	19851688	ENSG00000132950	ZMYM5	19826899,19836773,19836839,19836841,19836843,19844537,19846795,19847092,19854910,19856299,19856508,19856678,19860919
ENST00000535942	1	19851449	19851688	ENSG00000132950	ZMYM5	19826899,19836773,19836839,19836841,19836843,19844537,19846795,19847092,19854910,19856299,19856508,19856678,19860919
ENST00000438666	1	36346284	36346313	ENSG00000133104	SPART	36301944,36309425,36310921,36314151,36315049,36319375,36322185,36324690,36332366,36336707,36336713,36339500,36341008,36350514,36351663,36352192,36353866,36353868,36354466,36354556,36355305,36356854,36357251,36358279,36359505,36360911,36361179,36361902,36362603,36362633,36362989,36363981,36365010,36365048,36365788,36366637,36366864,36368500,36368502,36370147
ENST00000486907	2	23883874;23884025	23883948;23884301	ENSG00000133460	SLC2A11	23856780,23858523,23859033,23859035,23860602,23861422,23862382,23869129,23869518,23872759,23874441,23874443,23876144,23877190,23877280,23878912,23884361,23885317
ENST00000674218	1	146140262	146142871	ENSG00000133706	LARS1	146110739,146113972,146114097,146114698,146114912,146115991,146119956,146121742,146121936,146123019,146124392,146129523,146130005,146143440,146150360,146152498,146154996,146157293,146158769,146159431,146160179,146166027,146170147,146170923,146170925,146170927,146170929,146175411
ENST00000472842	1	13378446	13381160	ENSG00000133794	BMAL1	13280279,13280559,13281071,13282991,13283813,13284825,13286337,13289848,13291054,13294297,13294299,13294808,13295192,13295742,13295948,13297834,13298138,13298644,13301708,13301804,13302888,13305456,13309308,13310622,13314923,13315924,13316320,13316349,13316351,13319103,13320217,13322004,13323218,13323372,13324793,13324801,13324803,13325196,13325320,13326480,13329643,13329645,13331196,13331770,13334167,13335220,13335673,13336020,13336022,13336024,13336026,13340980,13342204,13342768,13343700,13348730,13350126,13350257,13350635,13352310,13356708,13357168,13358514,13358781,13358844,13360719,13362123,13362537,13364372,13366134,13366557,13366580,13366591,13366622,13366624,13369033,13369035,13369104,13370825,13374403,13374633,13375354,13375956,13377196,13377198,13378091,13379647,13380205,13386459
ENST00000532052	1	65344622	65345665	ENSG00000133884	DPF2	65334774,65337752,65341111,65344258,65344848,65345867,65351016
ENST00000377326	1	64810133	64810267	ENSG00000133895	MEN1	64805084,64805556,64809132
ENST00000256379	1	70584131	70584816	ENSG00000133997	MED6	70581988,70582834,70582900,70583815,70589869,70591025,70592973,70594443,70594796,70595739,70596668,70597472,70598162,70599347
ENST00000551694	2	48922202;48923853	48923781;48924222	ENSG00000134285	FKBP11	48924179
ENST00000553027	5	48922202;48923853;48924257;48924649;48925112	48923781;48924222;48924560;48925045;48925299	ENSG00000134285	FKBP11	48924179
ENST00000367397	1	197438676	197442165	ENSG00000134376	CRB1	197268560,197270805,197272445,197272886,197272888,197274479,197274481,197275853,197278960,197281068,197284246,197288185,197288187,197288473,197291167,197291676,197294598,197297499,197299088,197299402,197299707,197303950,197307421,197307980,197308977,197311677,197317792,197318752,197320875,197320989,197323756,197324154,197328482,197329308,197329802,197333416,197334046,197334951,197335883,197336031,197339611,197339963,197347125,197347184,197349362,197351228,197351832,197352360,197353642,197356357,197356824,197357522,197357983,197357985,197358052,197359320,197360111,197360375,197360729,197368384,197368386,197369744,197372113,197374452,197375264,197375682,197377022,197380944,197381395,197381664,197382780,197386490,197386492,197392122,197393168,197393224,197393226,197394060,197394339,197395161,197395408,197395438,197396748,197396750,197397651,197398224,197402141,197402300,197407962,197408093,197412838,197419288,197420714,197420905,197421192,197422418,197423968,197424340,197427047,197427346,197428554,197429139,197429931,197434357,197434832,197434834,197435309,197437221,197437800,197437992,197439380,197440000,197440217,197440545,197441727,197444760,197444900,197445025,197448803,197451245,197454511,197454704,197460549,197460560,197461278,197463348,197463669,197464939,197468069,197470096,197471476,197473239,197474726
ENST00000541239	2	110642522;110644183	110644064;110644384	ENSG00000134905	CARS2	110642069,110642485,110642790,110644668,110646555,110648289,110649583,110650081,110653590,110654784,110655792,110657759,110659149,110661851,110662182,110662220,110662259,110662298,110662337,110662376,110662414,110662455,110667601,110670373,110670912,110670914,110675250,110675474,110676896,110678601,110678930,110683467,110685909,110686193,110689915,110691170,110691172,110691943,110694171,110694867,110695539,110698113,110699388,110703483,110703643,110705766
ENST00000369329	2	90513819;90515093	90515040;90515648	ENSG00000135341	MAP3K7	90516222,90520479,90520495,90527417,90527419,90528681,90529301,90530496,90532909,90532930,90538109,90541057,90544432,90544434,90544659,90544745,90544757,90547923,90549392,90550171,90550716,90555332,90556150,90560115,90560206,90563424,90569579,90570674,90572003,90572767,90574658,90574956,90581037,90581563,90585357
ENST00000369332	2	90513819;90515093	90515040;90515648	ENSG00000135341	MAP3K7	90516222,90520479,90520495,90527417,90527419,90528681,90529301,90530496,90532909,90532930,90538109,90541057,90544432,90544434,90544659,90544745,90544757,90547923,90549392,90550171,90550716,90555332,90556150,90560115,90560206,90563424,90569579,90570674,90572003,90572767,90574658,90574956,90581037,90581563,90585357
ENST00000258200	1	67163853	67164018	ENSG00000135722	NA	NA
ENST00000581120	1	63606441	63607286	ENSG00000136463	TACO1	63602128,63607524
ENST00000409658	1	127763160	127764827	ENSG00000136709	WDR33	127707525,127710741,127710750,127712899,127714537,127715436,127716297,127718475,127719392,127719515,127720008,127720010,127720498,127721252,127721480,127722206,127722252,127726148,127726816,127729839,127729841,127731163,127732466,127733328,127734606,127737301,127738073,127741485,127741891,127742385,127744391,127744886,127744914,127744916,127745987,127748809,127749206,127751017,127751229,127754563,127755404,127755595,127755597,127755599,127756202,127756945,127757173,127764742,127765348,127765540,127771483,127771646,127772799,127773909,127777256,127781623,127783143,127784764,127784766,127784785,127785626,127789980,127792083,127795025,127802049,127806831,127806999,127810092
ENST00000408936	1	121782402	121783535	ENSG00000136848	DAB2IP	121567741,121567743,121567781,121568376,121568378,121568907,121569689,121570692,121571244,121577167,121581357,121581477,121588093,121588469,121588688,121589879,121590126,121591337,121591666,121592436,121593008,121593412,121593812,121594072,121596370,121597287,121605783,121606232,121606873,121606919,121608698,121610292,121612499,121616610,121618036,121618337,121619478,121623511,121624328,121627744,121628078,121628703,121635053,121636657,121636745,121637048,121637770,121640342,121642664,121645815,121647027,121648599,121649764,121649920,121652757,121655634,121655881,121656153,121660223,121666643,121667004,121667331,121668382,121668819,121668821,121671204,121672684,121673450,121674809,121676413,121676427,121676569,121678352,121679407,121680115,121683165,121684171,121684622,121687846,121688139,121690231,121692402,121693378,121695967,121701133,121701216,121701218,121705614,121705639,121706817,121706825,121709739,121710054,121712851,121714424,121721942,121722179,121722181,121722183,121722185,121723786,121724553,121727931,121728738,121731879,121731881,121733314,121733316,121733830,121734588,121735715,121737302,121739080,121743107,121745294,121746910,121750087,121750414,121751308,121753410,121757852,121759108,121761118,121762586,121762797,121764407,121765447,121767483,121767547,121768495,121768872,121769346,121769368,121769911,121776588,121777534,121779772,121782052,121782408,121782836,121783075,121783077,121783608
ENST00000692291	1	34660601	34660853	ENSG00000137070	IL11RA	34652432,34652448,34655030,34656419,34657895,34661777,34661779,34661781
ENST00000379238	1	34048873	34048877	ENSG00000137073	UBAP2	33922852,33927402,33931115,33931873,33931945,33932166,33932496,33932589,33936032,33937160,33940155,33940157,33940647,33942969,33944078,33946776,33948074,33948108,33949720,33950731,33950906,33957800,33972461,33978457,33985260,33985620,33989188,33989190,33989255,33989501,33990585,33992771,33996503,33996505,34002431,34002522,34006544,34010876,34013516,34018056,34022339,34023309,34023603,34024416,34024646,34026239,34028002,34028026,34043640,34044433
ENST00000684754	1	34048873	34048877	ENSG00000137073	UBAP2	33922852,33927402,33931115,33931873,33931945,33932166,33932496,33932589,33936032,33937160,33940155,33940157,33940647,33942969,33944078,33946776,33948074,33948108,33949720,33950731,33950906,33957800,33972461,33978457,33985260,33985620,33989188,33989190,33989255,33989501,33990585,33992771,33996503,33996505,34002431,34002522,34006544,34010876,34013516,34018056,34022339,34023309,34023603,34024416,34024646,34026239,34028002,34028026,34043640,34044433
ENST00000672519	1	33001333;33001522	33001516;33001566	ENSG00000137074	APTX	32887968,32888589,32888617,32894825,32895553,32895739,32896269,32901571,32902633,32905817,32911309,32913390,32913720,32915411,32916862,32917548,32920631,32921570,32928829,32928831,32929762,32936418,32939625,32940423,32942841,32946550,32949117,32953100,32954647,32956440,32957687,32959154,32960060,32963498,32964025,32967431,32967913,32970080,32972693,32973389,32976144,32980766,32981455,32984462,32984464,32985479,32986646,32989258,32993556,32996161,32997850,32998831,33003868,33005785,33007651,33015728,33015730,33015732,33022543,33023118
