isoform_id	MES	MES_genomic_start	MES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000377110	1	70793441;70797005;70811170	70793697;70797128;70811244	ENSG00000083067	TRPM3	70529635,70531473,70531475,70531678,70533074,70533695,70534935,70539016,70539617,70540196,70540867,70541656,70541666,70542611,70542770,70542804,70544347,70544559,70546484,70548319,70551461,70555466,70556879,70556881,70557661,70557795,70561392,70563140,70563142,70563285,70564543,70564681,70567385,70567562,70568190,70568783,70573371,70573959,70575581,70577240,70577769,70577837,70581733,70581784,70582426,70582594,70583427,70584169,70586924,70587723,70590563,70591917,70593153,70595429,70596293,70597796,70598799,70601400,70604563,70605421,70605423,70605904,70606586,70609329,70610150,70610164,70610542,70611541,70616197,70616381,70616889,70621509,70626135,70628690,70629998,70630865,70631298,70631671,70632670,70635132,70636569,70638951,70639103,70640959,70640976,70640978,70641390,70642781,70644048,70644342,70646263,70646678,70648790,70649852,70650261,70651697,70651741,70662935,70664135,70665945,70666133,70666633,70667472,70668082,70669152,70671323,70673154,70674290,70674525,70674700,70674841,70674843,70678721,70685550,70686267,70686878,70687433,70687807,70689255,70691861,70695851,70697680,70705432,70706348,70706825,70707380,70711591,70712155,70714330,70714554,70716585,70716587,70717065,70719692,70723425,70724341,70724818,70725373,70729584,70730148,70732323,70732547,70734578,70734580,70735058,70737685,70738229,70738231,70741517,70743791,70745617,70747206,70747311,70749008,70749953,70751095,70752075,70754223,70755515,70756068,70761517,70761616,70763379,70764217,70764463,70766651,70767305,70768918,70768920,70769287,70769739,70769812,70770887,70771062,70773413,70774774,70775037,70778428,70785840,70792271,70793322,70793577,70796351,70797585,70800495,70801641,70801949,70802686,70804444,70805821,70805891,70807127,70807398,70808839,70809714,70811852,70813604,70816750,70816760,70817361,70821948,70822196,70822358,70823572,70823574,70825264,70826845,70827543,70827771,70827954,70829725,70831535,70831926,70832702,70832963,70833480,70836618,70837777,70841847,70847270,70847555,70847557,70848475,70849772,70850215,70850574,70852237,70852239,70853712,70857966,70858310,70860321,70863512,70865855,70867736,70868104,70873637,70875370,70876356,70878160,70878415,70878768,70879921,70879923,70880565,70884413,70888590,70890925,70891381,70892705,70901855,70905198,70907253,70907260,70907314,70907610,70909624,70910675,70911143,70912895,70913865,70918510,70921699,70922325,70925028,70926115,70926396,70928783,70930258,70930686,70933139,70941481,70942375,70948218,70949069,70949522,70951486,70953868,70954707,70958699,70958920,70960720,70960738,70961769,70966433,70966435,70967433,70968417,70975571,70977851,70978340,70980054,70980056,70980974,70980976,70981745,70983510,70985003,70985739,70986442,70987872,70987874,70990193,70990195,70991520,70995113,70995405,70995776,70997807,70999604,71000998,71001387,71006509,71009925,71010027,71010325,71011376,71013546,71015216,71015218,71020336,71020338,71021336,71023527,71026321,71026323,71026908,71027000,71031501,71033670,71033724,71034033,71036318,71036320,71036625,71037705,71041204,71048459,71048461,71050143,71051137,71052530,71053372,71058259,71061087,71061549,71064491,71064623,71065745,71067071,71067313,71067737,71069321,71070318,71070620,71072665,71073167,71077109,71077735,71080415,71081259,71085888,71085896,71086113,71087615,71087749,71087858,71089918,71090352,71096557,71103748,71103907,71104610,71105382,71109373,71109678,71110513,71112789,71112937,71113643,71114237,71118913,71121069,71121071,71121490,71123331,71123587,71123722,71124141,71125324,71128764,71130739,71135639,71135712,71137694,71138315,71140666,71142265,71142709,71142763,71144926,71144928,71146856,71148559,71150211,71151109,71153558,71155463,71158003,71158072,71161485,71162450,71162512,71162981,71164946,71164948,71165455,71168140,71173607,71175224,71175814,71176243,71176245,71176726,71176986,71177119,71177520,71177522,71179024,71181527,71181970,71185040,71185050,71185069,71185202,71185824,71188249,71189510,71195649,71195651,71197336,71204755,71205174,71206062,71208958,71212609,71214096,71214714,71215299,71216615,71217335,71219492,71221062,71221634,71226174,71229203,71229205,71229774,71231695,71232645,71234172,71237875,71239150,71241607,71241809,71242885,71243428,71243771,71245312,71250004,71251637,71252817,71253301,71256652,71257109,71258699,71259663,71261685,71263924,71266654,71268248,71270072,71272836,71273021,71273284,71273793,71275331,71276838,71279506,71283202,71284155,71285119,71287690,71288521,71288891,71293875,71295801,71298348,71299254,71300269,71302443,71303553,71306077,71306099,71306236,71307489,71307648,71307818,71320639,71320912,71324050,71326409,71326411,71326413,71326628,71326999,71327389,71337624,71339467,71340343,71344535,71345282,71345699,71346292,71346294,71352582,71354148,71357568,71359302,71359304,71359306,71359545,71359662,71362824,71363469,71363921,71364109,71364347,71364430,71364900,71365306,71365988,71368640,71375037,71380361,71381114,71381116,71382033,71382035,71382037,71390615,71397011,71397819,71400502,71401410,71401597,71402128,71402465,71403031,71404738,71405257,71408452,71408454,71409370,71409973,71410532,71413207,71414155,71417496,71420184,71422363,71425484,71425741,71429912,71438543,71438545,71439313,71439598,71442838,71443413,71444909
ENST00000642928	1	33722917;33731424;33733495	33722952;33731468;33733610	ENSG00000085063	CD59	33706103,33709878,33710976,33711784,33712623,33713386,33716711,33722875,33729198,33732850,33734434,33734692
ENST00000262124	1	12971563;12975733	12974555;12975882	ENSG00000085415	SEH1L	12951118,12953159,12957623,12957671,12957861,12958580,12961007,12962106,12962448,12971880,12975815,12976066,12976672,12977258,12985000,12985294,12985296,12986100,12987172
ENST00000558494	1	80072578;80098416	80072647;80098578	ENSG00000086666	ZFAND6	80061967,80063536,80063695,80064930,80070345,80070347,80073566,80078117,80078526,80081547,80083422,80085666,80086183,80087204,80087750,80087858,80087860,80087924,80096207,80097611,80097613,80104886,80109042,80110224,80117675,80117677,80121136,80122864,80125016,80130992,80135395,80137727,80137936,80137938,80137940
ENST00000561060	1	80072578;80098416	80072647;80098578	ENSG00000086666	ZFAND6	80061967,80063536,80063695,80064930,80070345,80070347,80073566,80078117,80078526,80081547,80083422,80085666,80086183,80087204,80087750,80087858,80087860,80087924,80096207,80097611,80097613,80104886,80109042,80110224,80117675,80117677,80121136,80122864,80125016,80130992,80135395,80137727,80137936,80137938,80137940
ENST00000503393	1	2812291;2818185;2818814	2812477;2818390;2819070	ENSG00000087266	SH3BP2	2795694,2795769,2797399,2797440,2797672,2797674,2798457,2801049,2803044,2803291,2805592,2806182,2806937,2807626,2808699,2813697,2813772,2813868,2813870,2814137,2814491,2814567,2817812,2819769,2825445,2825503,2825531,2825559,2825591,2825610,2825622,2825624,2826222,2826250,2826278,2826343,2826375,2826403,2826435,2826463,2826491,2826521,2826555,2826563,2826585,2826617,2826647,2826675,2826705,2826733,2826990,2827022,2827054,2827086,2827534,2827536,2827599,2828522,2828695,2834738,2838474,2838557,2838559,2839855
ENST00000264758	1	2844150;2867972	2844834;2868129	ENSG00000087274	ADD1	2847289,2849567,2851560,2851983,2856003,2856554,2860768,2862966,2863190,2868974,2869663,2869726,2870932,2872946,2874852,2881525,2886649,2889184,2889186,2893890,2896664,2897664,2900207,2904660,2905443,2905662,2905674,2906005,2906619,2907648,2908225,2908834,2908836,2909247,2910287,2911101,2911998,2912671,2913863,2915145,2916157,2916340,2916777,2917001,2926406,2929125,2929751
BambuTx210	1	2844150;2867972	2844834;2868129	ENSG00000087274	ADD1	2847289,2849567,2851560,2851983,2856003,2856554,2860768,2862966,2863190,2868974,2869663,2869726,2870932,2872946,2874852,2881525,2886649,2889184,2889186,2893890,2896664,2897664,2900207,2904660,2905443,2905662,2905674,2906005,2906619,2907648,2908225,2908834,2908836,2909247,2910287,2911101,2911998,2912671,2913863,2915145,2916157,2916340,2916777,2917001,2926406,2929125,2929751
ENST00000348286	1	32805338;32806209	32805407;32806327	ENSG00000088305	DNMT3B	32763172,32763591,32766212,32766732,32767043,32767763,32768337,32772823,32774560,32777992,32782119,32782792,32790196,32790198,32790619,32792410,32794546,32799905,32800878,32803704,32805073,32807495,32807497,32807891
ENST00000427887	1	98977784;99015447	98978064;99016052	ENSG00000088387	DOCK9	98797120,98797122,98800505,98802369,98803431,98807334,98808202,98808413,98808943,98809404,98810408,98812684,98814809,98816089,98817268,98818862,98818876,98821193,98825780,98827500,98827642,98827763,98828846,98834693,98835498,98835500,98836307,98837611,98841766,98842644,98842664,98845519,98845975,98846164,98846474,98846740,98846742,98846761,98846877,98846933,98848985,98849289,98849326,98850727,98850729,98850731,98851430,98853845,98859310,98860643,98861223,98861799,98864691,98865833,98866335,98868336,98869137,98869548,98872773,98874306,98876072,98876074,98877032,98877333,98878548,98880621,98881826,98881998,98882660,98884647,98885801,98886145,98886403,98886932,98886934,98892124,98893041,98893628,98893989,98893991,98894137,98894583,98896080,98896116,98898131,98900127,98900290,98900292,98900702,98900773,98900849,98902239,98902301,98908527,98909893,98909895,98914168,98914878,98916154,98916232,98918404,98918968,98920118,98920120,98920849,98922532,98922657,98928682,98933674,98939874,98940718,98942960,98943302,98943542,98943544,98951454,98952380,98952629,98953669,98953769,98956200,98959288,98962542,98962623,98962715,98963292,98963695,98963889,98964078,98964489,98964524,98967947,98968356,98968358,98969762,98972560,98973742,98974220,98978118,98981155,98990929,98991216,98998053,98998055,98998195,98998691,98999281,98999747,99000297,99000635,99000862,99002712,99011967,99012630,99013966,99014025,99014614,99016258,99016482,99017110,99018319,99019074,99020504,99025948,99030375,99030875,99033422,99033424,99035508,99038927,99038938,99043526,99044842,99045043,99045649,99046668,99048424,99048698,99050101,99050373,99051995,99053351,99058892,99059744,99060912,99064464,99065917,99065992,99066316,99066846,99070141,99070143,99070748,99072111,99072556,99076909,99079550,99081574,99082087,99084839
ENST00000486175	1	50565466;50566006	50565861;50566094	ENSG00000088543	C3orf18	50558322,50558918,50558924,50558926,50559781,50559967,50559969,50560839,50560924,50562453,50563215,50563931,50564751,50565341,50566999,50569056,50569578
ENST00000228307	1	120215930;120216273;120219207	120216090;120217116;120220091	ENSG00000089159	PXN	120212916,120217503,120217724,120219128,120219130,120223533,120228730,120234122,120234277,120234603,120236948,120237852,120238393,120239615,120240231,120240338,120242262,120242264,120243134,120246475,120247297,120253096,120253835,120255157,120258937,120259260,120259461,120261133,120261724,120262001
ENST00000355852	1	51961941;51962810	51962088;51963256	ENSG00000090097	PCBP4	51960556,51961414,51964320,51966279,51966322,51968028,51968871,51968907,51968999,51969329,51969335,51970938,51971553,51972385,51972747,51972749
ENST00000204726	1	132827607;132827808	132827713;132827902	ENSG00000090615	GOLGA3	132770336,132777368,132777900,132779706,132779708,132779762,132779921,132780163,132780165,132780565,132784480,132784781,132784807,132784809,132784831,132784833,132784863,132784914,132784926,132786680,132788677,132788775,132789901,132791673,132791679,132792004,132792010,132793940,132793942,132795055,132796666,132802493,132804745,132806974,132807435,132807510,132811312,132814169,132814860,132816070,132816282,132816876,132819192,132819194,132819685,132826367,132828732
ENST00000351718	2	108150695;108156387,108166921;108168277;108175322	108150753;108156637,108167073;108168402;108175357	ENSG00000091129	NRCAM	108147841,108148309,108149601,108150214,108150216,108150218,108155493,108157885,108158165,108159684,108160011,108161453,108162776,108162991,108165124,108165871,108167586,108169595,108172144,108175301,108175457,108175741,108176105,108181755,108182252,108183399,108183518,108183681,108187563,108188418,108189868,108190274,108191427,108191622,108191890,108197572,108198202,108202061,108202885,108204291,108204563,108209677,108211415,108211634,108211659,108213582,108218567,108220874,108223099,108228634,108231342,108232193,108232768,108237563,108238233,108238440,108239066,108247140,108247311,108249398,108249400,108249445,108251712,108252899,108253682,108259535,108259537,108259882,108259884,108268665,108268868,108268870,108270310,108280859,108288012,108288495,108292227,108293036,108294730,108297788,108298974,108300448,108301532,108302380,108303812,108307431,108310534,108310536,108313692,108315146,108316145,108316147,108318386,108320328,108320744,108327915,108330675,108331492,108337547,108338197,108338199,108340302,108340654,108343294,108344449,108346384,108346457,108346661,108348223,108348225,108348227,108352971,108356994,108358273,108358908,108362809,108366642,108368647,108372282,108373110,108373780,108374078,108375236,108379328,108382115,108382477,108385449,108387800,108388024,108391471,108395563,108395743,108395745,108396137,108396668,108406699,108411326,108419471,108420814,108424779,108424949,108426849,108427227,108430502,108430968,108431375,108431653,108432127,108437512,108439702,108441532,108442333,108444579,108445001,108445036,108445689,108446502,108446643,108446786,108449685,108453295
ENST00000556336	1	21323924;21325232;21325831	21325070;21325383;21326173	ENSG00000092200	RPGRIP1	21287904,21301089,21302098,21302127,21303398,21303436,21311005,21314434,21318251,21319215,21326739,21338800,21340823,21342115,21343362,21344589,21346646,21348651
BambuTx943	1	30578837;30579137;30579751;30580053;30580571;30581012;30581334;30581528;30584365;30584546;30587286	30578998;30579303;30579935;30580178;30580701;30581101;30581408;30581644;30584454;30584717;30587395	ENSG00000100029	PES1	30578440,30581662,30582087,30584019,30584577,30584719,30589482,30589670,30592164,30600346,30602356,30603787,30604319,30604321,30605908
ENST00000400246	1	31821502;31822693	31821637;31822790	ENSG00000100150	DEPDC5	31756017,31757057,31761374,31761836,31764187,31767440,31770252,31776904,31779527,31781084,31782787,31786334,31791962,31791964,31792474,31793166,31797282,31798065,31800346,31801164,31803030,31803710,31804182,31804300,31809243,31811694,31812133,31819106,31822941,31823238,31828841,31830004,31830006,31832635,31832831,31836749,31837216,31838751,31840952,31841079,31844586,31845818,31848017,31848227,31848651,31854363,31856274,31856756,31857471,31857643,31860119,31860121,31862110,31864253,31865362,31868903,31869974,31872804,31874399,31874736,31875778,31875956,31876184,31876352,31877011,31877013,31877015,31879460,31879529,31880176,31881681,31881683,31882408,31882410,31886628,31889173,31889437,31890299,31890870,31893763,31893765,31897369,31897383,31898161,31901279,31901377,31905847,31906478
ENST00000343455	1	95134361;95140659;95141154;95141683	95134503;95140759;95141187;95141748	ENSG00000100697	DICER1	95087072,95089112,95089114,95089351,95089353,95091953,95095734,95096699,95098321,95098932,95105580,95105972,95109617,95110317,95110369,95111385,95111882,95112788,95116864,95116866,95117841,95118195,95119049,95121922,95122276,95124501,95130803,95133537,95140247,95140577,95141869,95143058,95148088,95148521,95151142,95151396,95152492,95152494,95152706,95153625,95155885
ENST00000457657	1	23071125;23071427	23071186;23071617	ENSG00000100813	ACIN1	23064765,23071540,23072754,23073044,23073526,23075064,23075174,23076524,23092337,23092411,23093884,23093886
ENST00000646647	1	21436901;21437194	21436965;21437308	ENSG00000100888	CHD8	21386058,21387674,21391403,21391625,21393465,21393943,21394408,21394751,21394753,21399813,21404734,21408300,21415735,21419697,21421408,21423490,21425804,21429787,21431364,21431790,21436994,21441064,21441066,21447091,21448045
ENST00000645929	1	21436901;21437194	21436965;21437308	ENSG00000100888	CHD8	21386058,21387674,21391403,21391625,21393465,21393943,21394408,21394751,21394753,21399813,21404734,21408300,21415735,21419697,21421408,21423490,21425804,21429787,21431364,21431790,21436994,21441064,21441066,21447091,21448045
ENST00000278886	1	25490236;25490940	25490391;25491099	ENSG00000101004	NINL	25453257,25453668,25458531,25461151,25461153,25463606,25463834,25465300,25466361,25467756,25470728,25473121,25474429,25476562,25477366,25481056,25483431,25483852,25484114,25484828,25485399,25486119,25486509,25489028,25489704,25491837,25494064,25494066,25494105,25494236,25494496,25497215,25499449,25500290,25500708,25501012,25501222,25503823,25505955,25506175,25508430,25509968,25510020,25510120,25510558,25510900,25511085,25513059,25513673,25515301,25515555,25515557,25516511,25516714,25518274,25518276,25518278,25520375,25520482,25521590,25522499,25522866,25523396,25529068,25529708,25533629,25534183,25537611,25539278,25540056,25540110,25542496,25543889,25546959,25549632,25550336,25552089,25552501,25553259,25553977,25555819,25556796,25556798,25557068,25557185,25557399,25558664,25559908,25563298,25563693,25565852,25567310,25567795,25569096,25569505,25571998,25573783,25574552,25574554,25574821,25576737,25576739,25578872,25579466,25580624,25583828
