isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000648580	1	5771291	5771583	ENSG00000145982	FARS2	5266228,5269030,5272040,5274855,5278409,5280111,5282099,5282264,5283660,5284909,5286407,5286753,5287195,5288698,5293412,5293414,5293416,5294023,5298155,5301319,5301652,5302026,5304027,5304066,5304708,5307504,5308151,5308438,5310871,5311522,5314657,5314711,5315364,5315366,5315830,5316071,5316647,5317065,5318865,5319421,5321396,5324270,5330675,5331919,5332350,5336577,5336794,5338852,5339571,5342156,5342230,5342620,5343927,5351280,5355728,5355748,5357077,5359564,5361130,5365183,5365429,5366077,5366880,5368601,5369697,5369774,5370647,5372379,5372389,5373069,5377198,5377200,5379275,5385566,5392411,5395195,5396164,5397165,5397531,5399937,5402178,5404280,5408282,5414561,5414791,5416482,5417850,5418239,5420552,5421104,5424428,5430054,5431482,5432863,5434252,5435169,5436577,5441538,5443705,5444132,5444134,5448310,5448546,5449589,5450567,5452462,5454489,5454919,5455899,5459933,5461183,5463434,5463759,5469222,5474396,5475486,5475549,5475743,5480826,5480960,5481668,5481756,5482854,5483856,5485124,5486777,5486779,5489883,5490211,5496961,5496963,5499042,5502028,5507015,5507017,5507312,5509055,5509057,5511342,5512737,5514912,5516857,5518728,5522166,5522349,5523851,5525419,5528799,5529810,5529978,5531361,5531805,5531807,5531915,5533577,5534820,5535358,5537207,5537657,5537992,5540099,5543962,5544340,5545571,5545806,5549505,5554258,5554500,5566148,5566150,5566572,5566574,5569045,5570507,5571143,5574083,5580988,5582424,5583264,5584575,5584781,5586408,5586449,5590252,5590279,5590605,5593212,5599978,5600623,5602006,5602702,5603676,5604827,5605616,5611675,5612821,5618511,5618991,5619735,5620997,5621499,5623377,5624017,5626623,5626773,5627067,5627206,5628894,5630843,5634055,5639041,5642181,5645519,5645521,5645603,5645632,5645848,5647783,5648434,5648870,5649476,5658124,5660516,5661454,5662298,5662300,5666765,5667386,5667766,5670770,5673278,5674486,5677651,5680698,5682619,5682638,5684205,5686153,5686249,5686668,5690348,5691771,5696119,5700179,5701407,5705384,5705747,5709701,5709709,5711334,5712846,5713656,5724108,5725592,5726242,5726445,5726447,5727139,5732060,5732417,5733966,5734448,5734834,5736687,5737627,5737629,5739187,5740075,5740940,5741348,5742196,5744835,5745597,5745983,5746727,5746853,5747003,5747731,5749813,5749815,5750056,5753594,5753876,5755247,5757673,5759045,5759550,5761352,5762446,5763320,5764441,5764597,5769189,5770005,5770634,5773045,5773047,5775933,5777025,5777193,5779931,5781334,5782473,5786369,5786427,5786429,5787123,5788367,5788563,5790222,5790583,5791767,5794985,5799390,5800876,5800984,5801082,5801187,5803458,5803589,5804409,5804415,5805026,5805028,5805053,5805055,5807195,5807260,5809157,5809649,5809689,5811127,5813723,5814815,5814817,5815670,5816232,5817265,5818390,5822623,5825479,5827977
ENST00000535040	1	82364244	82364329	ENSG00000146242	TPBG	82366256
ENST00000369750	1	82364244	82364329	ENSG00000146242	TPBG	82366256
ENST00000357847	2	143061214;143187629	143061606;143190597	ENSG00000146416	AIG1	143063450,143067033,143067694,143067995,143069159,143071397,143073123,143075939,143076407,143077995,143081162,143082106,143083649,143085170,143091827,143094554,143095457,143097352,143099434,143101056,143102804,143105295,143106186,143106434,143108658,143109095,143112826,143115684,143116153,143116889,143121664,143126592,143127832,143128480,143134293,143136594,143136596,143136598,143137915,143138474,143141398,143142216,143142440,143149790,143149792,143153099,143154360,143154362,143156251,143156427,143156647,143158314,143159795,143159828,143162899,143165945,143166553,143169229,143171638,143171640,143173685,143174543,143176662,143176674,143179988,143182180,143182182,143182798,143183340,143185514,143185516,143185518,143185550,143185552,143185554,143185773,143187745,143187747,143188972,143189357,143189359,143189568,143191822,143191998,143192234,143192236,143193168,143197066,143199617,143199619,143202397,143203462,143206801,143207476,143208390,143214191,143214898,143216684,143217992,143219338,143220765,143221671,143221891,143226912,143227782,143231821,143231823,143232458,143233015,143233931,143235020,143235022,143235024,143235026,143235028,143235260,143235490,143236993,143237566,143242824,143242843,143243244,143244485,143249422,143250027,143250147,143253503,143257019,143257692,143261286,143262820,143265845,143267289,143267507,143268509,143269158,143270848,143270870,143270884,143270912,143270937,143271369,143274453,143274492,143274533,143276211,143277478,143277512,143277979,143281769,143281847,143282534,143283335,143286315,143290406,143290560,143291684,143296461,143302690,143309097,143310888,143311340,143311385,143311488,143314692,143314694,143322638,143322874,143323815,143323880,143324132,143329243,143331568,143331570,143332573,143334205,143334396,143334409,143337265,143339323,143339469
ENST00000367090	1	158560091	158560232	ENSG00000146433	TMEM181	158540649,158540903,158542381,158544952,158545266,158549465,158551104,158553664,158555967,158555997,158558762,158559407,158567156,158571825,158572091,158573057,158578903,158579127,158580633,158580635,158584278,158585633,158585673,158585675,158586043,158588964,158588995,158592774,158592776,158593547,158593832,158599204,158600119,158604321,158604329,158604972,158606069,158614953,158619301,158620709,158622572,158624747,158626671,158628241,158628269,158628289,158628367,158629218,158631444,158633558,158634090
ENST00000545879	1	151454548	151454653	ENSG00000146476	ARMT1	151453223,151454528,151456365,151461832,151462074,151462241,151465080,151465220,151466413,151467284,151467525,151469483
ENST00000412051	1	1024502	1027027	ENSG00000146540	C7orf50	1000007,1008891,1008932,1009020,1009038,1013941,1014294,1014747,1015435,1017053,1017427,1017443,1019286,1020138,1026105,1026691,1029546,1029856,1030941,1033212,1033214,1034365,1034498,1035327,1035329,1035331,1035333,1036588,1036611,1040469,1040944,1041531,1042965,1043783,1045283,1045285,1045287,1046118,1046345,1047657,1049091,1053030,1055006,1056350,1056494,1064117,1064139,1065533,1068343,1070464,1070508,1070516,1070599,1070607,1070609,1070611,1070646,1070656,1070689,1070727,1070766,1070802,1070855,1070881,1070901,1070938,1070975,1071009,1071019,1071035,1072147,1074797,1076386,1076566,1078716,1080904,1082694,1084205,1084260,1084839,1085558,1085560,1087500,1087742,1095382,1095841,1097507,1098297,1103249,1104276,1104278,1104280,1104574,1106102,1106109,1112846,1112848,1112850,1112857,1115528,1116124,1116336,1116781,1117671,1119222,1121251,1122430,1123780,1125908,1126274,1126981,1130467,1130481,1130787
ENST00000419735	1	105760373	105761463	ENSG00000146776	ATXN7L1	105608087,105608089,105608545,105611177,105612474,105616690,105626861,105629962,105630801,105630966,105632118,105633996,105633998,105635111,105637658,105637660,105639422,105640669,105641674,105645875,105647210,105649089,105650634,105651170,105651566,105651794,105652151,105654331,105654333,105655885,105657980,105660394,105663094,105664959,105665886,105666080,105668566,105674305,105675493,105676254,105676256,105678472,105678474,105683214,105683224,105683754,105686758,105687194,105687690,105687846,105690701,105690902,105692591,105694445,105698147,105698509,105698828,105698880,105699277,105700075,105700144,105700469,105701372,105705378,105705619,105707030,105708234,105710395,105711544,105713744,105713809,105714958,105716748,105719891,105724442,105725492,105727068,105728340,105728960,105729139,105731122,105731575,105736228,105737494,105739368,105741813,105744303,105745630,105748457,105749002,105751135,105751504,105754037,105755890,105756078,105756201,105756233,105756527,105756529,105757727,105759027,105760031,105760225,105763774,105766571,105768571,105768573,105768859,105770088,105771792,105773916,105775778,105775807,105780784,105781702,105783546,105783548,105784510,105789625,105796771,105797310,105798208,105798457,105798603,105801163,105802615,105803261,105804350,105807075,105807432,105811333,105815764,105817387,105819867,105821388,105822575,105823005,105826400,105828654,105829681,105831195,105832067,105833723,105835044,105837539,105839066,105839226,105839942,105841399,105842448,105843768,105847428,105848727,105848936,105849491,105850445,105851557,105851835,105852965,105853272,105855281,105859181,105859751,105860987,105863787,105873567,105873569
ENST00000695111	1	100428790	100428905	ENSG00000146834	NA	NA
ENST00000418909	1	9912683	9913227	ENSG00000146950	SHROOM2	9786508,9789063,9789318,9789320,9789322,9789553,9791376,9791618,9791863,9793889,9795665,9800173,9801691,9802857,9803800,9803802,9806552,9806712,9807600,9807984,9809577,9810378,9810380,9811621,9811758,9814870,9814872,9818853,9819175,9822581,9823577,9826070,9826275,9828223,9829840,9829842,9830746,9830949,9831795,9831797,9832505,9832524,9832955,9833645,9833647,9834259,9834364,9840199,9841539,9842110,9846264,9848668,9848772,9849861,9849863,9856741,9857208,9857955,9859627,9860385,9861120,9861897,9862098,9864101,9864320,9866324,9870094,9870877,9871900,9873914,9877316,9878464,9878784,9879217,9883042,9883685,9883687,9886238,9887263,9887561,9887830,9888747,9888749,9891697,9891809,9892559,9893247,9897737,9899981,9901604,9902059,9902092,9902336,9903414,9907801,9909015,9912898,9912914,9912916,9913274,9913669,9913959,9914306,9915544,9916266,9916329,9918198,9918200,9919722,9922104,9922198,9924285,9924800,9925958,9927702,9928300,9928583,9928622,9928720,9928823,9928947,9929035,9929054,9930714,9932018,9932405,9933641,9941622,9943094,9945253,9947201,9947325,9947604,9948344
ENST00000275884	1	140605705	140605806	ENSG00000146966	DENND2A	140518482,140521519,140525061,140525875,140525988,140526022,140530482,140532303,140532318,140533624,140535346,140538433,140539854,140545736,140546083,140546559,140547141,140547231,140548250,140548758,140553342,140559523,140561576,140561648,140562996,140563226,140563228,140563482,140563844,140564151,140565320,140566838,140566840,140570563,140570647,140573770,140575655,140575837,140578545,140579687,140579783,140580300,140580312,140580320,140580464,140584833,140586024,140586473,140588055,140588883,140588885,140589773,140594213,140601219,140601680,140603657,140604207,140604311,140604645,140605558,140607266,140607586,140608544,140608866,140610110,140612982,140620134,140625245,140626262,140626264,140627760,140629412,140634506,140636934,140638639,140638856,140650555,140656418,140657305,140658889,140659112,140659243,140661179,140661276,140662796,140666397,140667173,140671050,140671238,140671400,140673839
ENST00000699677	2	19694995;19799634	19695051;19799788	ENSG00000147010	SH3KBP1	19539206,19539433,19541364,19541736,19543446,19543707,19545326,19545876,19545878,19550292,19552265,19556193,19556721,19556723,19557037,19560578,19561010,19566055,19566852,19567750,19568008,19569852,19570992,19576594,19576596,19577476,19579723,19580442,19581096,19581106,19581108,19582983,19582985,19584879,19584881,19584883,19586063,19586578,19587779,19588036,19589209,19595361,19601178,19602329,19602331,19602518,19603198,19603624,19605017,19608711,19610612,19614683,19615210,19615653,19616116,19616118,19616616,19617646,19621765,19621859,19622354,19622356,19625509,19631633,19632082,19632289,19632291,19635783,19635854,19637469,19638853,19641592,19641694,19641995,19642134,19642264,19644438,19644930,19647560,19647914,19648755,19649220,19649440,19649966,19654523,19656333,19656549,19657596,19663120,19664695,19665767,19666728,19668188,19668190,19668531,19668533,19669110,19670388,19673531,19673915,19676572,19681461,19681704,19682798,19683503,19684590,19684592,19686336,19686638,19686670,19687364,19687893,19690897,19691835,19693191,19693421,19695167,19695830,19697419,19697947,19701933,19705603,19705876,19707058,19707982,19708111,19710182,19712900,19713631,19720502,19726227,19728458,19731844,19736078,19736529,19736541,19737047,19738122,19740111,19741828,19741948,19741950,19742245,19747055,19748306,19750594,19750596,19750624,19751872,19751874,19752705,19752707,19753470,19754320,19755590,19755879,19755881,19756798,19760554,19762326,19763890,19765175,19769229,19770834,19773524,19773526,19779893,19781486,19783865,19786014,19786191,19787220,19787844,19792084,19793589,19795218,19797951,19800098,19801431,19805857,19806769,19807589,19809622,19809730,19810212,19810842,19813530,19813925,19815361,19817477,19819478,19822992,19827198,19827488,19831869,19834399,19834401,19836038,19836543,19837585,19837904,19839649,19839853,19840385,19842646,19846196,19846421,19847104,19849986,19850911,19850913,19852857,19865243,19866970,19868090,19868092,19868737,19869092,19871770,19872460,19873201,19875924,19880472,19883739,19884812
