"","iso_ref","gene_ref","isoform_id","gene_id","condition_1","condition_2","gene_name","gene_biotype","iso_biotype","gene_overall_mean","gene_value_1","gene_value_2","gene_stderr_1","gene_stderr_2","gene_log2_fold_change","gene_q_value","iso_overall_mean","iso_value_1","iso_value_2","iso_stderr_1","iso_stderr_2","iso_log2_fold_change","iso_q_value","IF_overall","IF1","IF2","dIF","isoform_switch_q_value","gene_switch_q_value","PTC"
"51606","isoComp_00041633","geneComp_00006149","ENST00000544365","ECHDC2","RGC","RO","ECHDC2","protein_coding","nonsense_mediated_decay",31.8102265434848,10.9352071724275,52.6852459145422,0.855350259747091,4.90527811128597,2.26737354765411,NA,2.04181575846578,0.404750055771719,3.67888146115985,0.181400479516961,0.24043786470697,3.15286934979474,NA,0.053,0.03595,0.07005,0.0341,0.13459519368339,2.05514856150918e-21,TRUE
"30934","isoComp_00041987","geneComp_00006252","ENST00000317198","EEF1D","RGC","RO","EEF1D","protein_coding","protein_coding",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,3.143077465587,2.58140466549609,3.70475026567791,0.164666321735611,0.886685771246609,0.519530905103762,NA,0.04035,0.0411,0.0396,-0.0015,1,5.42920706083927e-23,FALSE
"30935","isoComp_00041988","geneComp_00006252","ENST00000395119","EEF1D","RGC","RO","EEF1D","protein_coding","protein_coding",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,19.0181394028849,10.3983891074073,27.6378896983625,0.490318176916425,9.69362839266759,1.40942256505963,NA,0.22765,0.16545,0.28985,0.1244,0.0929469797043442,5.42920706083927e-23,FALSE
"30938","isoComp_00041991","geneComp_00006252","ENST00000442189","EEF1D","RGC","RO","EEF1D","protein_coding","protein_coding",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,4.20953805968019,4.27281435034535,4.14626176901504,0.337405526305196,0.515781462515786,-0.0432726205476073,NA,0.056625,0.06805,0.0452,-0.02285,0.14285037472855,5.42920706083927e-23,FALSE
"30946","isoComp_00041999","geneComp_00006252","ENST00000526838","EEF1D","RGC","RO","EEF1D","protein_coding","protein_coding",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,2.35795205065479,1.14928455193737,3.5666195493722,0.117315850014938,0.807330565142534,1.62536193855309,NA,0.0282,0.0182,0.0382,0.02,0.00618073240196189,5.42920706083927e-23,FALSE
"30947","isoComp_00042000","geneComp_00006252","ENST00000527741","EEF1D","RGC","RO","EEF1D","protein_coding","retained_intron",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,3.11901218540025,1.97162332130514,4.26640104949536,0.0400777422355728,0.597902457846474,1.10971440567783,NA,0.038825,0.0313,0.04635,0.01505,0.110054829524107,5.42920706083927e-23,NA
"30949","isoComp_00042002","geneComp_00006252","ENST00000528610","EEF1D","RGC","RO","EEF1D","protein_coding","protein_coding",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,8.1071577725058,5.4030312810008,10.8112842640108,0.851038340162131,0.191119252792364,0.999363097290159,NA,0.102675,0.08545,0.1199,0.03445,0.305893114923608,5.42920706083927e-23,FALSE
"30950","isoComp_00042003","geneComp_00006252","ENST00000529007","EEF1D","RGC","RO","EEF1D","protein_coding","nonsense_mediated_decay",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,1.03009535261863,0.621466992544123,1.43872371269313,0.129422726531979,0.766443504399024,1.19800325367184,NA,0.012275,0.00995,0.0146,0.00465,0.673781718796148,5.42920706083927e-23,TRUE
"30951","isoComp_00042004","geneComp_00006252","ENST00000529272","EEF1D","RGC","RO","EEF1D","protein_coding","protein_coding",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,4.89979807675712,2.91886898911468,6.88072716439956,0.265034113149797,0.702706656492646,1.23431257398894,NA,0.06075,0.04625,0.07525,0.029,0.0112952592485563,5.42920706083927e-23,FALSE
"30954","isoComp_00042007","geneComp_00006252","ENST00000530109","EEF1D","RGC","RO","EEF1D","protein_coding","retained_intron",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,1.52009422572863,1.29276270710933,1.74742574434793,0.124640980817838,0.14250128291404,0.431889406252974,NA,0.020125,0.0206,0.01965,-0.000949999999999999,0.981952743992129,5.42920706083927e-23,NA
"30956","isoComp_00042009","geneComp_00006252","ENST00000530445","EEF1D","RGC","RO","EEF1D","protein_coding","protein_coding",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,2.99126338129482,1.90714140856691,4.07538535402273,0.0650029315558002,0.257419689624479,1.09151541273644,NA,0.037575,0.0303,0.04485,0.01455,0.161722854006383,5.42920706083927e-23,FALSE
"30964","isoComp_00042017","geneComp_00006252","ENST00000532400","EEF1D","RGC","RO","EEF1D","protein_coding","protein_coding",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,1.4018759252275,0.546236014320277,2.25751583613472,0.091231026919829,0.332064645008431,2.02734356420917,NA,0.017175,0.00865,0.0257,0.01705,0.0633578604245333,5.42920706083927e-23,FALSE
"30966","isoComp_00042019","geneComp_00006252","ENST00000532741","EEF1D","RGC","RO","EEF1D","protein_coding","protein_coding",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,5.09377362230201,4.69070227923413,5.49684496536988,0.506290333164833,0.378449437253223,0.228349682969751,NA,0.06735,0.07425,0.06045,-0.0138,0.510989369179471,5.42920706083927e-23,FALSE
"30968","isoComp_00042021","geneComp_00006252","ENST00000533833","EEF1D","RGC","RO","EEF1D","protein_coding","nonsense_mediated_decay",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,2.07989304681567,1.47825745668494,2.6815286369464,0.156343263054459,0.463463406418514,0.854801652436422,NA,0.02715,0.0236,0.0307,0.0071,0.797616134492077,5.42920706083927e-23,TRUE
"30972","isoComp_00042025","geneComp_00006252","ENST00000618139","EEF1D","RGC","RO","EEF1D","protein_coding","protein_coding",77.6793836214243,63.0015346467451,92.3572325961035,1.94554357753133,15.0387047076534,0.551765197396195,NA,15.2708332610083,21.8625450187173,8.67912150329935,1.80874084913038,0.416506620398388,-1.33183886883588,NA,0.221125,0.34645,0.0958,-0.25065,5.42920706083927e-23,5.42920706083927e-23,FALSE
"113885","isoComp_00042299","geneComp_00006304","ENST00000368406","EFNA1","RGC","RO","EFNA1","protein_coding","protein_coding",9.32031917593201,7.22827262383339,11.4123657280306,2.29286985114021,1.21805448088125,0.658144131687576,NA,2.49796738413758,2.89601606067961,2.09991870759554,0.494396465330098,0.134704695479229,-0.461855261482984,NA,0.304375,0.42135,0.1874,-0.23395,0.0137986620108996,0.0137986620108996,FALSE
"113886","isoComp_00042300","geneComp_00006304","ENST00000368407","EFNA1","RGC","RO","EFNA1","protein_coding","protein_coding",9.32031917593201,7.22827262383339,11.4123657280306,2.29286985114021,1.21805448088125,0.658144131687576,NA,6.37953068134,4.16653980598638,8.59252155669362,1.7660484106998,1.57978965894716,1.04245141393256,NA,0.6507,0.55475,0.74665,0.1919,0.155541333123712,0.0137986620108996,FALSE
"113887","isoComp_00042301","geneComp_00006304","ENST00000469878","EFNA1","RGC","RO","EFNA1","protein_coding","protein_coding_CDS_not_defined",9.32031917593201,7.22827262383339,11.4123657280306,2.29286985114021,1.21805448088125,0.658144131687576,NA,0.229687833336299,0.08353579369749,0.375839872975109,0.0163583372444451,0.309746634772203,2.04441178288823,NA,0.02415,0.01205,0.03625,0.0242,0.802219046192581,0.0137986620108996,NA
"113888","isoComp_00042302","geneComp_00006304","ENST00000474413","EFNA1","RGC","RO","EFNA1","protein_coding","protein_coding_CDS_not_defined",9.32031917593201,7.22827262383339,11.4123657280306,2.29286985114021,1.21805448088125,0.658144131687576,NA,0.112683338689078,0.0330571628020214,0.192309514576135,0.0330571628020214,0.121247252451041,2.2322390079904,NA,0.0113,0.0067,0.0159,0.0092,0.537102934924361,0.0137986620108996,NA
"104438","isoComp_00042397","geneComp_00006322","ENST00000322350","EGFLAM","RGC","RO","EGFLAM","protein_coding","protein_coding",51.5146292621719,3.48461047427187,99.5446480500719,1.88592595848774,19.6411164679842,4.83228511458576,NA,20.5115416399761,1.02571631980586,39.9973669601464,0.734903983621633,9.28655211874383,5.27156487089514,NA,0.326875,0.25485,0.3989,0.14405,0.188574813350982,0.0108173553067796,FALSE
"104439","isoComp_00042398","geneComp_00006322","ENST00000336740","EGFLAM","RGC","RO","EGFLAM","protein_coding","protein_coding",51.5146292621719,3.48461047427187,99.5446480500719,1.88592595848774,19.6411164679842,4.83228511458576,NA,1.8772912819202,0.29389107091195,3.46069149292845,0.0175180938294213,0.698618885127721,3.51359694025653,NA,0.0751,0.11545,0.03475,-0.0807,0.215893695688299,0.0108173553067796,FALSE
"104440","isoComp_00042399","geneComp_00006322","ENST00000354891","EGFLAM","RGC","RO","EGFLAM","protein_coding","protein_coding",51.5146292621719,3.48461047427187,99.5446480500719,1.88592595848774,19.6411164679842,4.83228511458576,NA,17.1801926380325,1.10779571966255,33.2525895564024,0.684918906902285,6.74762373966108,4.8951720288007,NA,0.3164,0.29915,0.33365,0.0345,0.864563533665562,0.0108173553067796,FALSE
"104441","isoComp_00042400","geneComp_00006322","ENST00000397202","EGFLAM","RGC","RO","EGFLAM","protein_coding","protein_coding",51.5146292621719,3.48461047427187,99.5446480500719,1.88592595848774,19.6411164679842,4.83228511458576,NA,4.1915451024736,0.645656887503714,7.73743331744348,0.182850601886437,1.43016045202492,3.56270549334445,NA,0.1499,0.2219,0.0779,-0.144,0.0108173553067796,0.0108173553067796,FALSE
"104442","isoComp_00042401","geneComp_00006322","ENST00000397210","EGFLAM","RGC","RO","EGFLAM","protein_coding","protein_coding",51.5146292621719,3.48461047427187,99.5446480500719,1.88592595848774,19.6411164679842,4.83228511458576,NA,4.17652905343041,0.211920694247453,8.14113741261337,0.14580636864341,0.824627089123147,5.19888527640892,NA,0.0687,0.054,0.0834,0.0294,0.70138251347745,0.0108173553067796,FALSE
"104444","isoComp_00042403","geneComp_00006322","ENST00000506135","EGFLAM","RGC","RO","EGFLAM","protein_coding","protein_coding",51.5146292621719,3.48461047427187,99.5446480500719,1.88592595848774,19.6411164679842,4.83228511458576,NA,0.44597618838779,0.103512294724124,0.788440082051455,0.103512294724124,0.207590620570776,2.81433557951727,NA,0.01355,0.01925,0.00785,-0.0114,0.243501017790739,0.0108173553067796,FALSE
"104447","isoComp_00042406","geneComp_00006322","ENST00000513131","EGFLAM","RGC","RO","EGFLAM","protein_coding","retained_intron",51.5146292621719,3.48461047427187,99.5446480500719,1.88592595848774,19.6411164679842,4.83228511458576,NA,1.62596817768942,0.0715555870822657,3.18038076829657,0.00814619145351474,0.480037708480732,5.28980109383197,NA,0.03155,0.03085,0.03225,0.0014,0.591712575692209,0.0108173553067796,NA
"45424","isoComp_00042467","geneComp_00006333","ENST00000263991","EHBP1","RGC","RO","EHBP1","protein_coding","protein_coding",54.051037167139,61.3677827245735,46.7342916097045,1.68212527500052,2.86187292135854,-0.3929263347803,NA,21.4670048357715,29.1646477709198,13.7693619006232,1.00989379579256,0.5365155982336,-1.08220615742812,NA,0.38625,0.47605,0.29645,-0.1796,0.00188224325893144,0.00122735191812362,FALSE
"45425","isoComp_00042468","geneComp_00006333","ENST00000405015","EHBP1","RGC","RO","EHBP1","protein_coding","protein_coding",54.051037167139,61.3677827245735,46.7342916097045,1.68212527500052,2.86187292135854,-0.3929263347803,NA,2.87120330857561,2.73817072743742,3.00423588971379,0.710384490101409,0.657605757674585,0.133320691599617,NA,0.054325,0.045,0.06365,0.01865,0.592721287146959,0.00122735191812362,FALSE
"45426","isoComp_00042469","geneComp_00006333","ENST00000405289","EHBP1","RGC","RO","EHBP1","protein_coding","protein_coding",54.051037167139,61.3677827245735,46.7342916097045,1.68212527500052,2.86187292135854,-0.3929263347803,NA,2.29117819980532,2.65117261691951,1.93118378269113,0.58158019785241,0.566162769218048,-0.455125381285671,NA,0.0426,0.043,0.0422,-0.000799999999999995,0.9723512382851,0.00122735191812362,FALSE
"45427","isoComp_00042470","geneComp_00006333","ENST00000405482","EHBP1","RGC","RO","EHBP1","protein_coding","protein_coding",54.051037167139,61.3677827245735,46.7342916097045,1.68212527500052,2.86187292135854,-0.3929263347803,NA,1.56522337942583,1.72127399157413,1.40917276727753,0.918511095159429,0.0614492825090236,-0.286783832895264,NA,0.029,0.02765,0.03035,0.0027,0.90735165504925,0.00122735191812362,FALSE
"45431","isoComp_00042474","geneComp_00006333","ENST00000431489","EHBP1","RGC","RO","EHBP1","protein_coding","protein_coding",54.051037167139,61.3677827245735,46.7342916097045,1.68212527500052,2.86187292135854,-0.3929263347803,NA,16.4005213354644,15.0493955149564,17.7516471559725,1.92791423582721,2.2851803706222,0.238101517316683,NA,0.3114,0.24455,0.37825,0.1337,0.0114507733118775,0.00122735191812362,FALSE
"45433","isoComp_00042476","geneComp_00006333","ENST00000462441","EHBP1","RGC","RO","EHBP1","protein_coding","protein_coding_CDS_not_defined",54.051037167139,61.3677827245735,46.7342916097045,1.68212527500052,2.86187292135854,-0.3929263347803,NA,1.50875359813461,1.96744202883685,1.05006516743238,0.373922473356089,0.379466811165693,-0.89948244383347,NA,0.02715,0.03225,0.02205,-0.0102,0.688792859946144,0.00122735191812362,NA
"45435","isoComp_00042478","geneComp_00006333","ENST00000469591","EHBP1","RGC","RO","EHBP1","protein_coding","retained_intron",54.051037167139,61.3677827245735,46.7342916097045,1.68212527500052,2.86187292135854,-0.3929263347803,NA,1.77654906596126,1.941436189886,1.61166194203652,0.0630920205832743,0.394415516242248,-0.267063187715329,NA,0.032875,0.0317,0.03405,0.00235,0.891050334788012,0.00122735191812362,NA
"45436","isoComp_00042479","geneComp_00006333","ENST00000471179","EHBP1","RGC","RO","EHBP1","protein_coding","retained_intron",54.051037167139,61.3677827245735,46.7342916097045,1.68212527500052,2.86187292135854,-0.3929263347803,NA,0.851943482826057,0.936169037627947,0.767717928024166,0.381166683337041,0.0261473371590256,-0.282850954661598,NA,0.015825,0.0151,0.01655,0.00145,0.961860464247358,0.00122735191812362,NA
"45437","isoComp_00042480","geneComp_00006333","ENST00000472809","EHBP1","RGC","RO","EHBP1","protein_coding","retained_intron",54.051037167139,61.3677827245735,46.7342916097045,1.68212527500052,2.86187292135854,-0.3929263347803,NA,2.25470441673378,1.67431734119675,2.83509149227081,0.0428919990967482,0.137485133590887,0.75631106607158,NA,0.043975,0.02725,0.0607,0.03345,0.00122735191812362,0.00122735191812362,NA
"45439","isoComp_00042482","geneComp_00006333","ENST00000494958","EHBP1","RGC","RO","EHBP1","protein_coding","retained_intron",54.051037167139,61.3677827245735,46.7342916097045,1.68212527500052,2.86187292135854,-0.3929263347803,NA,1.2382139722323,1.46994823547,1.00647970899459,0.0713125109675891,0.268513946906484,-0.541965298882756,NA,0.022575,0.0239,0.02125,-0.00265,0.935642204038002,0.00122735191812362,NA
"45440","isoComp_00042483","geneComp_00006333","ENST00000496857","EHBP1","RGC","RO","EHBP1","protein_coding","protein_coding_CDS_not_defined",54.051037167139,61.3677827245735,46.7342916097045,1.68212527500052,2.86187292135854,-0.3929263347803,NA,1.21651583871766,1.32649402447504,1.10653765296028,0.119122673543862,0.0886298285899798,-0.259421483305703,NA,0.02265,0.02165,0.02365,0.002,0.94206613149942,0.00122735191812362,NA
"145079","isoComp_00042564","geneComp_00006342","ENST00000375528","EHMT2","RGC","RO","EHMT2","protein_coding","protein_coding",13.4672652745902,19.121762766473,7.81276778270744,3.85250690615228,3.40992874526705,-1.29021876255154,NA,1.1897780563157,1.41825977953246,0.961296333098936,0.187619751533794,0.322643152119131,-0.556274988138291,NA,0.1025,0.07525,0.12975,0.0545,0.263001269094476,0.0351812763135314,FALSE
"145080","isoComp_00042565","geneComp_00006342","ENST00000375530","EHMT2","RGC","RO","EHMT2","protein_coding","protein_coding",13.4672652745902,19.121762766473,7.81276778270744,3.85250690615228,3.40992874526705,-1.29021876255154,NA,1.09560359911432,1.44383011204453,0.74737708618412,0.229070976502143,0.312381357997331,-0.940775012892286,NA,0.0864,0.0762,0.0966,0.0204,0.682438883548825,0.0351812763135314,FALSE
"145081","isoComp_00042566","geneComp_00006342","ENST00000375537","EHMT2","RGC","RO","EHMT2","protein_coding","protein_coding",13.4672652745902,19.121762766473,7.81276778270744,3.85250690615228,3.40992874526705,-1.29021876255154,NA,7.10103081927535,11.5149491435619,2.6871124949888,3.40802082894062,1.60367837124666,-2.09527278254167,NA,0.452225,0.59025,0.3142,-0.27605,0.0351812763135314,0.0351812763135314,FALSE
"145082","isoComp_00042567","geneComp_00006342","ENST00000395728","EHMT2","RGC","RO","EHMT2","protein_coding","protein_coding",13.4672652745902,19.121762766473,7.81276778270744,3.85250690615228,3.40992874526705,-1.29021876255154,NA,1.21362909854655,1.36630000471512,1.06095819237798,0.0258878612200422,0.667215010211172,-0.361892819912512,NA,0.098225,0.07475,0.1217,0.04695,0.339161434138235,0.0351812763135314,FALSE
"145084","isoComp_00042569","geneComp_00006342","ENST00000461880","EHMT2","RGC","RO","EHMT2","protein_coding","retained_intron",13.4672652745902,19.121762766473,7.81276778270744,3.85250690615228,3.40992874526705,-1.29021876255154,NA,0.318278782858191,0.463967851779965,0.172589713936416,0.192781391579432,0.0240669268420634,-1.37618371314305,NA,0.026075,0.0232,0.02895,0.00575,0.992777073261777,0.0351812763135314,NA
"145086","isoComp_00042571","geneComp_00006342","ENST00000465429","EHMT2","RGC","RO","EHMT2","protein_coding","retained_intron",13.4672652745902,19.121762766473,7.81276778270744,3.85250690615228,3.40992874526705,-1.29021876255154,NA,0.583748412937866,0.822954281185064,0.344542544690668,0.035731915184591,0.128758312194861,-1.2322785522058,NA,0.04505,0.0445,0.0456,0.0011,0.972805459288633,0.0351812763135314,NA
