isoform_id	IR	IR_genomic_start	IR_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000296679	1	77492196	77492252	ENSG00000164253	WDR41	77427474,77427491,77428043,77429342,77429344,77430013,77433107,77433109,77435944,77438849,77439133,77440106,77440928,77443147,77443749,77443798,77447458,77447920,77453181,77455803,77456086,77459768,77460142,77463795,77466708,77468791,77469352,77469442,77470538,77473977,77480366,77482544,77484142,77484711,77484946,77485176,77487967,77489923,77490575,77494478,77502004,77506579,77506698,77507204,77507874,77513147,77515663,77515978,77521244,77525444,77527308,77530952,77531793,77532994,77534578,77536556,77537018,77537346,77538190,77539623,77541124,77542410,77545028,77548826,77548828,77553008,77554200,77557671,77557943,77558306,77562096,77562204,77562720,77563547,77569359,77569817,77574808,77576274,77579721,77582931,77586059,77586679,77586681,77587309,77589089,77592734,77592736,77599158,77601867,77601884,77602711,77603785,77603844,77605646,77605976,77611120,77614338,77616358,77616594,77616968,77620514
ENST00000651127	3	131973401;131974836;131976241	131974757;131974892;131976647	ENSG00000164398	ACSL6	131950037,131950182,131950622,131951432,131954718,131955690,131961169,131964326,131965007,131969208,131970033,131970884,131970897,131976381,131982827,131984339,131985591,131985999,131986220,131988058,131989138,131989448,131989738,131991034,131991072,131991074,131991150,131991181,131992155,131994060,131999748,131999750,132000359,132002394,132004730,132004849,132005296,132007404
ENST00000483190	1	132873752	132873949	ENSG00000164406	NA	NA
ENST00000393964	1	160422156	160422301	ENSG00000164611	PTTG1	160423109,160423653
ENST00000297164	1	141637742	141638169	ENSG00000164620	RELL2	141639105
ENST00000467237	3	151077028;151077402;151079022	151077100;151077620;151079499	ENSG00000164896	FASTK	151078382,151080150
ENST00000524333	1	94866737;94867197	94867140;94867275	ENSG00000164941	INTS8	94816227,94816229,94817484,94821703,94821705,94824396,94833916,94834356,94836240,94840099,94841053,94846920,94847717,94850752,94851279,94854439,94855155,94858326,94858456,94859789,94862085,94863243,94863819,94865528,94868113,94868115,94868529,94868544,94868815,94871821,94871823,94879173
ENST00000353234	1	98732554	98736495	ENSG00000165138	ANKS6	98731933,98738259,98739340,98746352,98751814,98752342,98752344,98752808,98753002,98753069,98755146,98756180,98757319,98758657,98760145,98762950,98764185,98764767,98767936,98770255,98770621,98772476,98775571,98778208,98779144,98779454,98780298,98780300,98782319,98783712,98783968,98783987,98784842,98785127,98787266,98788266,98788737,98789930,98790091,98790829,98795555,98796142
ENST00000336949	1	38801488	38802534	ENSG00000165175	MID1IP1	38801549
ENST00000474436	7	35089222;35089451;35090281;35090673;35091878;35092768;35093210	35089379;35090065;35090465;35091239;35092542;35093029;35093420	ENSG00000165282	PIGO	35088398,35088472,35088974,35089556,35089578,35090563,35091333,35091473,35094458,35095168
ENST00000479790	1	21495319	21496051	ENSG00000165487	MICU2	21496087,21498962,21499256,21502427,21502900,21503820,21504595,21504773,21504775,21504798,21505934,21507171,21508002,21508952,21509185,21514226,21519901,21523239,21530207,21538245,21541781,21543796,21544108,21548218,21551679,21551899,21553793,21555851,21557758,21561953,21562177,21562354,21566680,21566880,21570892,21572715,21576359,21578218,21579199,21581262,21581956,21583636,21583638,21585115,21585692,21587492,21588310,21588381,21590066,21593528,21594570,21594967,21596568,21596872,21598283,21600101,21603355
ENST00000356311	1	132888438	132889956	ENSG00000165698	SPACA9	132879526,132880399,132881872,132883533,132883557,132883559,132885626,132885776,132886034,132886742,132887866
ENST00000557041	5	20458703;20459441;20459734;20460299;20460846	20459205;20459627;20460191;20460654;20461162	ENSG00000165782	PIP4P1	20457828,20458682,20460207
ENST00000354884	1	47415497	47416324	ENSG00000165915	SLC39A13	47407958,47414456
ENST00000531237	1	8811017;8811335	8811246;8811341	ENSG00000166444	DENND2B	8695768,8698007,8703987,8703989,8705272,8707900,8708990,8709022,8711932,8713922,8714880,8714882,8718028,8719608,8719849,8722387,8723018,8723847,8729940,8733879,8734170,8739695,8740250,8742932,8745061,8752035,8753105,8756286,8756913,8763412,8764399,8768391,8769719,8771376,8774104,8774106,8775584,8776121,8776517,8778711,8779658,8779855,8780136,8780173,8780504,8784295,8786865,8787948,8787950,8790124,8790126,8791313,8791705,8793679,8797907,8801545,8805203,8807063,8810893,8810895,8811878,8820581,8820609,8826775,8827484,8828982,8829119,8829206,8829212,8830799,8833710,8833991,8834672,8838489,8844133,8844269,8846705,8847848,8852183,8865127,8867737,8867739,8869784,8870449,8873376,8875391,8875393,8876418,8877683,8878758,8879587,8880029,8882054,8882856,8884701,8884703,8885255,8891502,8894941,8897125,8897915,8898007,8901374,8903281,8903757,8905337,8909536
ENST00000570306	4	19378631;19379133;19379948;19381687	19378895;19379781;19380607;19381780	ENSG00000166484	MAPK7	19380725,19380916,19381374,19383009
ENST00000438720	1	73207257	73208313	ENSG00000166685	COG1	73196911,73198187,73198720,73200066,73200384,73201554,73207761
ENST00000300022	1	57649776	57649892	ENSG00000166793	YPEL4	57646206,57647807,57648876
ENST00000524669	2	57647292;57647578;57649775	57647472;57649684;57649778	ENSG00000166793	YPEL4	57646206,57647807,57648876
ENST00000420244	1	59144897	59145062	ENSG00000166801	FAM111A	59145595,59146476,59147618,59147620,59149219,59150198,59152227,59153330,59153332
ENST00000562272	1	23679341	23680083	ENSG00000166851	PLK1	23678045,23681764,23682907,23683774,23684498,23688156,23688158
ENST00000337979	2	59801486;59803301	59803217;59803848	ENSG00000166900	STX3	59713971,59717168,59717422,59717764,59718480,59719287,59722696,59723860,59724490,59724834,59724936,59725259,59725261,59727852,59729098,59729100,59731613,59734385,59737331,59740655,59740678,59741937,59742663,59743077,59749110,59752113,59755676,59756809,59757678,59757988,59758798,59759356,59760384,59760927,59763156,59764559,59766856,59767715,59768211,59768224,59771246,59771538,59781174,59782063,59783237,59783267,59783585,59784246,59784990,59787638,59789585,59789973,59789975,59789977,59791054,59791056,59791656,59793236,59793309,59795246,59795404,59795890,59795958,59796979,59799226,59803139,59804135,59805649
ENST00000571523	1	53492523	53492692	ENSG00000166971	AKTIP	53492385,53493309,53494036,53495372,53501830
ENST00000534054	2	67628252;67629052	67628322;67629717	ENSG00000167799	NUDT8	67628137,67628489,67628772
ENST00000573015	1	5106507	5106526	ENSG00000167840	ZNF232	5106794,5117927,5120244,5120721,5120837
ENST00000574735	2	5106507;5109053;5109768	5106526;5109393;5109868	ENSG00000167840	ZNF232	5106794,5117927,5120244,5120721,5120837
ENST00000573759	1	5486421	5486565	ENSG00000167842	MIS12	5486815,5488920
ENST00000576570	1	5486421	5486565	ENSG00000167842	MIS12	5486815,5488920
ENST00000568194	2	2205513;2205876	2205740;2206030	ENSG00000167965	MLST8	2205074,2208111,2208929
ENST00000407022	1	62705916;62706235	62706203;62706258	ENSG00000168000	BSCL2	62689384,62689689,62690060,62690219,62691326,62692832,62693959,62696449,62696459,62696906,62702211,62703301,62703336
ENST00000439504	2	72822962;72824123	72824059;72824733	ENSG00000168010	ATG16L2	72816665,72821330,72822709,72829452,72830909,72832090,72835073,72836126,72838707,72841202,72841983
ENST00000393879	2	42021672;42022473	42022398;42022569	ENSG00000168256	NKIRAS2	42011862,42012741,42013289,42013938,42014913,42019141,42022802,42023143
ENST00000393885	1	42022473	42022569	ENSG00000168256	NKIRAS2	42011862,42012741,42013289,42013938,42014913,42019141,42022802,42023143
ENST00000366612	1	234373841	234374229	ENSG00000168275	COA6	234376616,234377800,234381901,234384044
ENST00000565971	2	28836177;28836491	28836325;28836727	ENSG00000168488	ATXN2L	28824250,28829147
ENST00000525099	1	43080442	43083117	ENSG00000168522	FNTA	43042450,43042452,43044202,43050360,43051247,43052091,43053321,43054292,43054506,43056672,43059479,43063866,43064666,43068857,43072583,43072585,43077407,43078605,43079198,43083160
ENST00000481058	1	39018919	39021642	ENSG00000168615	ADAM9	38998051,38998826,39003047,39006299,39006806,39009850,39010385,39012488,39015008,39016682,39018479,39026936,39030203,39030345,39031455,39034867,39037725,39039637,39040452,39040895,39043671,39043870,39044301,39046660,39048914,39054064,39058034,39058036,39058183,39058256,39059085,39063331,39065704,39069298,39069443,39070021,39071003,39072605,39076239,39077636,39078649,39079177,39081546,39083458,39084204,39087019,39092127,39092487,39098385,39098396,39102896,39104171
ENST00000474420	1	96861456	96861578	ENSG00000168758	SEMA4C	96861479,96861835,96863915,96864641,96865419,96867062
ENST00000431593	2	85601108;85602417	85601305;85602606	ENSG00000168890	TMEM150A	85598883
ENST00000491746	4	41834894;41837375;41845321;41846048	41834969;41840024;41845637;41846202	ENSG00000168970	JMJD7-PLA2G4B	41833565,41837246,41840967,41845060
ENST00000515481	6	179614960;179615596;179616219;179616959;179617111;179618900	179615545;179616125;179616868;179617020;179617513;179619268	ENSG00000169045	HNRNPH1	179614490,179618246,179619924,179619926,179620268,179621153,179625354,179625356,179625526,179627967,179631107
ENST00000453960	1	154031287	154031395	ENSG00000169057	MECP2	154022349,154032645,154034979,154035269,154038473,154040398,154042041,154044537,154049076,154052349,154053093,154055762,154056876,154057972,154060367,154060459,154060837,154063068,154067434,154068752,154070117,154074336,154074887,154076314,154077133,154078885,154083112,154084358,154089283,154089579,154092849,154094233,154094795,154095184,154098404,154102921,154102923,154104590,154115802,154117757,154117821,154118405,154118685,154122461,154123406,154126927,154128511,154129810,154129840,154129915,154134320
ENST00000475650	2	30358818;30359362	30359171;30359537	ENSG00000169221	TBC1D10B	30357143,30357379,30357918,30358459,30358665,30358685,30358687,30359740,30363186
ENST00000643144	1	155826820	155827268	ENSG00000169359	SLC33A1	155824232,155825956,155826710,155826967,155830703,155834098,155835647,155839170,155840007,155845603,155846598,155850153,155852363
ENST00000583693	3	82015357;82016528;82016870	82016475;82016799;82016940	ENSG00000169696	ASPSCR1	81984295,81984764,81985030,81985115,81985125,81985185,81985291,81986290,81986829,81989387,81990245,81991509,81993650,81993868,81994060,81994135,81994184,81997231,81997289,81998676,81998875,81998877,82000370,82001180,82003717,82004150,82004476,82006025,82006050,82006147,82006199,82006241,82006247,82006338,82006340,82006360,82006384,82006386,82006388,82006441,82008603,82014716,82014718,82016203
ENST00000252799	1	30534311	30534450	ENSG00000169955	NA	NA
ENST00000456329	1	160093181	160093757	ENSG00000170234	PWWP2A	160062049,160063520,160065986,160066036,160066441,160067141,160077123,160077125,160077929,160079898,160083194,160084158,160088768,160092811,160092813,160093017,160095097,160096899,160101218,160108282,160110574,160111995,160112206,160112365,160113488
ENST00000507131	1	47914365;47914584	47914550;47914612	ENSG00000170448	NFXL1	47849086,47849088,47850368,47858400,47859507,47862454,47862460,47863550,47864726,47867868,47868411,47871484,47880858,47880877,47884077,47884079,47886179,47886426,47888324,47889839,47898332,47898960,47900102,47904441,47904443,47906865,47907290,47907456,47909636,47911744,47913094,47913249,47913554
ENST00000599980	1	53091530	53091636	ENSG00000170949	ZNF160	53070116,53073215,53078599,53078837,53079807,53079809,53080244,53083357,53084464,53085108,53086639,53088675,53092110,53093676,53096308,53098053,53098055,53098240,53098242,53099121,53101366,53102753
ENST00000683776	1	53091530	53091636	ENSG00000170949	ZNF160	53070116,53073215,53078599,53078837,53079807,53079809,53080244,53083357,53084464,53085108,53086639,53088675,53092110,53093676,53096308,53098053,53098055,53098240,53098242,53099121,53101366,53102753
ENST00000379245	1	36552269	36552303	ENSG00000171055	FEZ2	36533175,36539344,36540345,36543200,36543549,36545519,36548650,36549825,36552003,36552890,36554114,36554337,36557972,36559689,36560486,36561091,36563107,36564024,36564190,36569062,36569182,36573561,36575329,36576099,36577402,36579144,36580030,36584712,36593108,36594354,36595810,36596127,36596129,36597595,36602677,36602679,36608170,36612082,36615480,36619216,36620451,36624413,36629015,36630834,36635630,36638733,36639794,36640295,36643647,36644612
ENST00000405912	1	36552269	36552303	ENSG00000171055	FEZ2	36533175,36539344,36540345,36543200,36543549,36545519,36548650,36549825,36552003,36552890,36554114,36554337,36557972,36559689,36560486,36561091,36563107,36564024,36564190,36569062,36569182,36573561,36575329,36576099,36577402,36579144,36580030,36584712,36593108,36594354,36595810,36596127,36596129,36597595,36602677,36602679,36608170,36612082,36615480,36619216,36620451,36624413,36629015,36630834,36635630,36638733,36639794,36640295,36643647,36644612
ENST00000534341	1	85635779	85636045	ENSG00000171204	TMEM126B	85628806,85630253,85631709,85633268
ENST00000371953	1	87864104	87864104	ENSG00000171862	PTEN	87868312,87868314,87869370,87872833,87872873,87874529,87877836,87880740,87881687,87888180,87888550,87890253,87891855,87891857,87892357,87892359,87892361,87895826,87898264,87901726,87902638,87905903,87909594,87909694,87914670,87915445,87918866,87919475,87920682,87921025,87923830,87924513,87930714,87938357,87939222,87943754,87944682,87945530,87951525,87953329,87955221,87956382,87957846,87959699,87964412,87965955,87968404,87968406,87968408,87971011,87971249
ENST00000462576	1	3575351	3575556	ENSG00000171863	NA	NA
ENST00000417257	1	43873940	43874118	ENSG00000171877	FRMD5	43875225,43878549,43880169,43881120,43881152,43881565,43883432,43883844,43889145,43889445,43889856,43890326,43891255,43892364,43892500,43893543,43895948,43896469,43899064,43899835,43901657,43902147,43907408,43910781,43914666,43916155,43916157,43916424,43920122,43920947,43921880,43923175,43924403,43925480,43926055,43927593,43928498,43929361,43930650,43931612,43932260,43939006,43939393,43939395,43945641,43945643,43946257,43947312,43948037,43948851,43949750,43949927,43949934,43951639,43951958,43952550,43955284,43955537,43955967,43957665,43963599,43963743,43964640,43965550,43965726,43966016,43966018,43966240,43967713,43969420,43972707,43974848,43976403,43976975,43977444,43978913,43985998,43987694,43988010,43988483,43989553,43992522,43993920,43996547,43996549,43996787,43996967,43997776,43998880,43999675,43999949,44000136,44002625,44002627,44004443,44006506,44006969,44016591,44017659,44025407,44028138,44029843,44032574,44032900,44032902,44036501,44037036,44037057,44037612,44040017,44041627,44042825,44043873,44044456,44046529,44048972,44049123,44051210,44052953,44056446,44059301,44060273,44061890,44062734,44064959,44067218,44069854,44069937,44070719,44073216,44073704,44076315,44078730,44080718,44083386,44086355,44087072,44089571,44089827,44090008,44090010,44090024,44090026,44090028,44090768,44091365,44095347,44096074,44097119,44097856,44097880,44097882,44098393,44098833,44099078,44099250,44099252,44099254,44102153,44106237,44106412,44106414,44107621,44108513,44113479,44117670,44117672,44122434,44123686,44126391,44126475,44132118,44134100,44137484,44140560,44145944,44146037,44146462,44154191,44161602,44163675,44168428,44169199,44169236,44173252,44173651,44173653,44174147,44174950,44179144,44181774,44183199,44185661,44187354,44192582,44192615,44192672,44192816
