gene_id	logFC	logCPM	F	PValue	FDR	condition_1	condition_2	gene_name	gene_biotype	chromosome_name
ENSG00000176256	-1.589041727837982	1.353340372309005	3.8253771375142085	0.09833909130743597	0.6536590638902455	H1	H2	HMGB4	protein_coding	1
ENSG00000203950	-1.589041727837982	1.353340372309005	3.8253771375142085	0.09833909130743597	0.6536590638902455	H1	H2	RTL8A	protein_coding	X
ENSG00000271447	-1.589041727837982	1.353340372309005	3.8253771375142085	0.09833909130743597	0.6536590638902455	H1	H2	MMP28	protein_coding	17
ENSG00000163751	-1.58879503431043	1.776292235661842	3.155137608358066	0.08951064006014164	0.6536590638902455	H1	H2	CPA3	protein_coding	3
ENSG00000162415	-1.5882203779305661	1.5224672653270457	2.466396838259326	0.1305649336787285	0.7658496932299922	H1	H2	ZSWIM5	protein_coding	1
ENSG00000183283	-1.5863246991229	4.086971071384153	27.644996050627448	2.8209969699177913e-5	0.0014587366808795443	H1	H2	DAZAP2	protein_coding	12
ENSG00000011426	-1.5848747941471732	2.465171346809636	3.9591486340623465	0.059178922402538914	0.553936708265824	H1	H2	ANLN	protein_coding	7
ENSG00000177125	1.5847981482869824	1.756488153595951	3.9291938275969502	0.06007193002189723	0.5572851784578824	H1	H2	ZBTB34	protein_coding	9
ENSG00000129932	-1.5846504419132417	1.521721721467814	2.8445300866162095	0.10580486369309768	0.679360351912395	H1	H2	DOHH	protein_coding	19
ENSG00000172115	1.5841446630677467	5.851663538664245	27.153600639335014	3.1582995263768315e-5	0.0016040787742868203	H1	H2	CYCS	protein_coding	7
ENSG00000163263	1.5829460587536928	1.4962602453664102	3.4262728706838663	0.08364169086952952	0.6536590638902455	H1	H2	CFAP141	protein_coding	1
ENSG00000101977	1.5813071686874738	1.3495174226912836	3.389014018252597	0.09348546928029933	0.6536590638902455	H1	H2	MCF2	protein_coding	X
ENSG00000204220	1.5813071686874738	1.3495174226912836	3.389014018252597	0.09348546928029933	0.6536590638902455	H1	H2	PFDN6	protein_coding	6
ENSG00000174937	-1.5811894464391316	1.5059717431241375	2.782652901850049	0.1094510416663662	0.6930684532599052	H1	H2	OR5M3	protein_coding	11
ENSG00000007202	-1.5810476275827916	1.3523410083120784	3.8343365395059013	0.09833909137221132	0.6536590638902455	H1	H2	BLTP2	protein_coding	17
ENSG00000140505	-1.5810476275827916	1.3523410083120784	3.8343365395059013	0.09833909137221132	0.6536590638902455	H1	H2	CYP1A2	protein_coding	15
ENSG00000188155	-1.5810476275827916	1.3523410083120784	3.8343365395059013	0.09833909137221132	0.6536590638902455	H1	H2	KRTAP10-6	protein_coding	21
ENSG00000134184	1.5808127607734248	1.3495956913916958	4.077563819062676	0.09348546945199306	0.6536590638902455	H1	H2	GSTM1	protein_coding	1
ENSG00000101150	1.5798455480894513	1.3496731775963693	4.057234766895625	0.09348546970314048	0.6536590638902455	H1	H2	TPD52L2	protein_coding	20
ENSG00000116824	1.5798455480894513	1.3496731775963693	4.057234766895625	0.09348546970314048	0.6536590638902455	H1	H2	CD2	protein_coding	1
ENSG00000124541	1.5798455480894513	1.3496731775963693	4.057234766895625	0.09348546970314048	0.6536590638902455	H1	H2	RRP36	protein_coding	6
ENSG00000134827	1.5798455480894513	1.3496731775963693	4.057234766895625	0.09348546970314048	0.6536590638902455	H1	H2	TCN1	protein_coding	11
ENSG00000197786	1.5798455480894513	1.3496731775963693	4.057234766895625	0.09348546970314048	0.6536590638902455	H1	H2	OR5B17	protein_coding	11
ENSG00000142698	-1.5796760038972788	1.664273550779193	3.2539060844820415	0.08495402959397022	0.6536590638902455	H1	H2	C1orf94	protein_coding	1
ENSG00000087995	-1.5789320773856452	1.3516320971683187	3.885841953919483	0.09833909070759887	0.6536590638902455	H1	H2	METTL2A	protein_coding	17
ENSG00000165478	-1.5789320773856452	1.3516320971683187	3.885841953919483	0.09833909070759887	0.6536590638902455	H1	H2	HEPACAM	protein_coding	11
ENSG00000167702	-1.5789320773856452	1.3516320971683187	3.885841953919483	0.09833909070759887	0.6536590638902455	H1	H2	KIFC2	protein_coding	8
ENSG00000215148	-1.5789320773856452	1.3516320971683187	3.885841953919483	0.09833909070759887	0.6536590638902455	H1	H2	PRSS41	protein_coding	16
ENSG00000113088	-1.578357225305222	1.6750086972221443	2.7162055574340087	0.11353171672179674	0.7038061801558395	H1	H2	GZMK	protein_coding	5
ENSG00000165175	-1.5769242837233277	1.52485947287615	3.4565989330752864	0.09248291994030712	0.6536590638902455	H1	H2	MID1IP1	protein_coding	X
ENSG00000162437	1.5767183558569764	1.6573416877780087	3.1936414705576097	0.08770143353939516	0.6536590638902455	H1	H2	RAVER2	protein_coding	1
ENSG00000119888	1.5754480971835232	5.5371358288248205	18.073214130946248	3.4127275869330056e-4	0.012980498972876738	H1	H2	EPCAM	protein_coding	2
ENSG00000108771	-1.5746237541658603	1.3512078324148524	3.879231022031607	0.09833909089056818	0.6536590638902455	H1	H2	DHX58	protein_coding	17
ENSG00000176893	-1.5746237541658603	1.3512078324148524	3.879231022031607	0.09833909089056818	0.6536590638902455	H1	H2	OR51G2	protein_coding	11
ENSG00000215186	-1.5746237541658603	1.3512078324148524	3.879231022031607	0.09833909089056818	0.6536590638902455	H1	H2	GOLGA6B	protein_coding	15
ENSG00000126861	-1.5742429255809562	1.501076490915559	3.2060277833571407	0.09248292110132601	0.6536590638902455	H1	H2	OMG	protein_coding	17
ENSG00000100350	1.5740484349655286	4.655205944856387	28.918900951518072	2.1163210230878296e-5	0.001131967207224103	H1	H2	FOXRED2	protein_coding	22
ENSG00000108587	1.571787009555987	7.094124086266153	72.55366241056151	2.0385805192756544e-8	2.4230794561057014e-6	H1	H2	GOSR1	protein_coding	17
ENSG00000021461	-1.571390694585355	1.3506461644496068	3.9010048794284167	0.09833909067120973	0.6536590638902455	H1	H2	CYP3A43	protein_coding	7
ENSG00000075415	-1.571390694585355	1.3506461644496068	3.9010048794284167	0.09833909067120973	0.6536590638902455	H1	H2	SLC25A3	protein_coding	12
ENSG00000103111	-1.571390694585355	1.3506461644496068	3.9010048794284167	0.09833909067120973	0.6536590638902455	H1	H2	MON1B	protein_coding	16
ENSG00000105982	-1.571390694585355	1.3506461644496068	3.9010048794284167	0.09833909067120973	0.6536590638902455	H1	H2	RNF32	protein_coding	7
ENSG00000134668	-1.571390694585355	1.3506461644496068	3.9010048794284167	0.09833909067120973	0.6536590638902455	H1	H2	SPOCD1	protein_coding	1
ENSG00000172824	-1.571390694585355	1.3506461644496068	3.9010048794284167	0.09833909067120973	0.6536590638902455	H1	H2	CES4A	protein_coding	16
ENSG00000187733	-1.571390694585355	1.3506461644496068	3.9010048794284167	0.09833909067120973	0.6536590638902455	H1	H2	AMY1C	protein_coding	1
ENSG00000196954	-1.571390694585355	1.3506461644496068	3.9010048794284167	0.09833909067120973	0.6536590638902455	H1	H2	CASP4	protein_coding	11
ENSG00000260325	-1.571390694585355	1.3506461644496068	3.9010048794284167	0.09833909067120973	0.6536590638902455	H1	H2	HSPB9	protein_coding	17
ENSG00000120942	1.5705733728806062	1.3481012363696436	4.1210505856306385	0.09348546915412577	0.6536590638902455	H1	H2	UBIAD1	protein_coding	1
ENSG00000168828	1.5705733728806062	1.3481012363696436	4.1210505856306385	0.09348546915412577	0.6536590638902455	H1	H2	OR13J1	protein_coding	9
ENSG00000170837	1.5705733728806062	1.3481012363696436	4.1210505856306385	0.09348546915412577	0.6536590638902455	H1	H2	GPR27	protein_coding	3
ENSG00000182170	1.5705733728806062	1.3481012363696436	4.1210505856306385	0.09348546915412577	0.6536590638902455	H1	H2	MRGPRG	protein_coding	11
ENSG00000189164	1.5705733728806062	1.3481012363696436	4.1210505856306385	0.09348546915412577	0.6536590638902455	H1	H2	ZNF527	protein_coding	19
ENSG00000126785	-1.5704539081271078	4.903764427865433	4.167669323215798	0.05848294789394952	0.5517392028278957	H1	H2	RHOJ	protein_coding	14
ENSG00000172031	1.5700658350565957	3.017077023873871	8.12331287589866	0.00930486381278189	0.18395320442672872	H1	H2	EPHX4	protein_coding	1
ENSG00000095917	-1.5694462644495182	1.3506535120664762	3.8768153871435205	0.09833909103302983	0.6536590638902455	H1	H2	TPSD1	protein_coding	16
ENSG00000116771	-1.5694462644495182	1.3506535120664762	3.8768153871435205	0.09833909103302983	0.6536590638902455	H1	H2	AGMAT	protein_coding	1
ENSG00000145908	-1.5694462644495182	1.3506535120664762	3.8768153871435205	0.09833909103302983	0.6536590638902455	H1	H2	ZNF300	protein_coding	5
ENSG00000159166	-1.5694462644495182	1.3506535120664762	3.8768153871435205	0.09833909103302983	0.6536590638902455	H1	H2	LAD1	protein_coding	1
ENSG00000166603	-1.5694462644495182	1.3506535120664762	3.8768153871435205	0.09833909103302983	0.6536590638902455	H1	H2	MC4R	protein_coding	18
ENSG00000172867	-1.5694462644495182	1.3506535120664762	3.8768153871435205	0.09833909103302983	0.6536590638902455	H1	H2	KRT2	protein_coding	12
ENSG00000175262	-1.5694462644495182	1.3506535120664762	3.8768153871435205	0.09833909103302983	0.6536590638902455	H1	H2	C1orf127	protein_coding	1
ENSG00000176774	-1.5694462644495182	1.3506535120664762	3.8768153871435205	0.09833909103302983	0.6536590638902455	H1	H2	MAGEB18	protein_coding	X
ENSG00000186847	-1.5694462644495182	1.3506535120664762	3.8768153871435205	0.09833909103302983	0.6536590638902455	H1	H2	KRT14	protein_coding	17
ENSG00000212933	-1.5694462644495182	1.3506535120664762	3.8768153871435205	0.09833909103302983	0.6536590638902455	H1	H2	KRTAP12-4	protein_coding	21
ENSG00000221852	-1.5694462644495182	1.3506535120664762	3.8768153871435205	0.09833909103302983	0.6536590638902455	H1	H2	KRTAP1-5	protein_coding	17
ENSG00000160013	-1.5680438885558527	1.9749223468872477	2.9350326268258877	0.10072454727705474	0.6642862106233843	H1	H2	PTGIR	protein_coding	19
ENSG00000168016	1.5680163036671564	1.5037092196645991	3.7572002789077628	0.08364169010270696	0.6536590638902455	H1	H2	TRANK1	protein_coding	3
ENSG00000102096	-1.5675092065952692	2.815284620295648	6.76771778709408	0.01628558414278731	0.26793237812211	H1	H2	PIM2	protein_coding	X
ENSG00000169446	-1.5670831947206805	1.9120238060876045	3.954832542174833	0.05930665488376289	0.553936708265824	H1	H2	MMGT1	protein_coding	X
ENSG00000122741	1.565326419675226	5.179551049273945	28.104841592798515	2.540747636421324e-5	0.0013298910258405926	H1	H2	DCAF10	protein_coding	9
ENSG00000170477	-1.565263671596373	1.5090280440843211	3.09205356003717	0.09256918318482456	0.6536590638902455	H1	H2	KRT4	protein_coding	12
ENSG00000196365	1.5633890928533456	3.254903070174545	9.472985169481374	0.005499438681019473	0.1236903974564117	H1	H2	LONP1	protein_coding	19
ENSG00000176896	-1.563116690114147	1.349065147411343	3.290720530693995	0.09833908995949837	0.6536590638902455	H1	H2	TCEANC	protein_coding	X
ENSG00000180251	-1.563116690114147	1.349065147411343	3.290720530693995	0.09833908995949837	0.6536590638902455	H1	H2	SLC9A4	protein_coding	2
ENSG00000044012	-1.5630526050778235	1.3495206561723374	3.923362707706761	0.0983390905513856	0.6536590638902455	H1	H2	GUCA2B	protein_coding	1
ENSG00000104499	-1.5630526050778235	1.3495206561723374	3.923362707706761	0.0983390905513856	0.6536590638902455	H1	H2	GML	protein_coding	8
ENSG00000104969	-1.5630526050778235	1.3495206561723374	3.923362707706761	0.0983390905513856	0.6536590638902455	H1	H2	SGTA	protein_coding	19
ENSG00000181803	-1.5630526050778235	1.3495206561723374	3.923362707706761	0.0983390905513856	0.6536590638902455	H1	H2	OR6S1	protein_coding	14
ENSG00000189169	-1.5630526050778235	1.3495206561723374	3.923362707706761	0.0983390905513856	0.6536590638902455	H1	H2	KRTAP10-12	protein_coding	21
ENSG00000203782	-1.5630526050778235	1.3495206561723374	3.923362707706761	0.0983390905513856	0.6536590638902455	H1	H2	LORICRIN	protein_coding	1
ENSG00000204086	-1.5630526050778235	1.3495206561723374	3.923362707706761	0.0983390905513856	0.6536590638902455	H1	H2	RPA4	protein_coding	X
ENSG00000242120	-1.5630526050778235	1.3495206561723374	3.923362707706761	0.0983390905513856	0.6536590638902455	H1	H2	MDFIC2	protein_coding	3
ENSG00000167613	-1.5623400782170356	1.7773659344843362	3.9223467363511446	0.060278205826996195	0.5588062250909374	H1	H2	LAIR1	protein_coding	19
ENSG00000119383	-1.5613541736592769	1.3489386785889115	3.965428713440585	0.09833909007137298	0.6536590638902455	H1	H2	PTPA	protein_coding	9
ENSG00000137207	-1.5613541736592769	1.3489386785889115	3.965428713440585	0.09833909007137298	0.6536590638902455	H1	H2	YIPF3	protein_coding	6
ENSG00000165359	-1.5613541736592769	1.3489386785889115	3.965428713440585	0.09833909007137298	0.6536590638902455	H1	H2	INTS6L	protein_coding	X
ENSG00000171557	-1.5613541736592769	1.3489386785889115	3.965428713440585	0.09833909007137298	0.6536590638902455	H1	H2	FGG	protein_coding	4
ENSG00000173327	-1.5613541736592769	1.3489386785889115	3.965428713440585	0.09833909007137298	0.6536590638902455	H1	H2	MAP3K11	protein_coding	11
ENSG00000183313	-1.5613541736592769	1.3489386785889115	3.965428713440585	0.09833909007137298	0.6536590638902455	H1	H2	OR52L1	protein_coding	11
ENSG00000108846	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	ABCC3	protein_coding	17
ENSG00000117090	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	SLAMF1	protein_coding	1
ENSG00000121742	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	GJB6	protein_coding	13
ENSG00000125900	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	SIRPD	protein_coding	20
ENSG00000140678	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	ITGAX	protein_coding	16
ENSG00000153498	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	SPACA7	protein_coding	13
ENSG00000162739	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	SLAMF6	protein_coding	1
ENSG00000171405	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	XAGE5	protein_coding	X
ENSG00000176720	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	BOK	protein_coding	2
ENSG00000178602	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	OTOS	protein_coding	2
ENSG00000196946	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	ZNF705A	protein_coding	12
ENSG00000204897	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	KRT25	protein_coding	17
ENSG00000205029	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	OR5D16	protein_coding	11
ENSG00000205858	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	LRRC72	protein_coding	7
ENSG00000240505	-1.5598343544992066	1.3489591303190718	3.945958224054619	0.09833909033202734	0.6536590638902455	H1	H2	TNFRSF13B	protein_coding	17
ENSG00000092140	-1.5597609138933741	4.676410006271896	29.281403390547112	1.9528141020701386e-5	0.0010510806972022797	H1	H2	G2E3	protein_coding	14
ENSG00000198915	-1.5595833869863531	1.4984442271381455	3.8053863556941843	0.09248292096232194	0.6536590638902455	H1	H2	RASGEF1A	protein_coding	10
ENSG00000244482	-1.5583405646570794	1.7541037343085117	3.824263123693939	0.06332360426302587	0.5771282271384189	H1	H2	LILRA6	protein_coding	19
ENSG00000241697	-1.5581526050818435	3.9629732163675957	7.863306768334712	0.010540407359601071	0.20067810051939036	H1	H2	TMEFF1	protein_coding	9
ENSG00000216588	-1.5578203017113963	1.6309870393784889	2.9086025397351967	0.10217814593453865	0.6675393879158099	H1	H2	IGSF23	protein_coding	19
ENSG00000100427	-1.557470765901099	1.4979968354820539	3.313850863270411	0.09248292090523073	0.6536590638902455	H1	H2	MLC1	protein_coding	22
ENSG00000162613	-1.5573200360452324	3.6685824450266127	7.573999961974251	0.01162613787268553	0.21521537457792017	H1	H2	FUBP1	protein_coding	1
ENSG00000167780	-1.557161120657702	1.5014441044402806	3.71041033481377	0.09248292066379883	0.6536590638902455	H1	H2	SOAT2	protein_coding	12
ENSG00000115598	-1.5549672772139367	1.6301744763216852	2.803199863441686	0.1082242051224722	0.6870229180974413	H1	H2	IL1RL2	protein_coding	2
ENSG00000084764	-1.5545616238972566	1.5008453567302154	3.1480846418998043	0.09248292054468513	0.6536590638902455	H1	H2	MAPRE3	protein_coding	2
ENSG00000170426	-1.5542076202580863	1.5008969739746207	3.712946771012425	0.09248292063446895	0.6536590638902455	H1	H2	SDR9C7	protein_coding	12
ENSG00000129353	1.5538637252922076	1.3453804098456221	4.226540166812421	0.09348546836774681	0.6536590638902455	H1	H2	SLC44A2	protein_coding	19
ENSG00000182890	1.5538637252922076	1.3453804098456221	4.226540166812421	0.09348546836774681	0.6536590638902455	H1	H2	GLUD2	protein_coding	X
ENSG00000188822	1.5538637252922076	1.3453804098456221	4.226540166812421	0.09348546836774681	0.6536590638902455	H1	H2	CNR2	protein_coding	1
ENSG00000127561	-1.552744990243958	1.5177621833844455	3.1161545043852685	0.09248292013708467	0.6536590638902455	H1	H2	SYNGR3	protein_coding	16
ENSG00000166509	1.55215062197611	1.7390758182903618	2.714241178990224	0.11365504586576479	0.7043156281819081	H1	H2	CLEC3A	protein_coding	16
ENSG00000157985	-1.552037852279864	7.930815732438482	20.066032513108034	2.553056742974458e-4	0.010257774463087047	H1	H2	AGAP1	protein_coding	2
ENSG00000242715	1.5515001222558031	4.726386790170118	27.064723618911806	3.2238887834353716e-5	0.001632546757907687	H1	H2	CCDC169	protein_coding	13
ENSG00000133773	1.5508035949967827	1.9714180392882104	3.6007372781110205	0.07094460004433929	0.6123488524250688	H1	H2	CCDC59	protein_coding	12
ENSG00000040275	1.549974012304077	2.632595356488045	5.116008309619225	0.03392003478680967	0.4181476786611253	H1	H2	SPDL1	protein_coding	5
ENSG00000061492	-1.5498421377267673	1.3472520094140126	4.012894202977489	0.09833908973219117	0.6536590638902455	H1	H2	WNT8A	protein_coding	5
ENSG00000104974	-1.5498421377267673	1.3472520094140126	4.012894202977489	0.09833908973219117	0.6536590638902455	H1	H2	LILRA1	protein_coding	19
ENSG00000117228	-1.5498421377267673	1.3472520094140126	4.012894202977489	0.09833908973219117	0.6536590638902455	H1	H2	GBP1	protein_coding	1
ENSG00000123096	-1.5498421377267673	1.3472520094140126	4.012894202977489	0.09833908973219117	0.6536590638902455	H1	H2	SSPN	protein_coding	12
ENSG00000134020	-1.5498421377267673	1.3472520094140126	4.012894202977489	0.09833908973219117	0.6536590638902455	H1	H2	PEBP4	protein_coding	8
ENSG00000146700	-1.5498421377267673	1.3472520094140126	4.012894202977489	0.09833908973219117	0.6536590638902455	H1	H2	SSC4D	protein_coding	7
