isoform_id	ES	ES_genomic_start	ES_genomic_end	MEE	MEE_genomic_start	MEE_genomic_end	MES	MES_genomic_start	MES_genomic_end	IR	IR_genomic_start	IR_genomic_end	A5	A5_genomic_start	A5_genomic_end	A3	A3_genomic_start	A3_genomic_end	ATSS	ATSS_genomic_start	ATSS_genomic_end	ATTS	ATTS_genomic_start	ATTS_genomic_end
ENST00000396595.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	41676379	41676382	1	41360462;41494536;41524409;41598920;41603875;41605894;41612339	41360936;41494606;41527840;41602141;41603905;41606004;41612603	1	41700043	41700044
ENST00000512946.5	0	NA	NA	0	NA	NA	1	41612339;41612902	41612603;41613098	0	NA	NA	2	41524478;41599026	41527840;41602141	0	NA	NA	1	41360462	41360785	1	41699012	41700044
ENST00000261191.12	1	26924051	26924074	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	26937981	26938345	0	NA	NA
transcript37693.chr12.nic	1	26924051	26924074	0	NA	NA	0	NA	NA	1	26914579	26916001	0	NA	NA	0	NA	NA	0	NA	NA	1	26905181;26906302;26911178;26913457	26905536;26906437;26911317;26913550
transcript37469.chr12.nnic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	26938322	26938345	0	NA	NA
ENST00000531738.6	2	125973026;125995105	125973503;125997132	0	NA	NA	1	126027970;126059233	126028656;126060924	0	NA	NA	3	125961655;125981980;126014290	125961724;125983872;126015241	0	NA	NA	1	126062866;126063272;126081287;126090149;126096137;126157275	126062910;126063335;126081338;126090453;126096327;126157484	1	125955796	125956821
transcript190594.chr11.nnic	0	NA	NA	0	NA	NA	1	125997207;126001719;126003902;126005759;126010341;126014290;126017088;126018330;126019619;126021248;126023401;126027970;126059233;126062579;126063272	125997410;126001850;126004076;126006057;126010694;126015510;126017375;126018473;126019765;126021520;126023537;126028656;126060924;126062910;126063335	0	NA	NA	1	126090149	126090264	0	NA	NA	1	126090450;126096137;126157275	126090453;126096327;126157484	1	125955796;125961655;125973026;125978304;125981049;125981980;125989637;125994284;125994871	125961105;125961998;125973503;125978383;125981329;125984093;125989759;125994389;125995052
transcript189716.chr11.nnic	0	NA	NA	0	NA	NA	1	126027970;126059233	126028656;126060924	0	NA	NA	1	126062579	126062609	0	NA	NA	1	126063272;126081287;126090149;126096137;126157275	126063335;126081338;126090453;126096327;126157484	1	125955796;125961655;125973026;125978304;125981049;125981980;125989637;125994284;125994871;125995105;125997207;126001719;126003902;126005759;126010341	125961105;125961998;125973503;125978383;125981329;125984093;125989759;125994389;125995052;125997132;125997410;126001850;126004076;126006057;126010694
ENST00000684078.1	2	125973026;125995105	125973503;125997132	0	NA	NA	1	126027970;126059233;126062579	126028656;126060924;126062910	0	NA	NA	2	125981980;126014290	125983872;126015241	0	NA	NA	1	126081287;126090149;126096137;126157275	126081338;126090453;126096327;126157484	0	NA	NA
transcript191572.chr11.nnic	0	NA	NA	0	NA	NA	1	125961655;125973026;125978304;125981049;125981980;125989637;125994284;125994871;125995105;125997207;126001719;126003902;126005759;126010341;126014290;126017088;126018330;126019619;126021248;126023401;126027970;126059233;126062579;126063272;126081287	125961998;125973503;125978383;125981329;125984093;125989759;125994389;125995052;125997132;125997410;126001850;126004076;126006057;126010694;126015510;126017375;126018473;126019765;126021520;126023537;126028656;126060924;126062910;126063335;126081338	0	NA	NA	1	126090149	126090309	1	125960378	125961105	1	126096137;126157275	126096327;126157484	1	125955796	125959167
transcript189489.chr11.nnic	1	125973026	125973503	0	NA	NA	1	125995105;125997207;126001719;126003902;126005759;126010341;126014290;126017088;126018330;126019619;126021248;126023401;126027970;126059233;126062579;126063272;126081287	125997132;125997410;126001850;126004076;126006057;126010694;126015510;126017375;126018473;126019765;126021520;126023537;126028656;126060924;126062910;126063335;126081338	0	NA	NA	2	125961655;125981980	125961724;125983872	1	125994877	125995052	1	126096137;126157275	126096327;126157484	1	125955796	125957453
transcript189713.chr11.nnic	1	126027970	126028656	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	126062579;126063272;126081287;126090149;126096137;126157275	126062910;126063335;126081338;126090453;126096327;126157484	1	125955796;125961655;125973026;125978304;125981049;125981980;125989637;125994284;125994871;125995105;125997207;126001719;126003902;126005759;126010341	125961105;125961998;125973503;125978383;125981329;125984093;125989759;125994389;125995052;125997132;125997410;126001850;126004076;126006057;126010694
transcript189144.chr11.nnic	1	125995105	125997132	0	NA	NA	1	126027970;126059233	126028656;126060924	1	126004077	126005758	2	126014290;126062579	126015241;126062609	0	NA	NA	1	126063272;126081287;126090149;126096137;126157275	126063335;126081338;126090453;126096327;126157484	1	125955796;125961655;125973026;125978304;125981049	125961105;125961998;125973503;125978383;125981329
transcript191652.chr11.nnic	0	NA	NA	0	NA	NA	1	126059233;126062579;126063272;126081287;126090149	126060924;126062910;126063335;126081338;126090453	0	NA	NA	0	NA	NA	0	NA	NA	1	126157275	126157484	1	125955796;125961655;125973026;125978304;125981049;125981980;125989637;125994284;125994871;125995105;125997207;126001719;126003902;126005759;126010341;126014290;126017088;126018330;126019619;126021248;126023401	125961105;125961998;125973503;125978383;125981329;125984093;125989759;125994389;125995052;125997132;125997410;126001850;126004076;126006057;126010694;126015510;126017375;126018473;126019765;126021520;126023537
transcript189110.chr11.nnic	3	125973026;125995105;126027970	125973503;125997132;126028656	0	NA	NA	0	NA	NA	0	NA	NA	3	125961655;125981980;126014290	125961724;125983872;126015241	0	NA	NA	1	126059730;126062579;126063272;126081287;126090149;126096137;126157275	126060924;126062910;126063335;126081338;126090453;126096327;126157484	1	125955796	125957453
transcript191547.chr11.nnic	0	NA	NA	0	NA	NA	1	125961655;125973026;125978304;125981049;125981980;125989637;125994284;125994871;125995105;125997207;126001719;126003902;126005759;126010341;126014290;126017088;126018330;126019619;126021248;126023401;126027970;126059233;126062579;126063272;126081287	125961998;125973503;125978383;125981329;125984093;125989759;125994389;125995052;125997132;125997410;126001850;126004076;126006057;126010694;126015510;126017375;126018473;126019765;126021520;126023537;126028656;126060924;126062910;126063335;126081338	0	NA	NA	1	126090149	126090309	1	125960378	125961105	1	126096137;126157275	126096327;126157484	1	125955796	125956821
transcript191612.chr11.nnic	0	NA	NA	0	NA	NA	1	125978304;125981049;125981980;125989637;125994284;125994871;125995105;125997207;126001719;126003902;126005759;126010341;126014290;126017088;126018330;126019619;126021248;126023401;126027970;126059233;126062579;126063272;126081287;126090149;126096137	125978383;125981329;125984093;125989759;125994389;125995052;125997132;125997410;126001850;126004076;126006057;126010694;126015510;126017375;126018473;126019765;126021520;126023537;126028656;126060924;126062910;126063335;126081338;126090453;126096327	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	125955796;125961655	125961105;125961998
transcript179322.chr7.nic	1	129041557	129041717	0	NA	NA	0	NA	NA	0	NA	NA	1	129003299	129005016	0	NA	NA	0	NA	NA	1	128954185;128957224	128955385;128957315
ENST00000265388.10	1	129041557	129041717	0	NA	NA	0	NA	NA	0	NA	NA	2	128964332;129003299	128967280;129005016	0	NA	NA	1	129055111	129055174	0	NA	NA
transcript180922.chr7.nic	1	129041557	129041717	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	128954185;128957224;128964332;128970148;128972426;128974868;128975819;128978983;128979971;128982248;128984168;128986729;128989961;128991999;128993807;128997389;129000429;129001059	128955385;128957315;128967392;128970315;128972582;128974962;128975935;128979123;128980031;128982324;128984259;128986920;128990100;128992090;128993914;128997535;129000567;129001234
ENST00000482320.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	128964332;129003299	128967280;129005016	0	NA	NA	1	129055093	129055174	1	128954185	128955088
ENST00000471234.5	2	128986729;129041557	128986920;129041717	0	NA	NA	0	NA	NA	0	NA	NA	2	128964332;129003299	128967280;129005016	0	NA	NA	1	129055144	129055174	1	128954185	128955088
ENST00000407360.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	19192243;19192735	19192554;19192763	1	19201802	19201866
ENST00000303088.9	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	19192735	19192960	1	19192243	19192258	0	NA	NA
ENST00000392324.8	1	19197186	19197251	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	19196963	19196966	1	19192243;19192735	19192554;19192911	0	NA	NA
transcript102641.chr19.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	19196963	19196966	1	19192243	19192554	0	NA	NA
ENST00000456252.7	1	19197186	19197251	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	19192735	19192960	0	NA	NA	0	NA	NA
ENST00000262461.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	128082860	128083766	0	NA	NA
transcript107660.chr5.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	128184435;128184789;128186496	128184501;128184856;128189677
transcript6885.chr19.nnic	0	NA	NA	0	NA	NA	2	1024605;1026608;1031071;1032392;1032559,1036130;1036416;1036879;1037625	1024850;1026724;1031192;1032458;1032696,1036246;1036562;1037000;1038309	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	1039063	1039068
transcript3667.chr19.nnic	2	1033248;1036879	1033394;1037000	0	NA	NA	0	NA	NA	1	1038310	1038686	0	NA	NA	1	1026608	1026639	1	1017961	1017967	1	1039065	1039068
ENST00000348419.7	1	1036879	1037000	0	NA	NA	1	1033248;1036130	1033394;1036246	1	1038310	1038686	0	NA	NA	0	NA	NA	1	1017961;1024605;1026608	1017967;1024850;1026610	0	NA	NA
ENST00000568865.3	1	1033248	1033394	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	1017961;1024605;1026608	1017967;1024850;1026631	1	1038687	1039068
ENST00000263097.9	2	1033248;1036879	1033394;1037000	0	NA	NA	0	NA	NA	1	1038310	1038686	0	NA	NA	0	NA	NA	1	1017961;1024605	1017967;1024850	1	1039065	1039068
transcript220707.chr2.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	189864229	189867798	0	NA	NA	0	NA	NA	1	189784085	189784425	1	189877628	189877629
ENST00000409823.7	1	189843964	189844080	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	189784085	189784501	1	189877436	189877629
ENST00000618056.4	0	NA	NA	0	NA	NA	1	189843964;189852655;189853939;189854239;189863743;189867799;189873496	189844080;189852777;189854082;189855128;189864228;189867929;189873656	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	189877628	189877629
ENST00000441310.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	189784085	189784450	0	NA	NA
ENST00000649117.1	1	35058176	35060040	0	NA	NA	0	NA	NA	1	35087050	35088605	2	34970166;34989316	34970862;34991866	0	NA	NA	1	34889210	34889265	1	35088963	35091406
ENST00000360359.5	3	34972581;35058176;35086270	34972643;35060040;35086368	0	NA	NA	0	NA	NA	0	NA	NA	2	34970166;34989316	34970862;34991866	0	NA	NA	1	34889210	34889255	0	NA	NA
transcript49393.chr6.nic	1	35086270	35086368	0	NA	NA	0	NA	NA	3	35054166;35060041;35087050	35058175;35060146;35088605	0	NA	NA	0	NA	NA	1	34889210;34967239;34970010;34972581;34981690;34982752;34983113;34983324;34985082;34989224;34994302;35017473	34889599;34967319;34970862;34972643;34981986;34982827;34983214;34983425;34985278;34991866;34994422;35018059	1	35091403	35091406
transcript49333.chr6.nic	1	35086270	35086368	0	NA	NA	0	NA	NA	1	35087050	35088605	0	NA	NA	0	NA	NA	1	34889210;34967239;34970010;34972581;34981690;34982752;34983113;34983324;34985082;34989224;34994302;35017473;35054099	34889599;34967319;34970862;34972643;34981986;34982827;34983214;34983425;34985278;34991866;34994422;35018059;35054165	1	35091403	35091406
transcript52215.chr6.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	34972581;34981690;34982752;34983113;34983324;34985082;34989224;34994302;35017473;35054099;35058176;35060147;35078558;35079516;35079821;35080994;35082691;35083155;35083417;35084121;35085766;35086270;35086952;35088606	34972643;34981986;34982827;34983214;34983425;34985278;34991866;34994422;35018059;35054165;35060040;35060253;35078656;35079668;35079928;35081158;35082816;35083226;35083503;35084258;35085936;35086368;35087049;35091406
transcript49469.chr6.nic	1	34972581	34972643	0	NA	NA	0	NA	NA	0	NA	NA	1	34970166	34970862	0	NA	NA	0	NA	NA	1	34994302;35017473;35054099;35058176;35060147;35078558;35079516;35079821;35080994;35082691;35083155;35083417;35084121;35085766;35086270;35086952;35088606	34994422;35018059;35054165;35060040;35060253;35078656;35079668;35079928;35081158;35082816;35083226;35083503;35084258;35085936;35086368;35087049;35091406
ENST00000700387.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	2112931	2112967	1	2151540	2151679	1	2100988	2100994
ENST00000643116.3	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	2151566	2151679	0	NA	NA
transcript11480.chr19.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	2100988;2108687;2109086;2109873;2110136;2110707;2111285;2111679;2112860;2113336;2114125	2102268;2108766;2109207;2109958;2110224;2110896;2111332;2111828;2112967;2113413;2114150
transcript12197.chr19.nnic	0	NA	NA	0	NA	NA	1	2108687;2109086;2109873;2110136;2110707;2111285;2111679;2112860;2113336;2114125;2114748;2115219;2115538;2116207;2116605;2117222;2118601;2120862;2121163;2121734;2123358;2123830;2127152;2129090	2108766;2109207;2109958;2110224;2110896;2111332;2111828;2112967;2113413;2114302;2114821;2115418;2115613;2116278;2116746;2117367;2118832;2121092;2121311;2121879;2123406;2123879;2127201;2129163	0	NA	NA	1	2129318	2129413	1	2101565	2102268	1	2151628	2151679	1	2100988	2100994
transcript53938.chr6.nic	0	NA	NA	0	NA	NA	0	NA	NA	3	35259728;35286209;35286400	35259734;35286321;35287645	0	NA	NA	0	NA	NA	1	35259448	35259714	1	35290266;35290641;35291278;35291558;35292554;35292881;35293751;35294456;35295144	35290382;35290716;35291403;35291737;35292787;35293044;35293915;35294569;35295985
transcript53561.chr6.nnic	1	35259735	35259841	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	35290266;35290641;35291278;35291558;35292554;35292881;35293751;35294456;35295144	35290382;35290716;35291403;35291737;35292787;35293044;35293915;35294569;35295985
ENST00000373953.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	35287845	35288969	0	NA	NA	1	35259448	35259727	0	NA	NA
ENST00000339411.5	1	35293751	35293915	0	NA	NA	0	NA	NA	0	NA	NA	1	35287845	35288969	0	NA	NA	1	35259448;35259735	35259727;35259774	1	35295983	35295985
transcript53105.chr6.nnic	1	35259735	35259841	0	NA	NA	0	NA	NA	0	NA	NA	1	35287845	35288969	0	NA	NA	0	NA	NA	1	35295983	35295985
transcript53567.chr6.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	35259728	35259734	0	NA	NA	0	NA	NA	1	35259448	35259707	1	35290266;35290641;35291278;35291558;35292554;35292881;35293751;35294456;35295144	35290382;35290716;35291403;35291737;35292787;35293044;35293915;35294569;35295985
ENST00000485064.1	0	NA	NA	0	NA	NA	0	NA	NA	1	120601258	120602207	0	NA	NA	0	NA	NA	0	NA	NA	1	120602324	120602507
ENST00000184266.3	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	120596328	120596336	0	NA	NA
ENST00000492739.1	1	120601111	120601257	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	120596328	120596347	1	120602323	120602507
transcript341403.chr1.nnic	1	212375193	212375300	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	212363928	212364474
ENST00000261455.9	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	212414886	212414966	0	NA	NA
transcript341411.chr1.nnic	1	212377562	212377706	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	212363928	212364476
transcript341478.chr1.nnic	0	NA	NA	0	NA	NA	1	212375193;212377562	212375300;212377706	0	NA	NA	0	NA	NA	0	NA	NA	1	212414905	212414966	1	212363928	212364474
transcript104143.chr6.nic	0	NA	NA	0	NA	NA	0	NA	NA	1	83614863	83616968	2	83635447;83703159	83641096;83707798	0	NA	NA	1	83709326	83709392	1	83552885;83556143;83560104;83560864;83575010;83576023;83580450;83582222;83591211;83592455;83592946;83593182;83593478;83594374;83601271;83601585;83603394;83607699;83607907	83554285;83556245;83560208;83560947;83575121;83576053;83580599;83582356;83591294;83592538;83593017;83593259;83593741;83594481;83601438;83601599;83605803;83607808;83610677
ENST00000520302.5	3	83592455;83614857;83708845	83592538;83614862;83709147	0	NA	NA	0	NA	NA	0	NA	NA	4	83603394;83607907;83635447;83703159	83605685;83610650;83641096;83707798	0	NA	NA	0	NA	NA	1	83552885	83552891
transcript103565.chr6.nic	2	83592455;83614857	83592538;83614862	0	NA	NA	0	NA	NA	0	NA	NA	4	83603394;83607907;83635447;83703159	83605685;83610650;83641096;83707798	0	NA	NA	1	83709326	83709392	0	NA	NA
transcript104229.chr6.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	83703159	83707798	0	NA	NA	1	83709326	83709392	1	83552885;83556143;83560104;83560864;83575010;83576023;83580450;83582222;83591211;83592455;83592946;83593182;83593478;83594374;83601271;83601585;83603394;83607699;83607907;83614857;83616969;83623301	83554285;83556245;83560208;83560947;83575121;83576053;83580599;83582356;83591294;83592538;83593017;83593259;83593741;83594481;83601438;83601599;83605803;83607808;83610677;83614862;83617039;83623342
ENST00000369694.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	4	83603394;83607907;83635447;83703159	83605685;83610650;83641096;83707798	0	NA	NA	1	83709101;83709326	83709147;83709392	0	NA	NA
transcript103857.chr6.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	3	83607907;83635447;83703159	83610650;83641096;83707798	0	NA	NA	1	83709326	83709392	1	83552885;83556143;83560104;83560864;83575010;83576023;83580450;83582222;83591211;83592455;83592946;83593182;83593478;83594374;83601271;83601585	83554285;83556245;83560208;83560947;83575121;83576053;83580599;83582356;83591294;83592538;83593017;83593259;83593741;83594481;83601438;83601599
transcript104020.chr6.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	83635447;83703159	83641096;83707798	0	NA	NA	1	83709326	83709392	1	83552885;83556143;83560104;83560864;83575010;83576023;83580450;83582222;83591211;83592455;83592946;83593182;83593478;83594374;83601271;83601585;83603394;83607699	83554285;83556245;83560208;83560947;83575121;83576053;83580599;83582356;83591294;83592538;83593017;83593259;83593741;83594481;83601438;83601599;83605803;83607808
transcript105667.chr6.nic	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	83709326	83709392	1	83552885;83556143;83560104;83560864;83575010;83576023;83580450;83582222;83591211;83592455;83592946;83593182;83593478;83594374;83601271;83601585;83603394;83607699;83607907;83614857;83616969;83623301;83635447;83656754;83658999;83661502;83662347;83665439	83554285;83556245;83560208;83560947;83575121;83576053;83580599;83582356;83591294;83592538;83593017;83593259;83593741;83594481;83601438;83601599;83605803;83607808;83610677;83614862;83617039;83623342;83641202;83656865;83659092;83661604;83662422;83665581
ENST00000468747.5	0	NA	NA	0	NA	NA	1	14546361;14553322;14571763	14546449;14553387;14572189	0	NA	NA	0	NA	NA	0	NA	NA	1	14604389	14604636	1	14518559	14519159
transcript17268.chr10.nic	0	NA	NA	0	NA	NA	1	14546361;14553322;14571763	14546449;14553387;14572189	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	14518559;14521869	14521306;14521965
ENST00000378467.8	2	14546361;14571763	14546449;14572189	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	14604418	14604636	1	14518559	14519513
ENST00000622567.4	0	NA	NA	0	NA	NA	1	14546361;14553322	14546449;14553387	0	NA	NA	0	NA	NA	0	NA	NA	1	14604240	14604636	0	NA	NA
transcript16486.chr10.nic	2	14546361;14571763	14546449;14572189	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	14604551	14604636	1	14518559;14521869	14521306;14521965
transcript17766.chr10.nnic	0	NA	NA	0	NA	NA	1	14521869;14530332	14522019;14530515	0	NA	NA	0	NA	NA	1	14519883	14521306	1	14553322;14571763;14604240	14553387;14572189;14604636	1	14518559	14518560
