"gene_id","gene_symbol","n_LRonly_isoforms"
"ENSG00000176371","ZSCAN2",1
"ENSG00000176390","CRLF3",1
"ENSG00000176463","SLCO3A1",1
"ENSG00000176473","WDR25",1
"ENSG00000176495","OR5AN1",1
"ENSG00000176531","PHLDB3",1
"ENSG00000176571","CNBD1",1
"ENSG00000176641","RNF152",1
"ENSG00000176681","LRRC37A",1
"ENSG00000176697","BDNF",1
"ENSG00000176715","ACSF3",1
"ENSG00000176769","TCERG1L",1
"ENSG00000176845","METRNL",1
"ENSG00000176890","TYMS",1
"ENSG00000176909","MAMSTR",1
"ENSG00000176927","EFCAB5",1
"ENSG00000176928","GCNT4",1
"ENSG00000176945","MUC20",1
"ENSG00000176978","DPP7",1
"ENSG00000177030","DEAF1",1
"ENSG00000177103","DSCAML1",1
"ENSG00000177105","RHOG",1
"ENSG00000177191","B3GNT8",1
"ENSG00000177202","SPACA4",1
"ENSG00000177272","KCNA3",1
"ENSG00000177300","CLDN22",1
"ENSG00000177303","CASKIN2",1
"ENSG00000177311","ZBTB38",1
"ENSG00000177324","BEND2",1
"ENSG00000177398","UMODL1",1
"ENSG00000177425","PAWR",1
"ENSG00000177455","CD19",1
"ENSG00000177575","CD163",1
"ENSG00000177606","JUN",1
"ENSG00000177627","C12orf54",1
"ENSG00000177646","ACAD9",1
"ENSG00000177666","PNPLA2",1
"ENSG00000177675","CD163L1",1
"ENSG00000177692","DNAJC28",1
"ENSG00000177697","CD151",1
"ENSG00000177707","NECTIN3",1
"ENSG00000177873","ZNF619",1
"ENSG00000177879","AP3S1",1
"ENSG00000177981","ASB8",1
"ENSG00000177994","C2orf73",1
"ENSG00000178075","GRAMD1C",1
"ENSG00000178150","ZNF114",1
"ENSG00000178187","ZNF454",1
"ENSG00000178202","POGLUT3",1
"ENSG00000178217","SH2D4B",1
"ENSG00000178226","PRSS36",1
"ENSG00000178252","WDR6",1
"ENSG00000178301","AQP11",1
"ENSG00000178385","PLEKHM3",1
"ENSG00000178404","CEP295NL",1
"ENSG00000178445","GLDC",1
"ENSG00000178467","P4HTM",1
"ENSG00000178585","CTNNBIP1",1
"ENSG00000178607","ERN1",1
"ENSG00000178662","CSRNP3",1
"ENSG00000178685","PARP10",1
"ENSG00000178690","DYNAP",1
"ENSG00000178752","ERFE",1
"ENSG00000178882","RFLNA",1
"ENSG00000178922","HYI",1
"ENSG00000178950","GAK",1
"ENSG00000178974","FBXO34",1
"ENSG00000179002","TAS1R2",1
"ENSG00000179051","RCC2",1
"ENSG00000179115","FARSA",1
"ENSG00000179119","SPTY2D1",1
"ENSG00000179134","SAMD4B",1
"ENSG00000179142","CYP11B2",1
"ENSG00000179148","ALOXE3",1
"ENSG00000179168","GGN",1
"ENSG00000179195","ZNF664",1
"ENSG00000179270","PCARE",1
"ENSG00000179299","NSUN7",1
"ENSG00000179304","FAM156B",1
"ENSG00000179397","CATSPERE",1
"ENSG00000179399","GPC5",1
"ENSG00000179407","DNAJB8",1
"ENSG00000179431","FJX1",1
"ENSG00000179532","DNHD1",1
"ENSG00000179562","GCC1",1
"ENSG00000179583","CIITA",1
"ENSG00000179588","ZFPM1",1
"ENSG00000179593","ALOX15B",1
"ENSG00000179709","NLRP8",1
"ENSG00000179820","MYADM",1
"ENSG00000179826","MRGPRX3",1
"ENSG00000179922","ZNF784",1
"ENSG00000179938","GOLGA8J",1
"ENSG00000180061","TMEM150B",1
"ENSG00000180083","WFDC11",1
"ENSG00000180210","F2",1
"ENSG00000180233","ZNRF2",1
"ENSG00000180263","FGD6",1
"ENSG00000180304","OAZ2",1
"ENSG00000180347","ITPRID1",1
"ENSG00000180354","MTURN",1
"ENSG00000180398","MCFD2",1
"ENSG00000180432","CYP8B1",1
"ENSG00000180481","GLIPR1L2",1
"ENSG00000180488","MIGA1",1
"ENSG00000180509","KCNE1",1
"ENSG00000180530","NRIP1",1
"ENSG00000180537","RNF182",1
"ENSG00000180574","EIF2S3B",1
"ENSG00000180626","ZNF594",1
"ENSG00000180644","PRF1",1
"ENSG00000180667","YOD1",1
"ENSG00000180708","OR10K2",1
"ENSG00000180772","AGTR2",1
"ENSG00000180776","ZDHHC20",1
"ENSG00000180817","PPA1",1
"ENSG00000180834","MAP6D1",1
"ENSG00000180900","SCRIB",1
"ENSG00000180901","KCTD2",1
"ENSG00000180938","ZNF572",1
"ENSG00000180957","PITPNB",1
"ENSG00000180998","GPR137C",1
"ENSG00000181004","BBS12",1
"ENSG00000181016","LSMEM1",1
"ENSG00000181017","OR56B2P",1
"ENSG00000181031","RPH3AL",1
"ENSG00000181045","SLC26A11",1
"ENSG00000181085","MAPK15",1
"ENSG00000181092","ADIPOQ",1
"ENSG00000181218","H2AC25",1
"ENSG00000181234","TMEM132C",1
"ENSG00000181240","SLC25A41",1
"ENSG00000181381","DDX60L",1
"ENSG00000181396","OGFOD3",1
"ENSG00000181409","AATK",1
"ENSG00000181433","SAGE1",1
"ENSG00000181518","OR8D4",1
"ENSG00000181625","SLX1B",1
"ENSG00000181626","ANKRD62",1
"ENSG00000181693","OR8H1",1
"ENSG00000181704","YIPF6",1
"ENSG00000181718","OR5T2",1
"ENSG00000181767","OR8H2",1
"ENSG00000181826","RELL1",1
"ENSG00000181847","TIGIT",1
"ENSG00000181904","C5orf24",1
"ENSG00000181915","ADO",1
"ENSG00000181929","PRKAG1",1
"ENSG00000182050","MGAT4C",1
"ENSG00000182053","TRIM49B",1
"ENSG00000182077","PTCHD3",1
"ENSG00000182093","GET1",1
"ENSG00000182095","TNRC18",1
"ENSG00000182118","FAM89A",1
"ENSG00000182156","ENPP7",1
"ENSG00000182177","ASB18",1
"ENSG00000182195","LDOC1",1
"ENSG00000182247","UBE2E2",1
"ENSG00000182261","NLRP10",1
"ENSG00000182264","IZUMO1",1
"ENSG00000182287","AP1S2",1
"ENSG00000182310","SPACA6",1
"ENSG00000182315","MBD3L3",1
"ENSG00000182359","KBTBD3",1
"ENSG00000182389","CACNB4",1
"ENSG00000182393","IFNL1",1
"ENSG00000182472","CAPN12",1
"ENSG00000182484","WASH6P",1
"ENSG00000182512","GLRX5",1
"ENSG00000182521","TBPL2",1
"ENSG00000182557","SPNS3",1
"ENSG00000182613","OR2V2",1
"ENSG00000182621","PLCB1",1
"ENSG00000182652","OR4Q3",1
"ENSG00000182809","CRIP2",1
"ENSG00000182854","OR4F15",1
"ENSG00000182871","COL18A1",1
"ENSG00000182872","RBM10",1
"ENSG00000182898","TCHHL1",1
"ENSG00000182919","C11orf54",1
"ENSG00000182944","EWSR1",1
"ENSG00000182952","HMGN4",1
"ENSG00000182957","SPATA13",1
"ENSG00000182973","CNOT10",1
"ENSG00000182979","MTA1",1
"ENSG00000182983","ZNF662",1
"ENSG00000182985","CADM1",1
"ENSG00000183010","PYCR1",1
"ENSG00000183018","SPNS2",1
"ENSG00000183049","CAMK1D",1
"ENSG00000183060","LYSMD4",1
"ENSG00000183066","WBP2NL",1
"ENSG00000183077","AFMID",1
"ENSG00000183091","NEB",1
"ENSG00000183150","GPR19",1
"ENSG00000183166","CALN1",1
"ENSG00000183206","POTEC",1
"ENSG00000183207","RUVBL2",1
"ENSG00000183230","CTNNA3",1
"ENSG00000183273","CCDC60",1
"ENSG00000183287","CCBE1",1
"ENSG00000183324","REC114",1
"ENSG00000183379","SYNDIG1L",1
"ENSG00000183389","OR56A4",1
"ENSG00000183396","TMEM89",1
"ENSG00000183474","GTF2H2C",1
"ENSG00000183476","SH2D7",1
"ENSG00000183520","UTP11",1
"ENSG00000183530","PRR14L",1
"ENSG00000183578","TNFAIP8L3",1
"ENSG00000183597","TANGO2",1
"ENSG00000183605","SFXN4",1
"ENSG00000183621","ZNF438",1
"ENSG00000183625","CCR3",1
"ENSG00000183668","PSG9",1
"ENSG00000183690","EFHC2",1
"ENSG00000183696","UPP1",1
"ENSG00000183715","OPCML",1
"ENSG00000183763","TRAIP",1
"ENSG00000183785","TUBA8",1
"ENSG00000183826","BTBD9",1
"ENSG00000183828","NUDT14",1
"ENSG00000183844","FAM3B",1
"ENSG00000183862","CNGA2",1
"ENSG00000183891","TTC32",1
"ENSG00000183960","KCNH8",1
"ENSG00000183963","SMTN",1
"ENSG00000184154","LRRC51",1
"ENSG00000184156","KCNQ3",1
"ENSG00000184166","OR1D2",1
"ENSG00000184226","PCDH9",1
"ENSG00000184277","TM2D3",1
"ENSG00000184304","PRKD1",1
"ENSG00000184313","MROH7",1
"ENSG00000184330","S100A7A",1
"ENSG00000184381","PLA2G6",1
"ENSG00000184389","A3GALT2",1
"ENSG00000184394","OR4N5",1
"ENSG00000184402","SS18L1",1
"ENSG00000184428","TOP1MT",1
"ENSG00000184478","OR56A3",1
"ENSG00000184515","BEX5",1
"ENSG00000184530","C6orf58",1
"ENSG00000184560","SPEM2",1
"ENSG00000184575","XPOT",1
"ENSG00000184611","KCNH7",1
"ENSG00000184647","PRSS55",1
"ENSG00000184661","CDCA2",1
"ENSG00000184672","RALYL",1
"ENSG00000184702","SEPTIN5",1
"ENSG00000184708","EIF4ENIF1",1
"ENSG00000184730","APOBR",1
"ENSG00000184735","DDX53",1
"ENSG00000184786","DYNLT2",1
"ENSG00000184788","SATL1",1
"ENSG00000184831","APOO",1
"ENSG00000184840","TMED9",1
"ENSG00000184863","RBM33",1
"ENSG00000184897","H1-10",1
"ENSG00000184905","TCEAL2",1
"ENSG00000184925","LCN12",1
"ENSG00000184937","WT1",1
"ENSG00000184949","FAM227A",1
"ENSG00000184985","SORCS2",1
"ENSG00000184990","SIVA1",1
"ENSG00000184999","SLC22A10",1
"ENSG00000185013","NT5C1B",1
"ENSG00000185019","UBOX5",1
"ENSG00000185024","BRF1",1
"ENSG00000185040","SPDYE16",1
"ENSG00000185049","NELFA",1
"ENSG00000185070","FLRT2",1
"ENSG00000185088","RPS27L",1
"ENSG00000185158","LRRC37B",1
"ENSG00000185177","ZNF479",1
"ENSG00000185187","SIGIRR",1
"ENSG00000185201","IFITM2",1
"ENSG00000185215","TNFAIP2",1
"ENSG00000185231","MC2R",1
"ENSG00000185247","MAGEA11",1
"ENSG00000185262","UBALD2",1
"ENSG00000185291","IL3RA",1
"ENSG00000185298","CCDC137",1
"ENSG00000185305","ARL15",1
"ENSG00000185306","C12orf56",1
"ENSG00000185347","TEDC1",1
"ENSG00000185361","TNFAIP8L1",1
"ENSG00000185385","OR7A17",1
"ENSG00000185442","FAM174B",1
"ENSG00000185499","MUC1",1
"ENSG00000185507","IRF7",1
"ENSG00000185513","L3MBTL1",1
"ENSG00000185518","SV2B",1
"ENSG00000185565","LSAMP",1
"ENSG00000185621","LMLN",1
"ENSG00000185697","MYBL1",1
"ENSG00000185730","ZNF696",1
"ENSG00000185787","MORF4L1",1
"ENSG00000185792","NLRP9",1
"ENSG00000185800","DMWD",1
"ENSG00000185825","BCAP31",1
"ENSG00000185829","ARL17A",1
"ENSG00000185873","TMPRSS11B",1
"ENSG00000185917","SETD4",1
"ENSG00000185946","RNPC3",1
"ENSG00000185947","ZNF267",1
"ENSG00000185958","FAM186A",1
"ENSG00000185985","SLITRK2",1
"ENSG00000185988","PLK5",1
"ENSG00000186020","ZNF529",1
"ENSG00000186086","NBPF6",1
"ENSG00000186092","OR4F5",1
"ENSG00000186118","TEX38",1
"ENSG00000186136","TAS2R42",1
"ENSG00000186146","DEFB131A",1
"ENSG00000186160","CYP4Z1",1
"ENSG00000186184","POLR1D",1
"ENSG00000186187","ZNRF1",1
"ENSG00000186188","FFAR4",1
"ENSG00000186190","BPIFB3",1
"ENSG00000186204","CYP4F12",1
"ENSG00000186231","KLHL32",1
"ENSG00000186329","TMEM212",1
"ENSG00000186334","SLC36A3",1
"ENSG00000186393","KRT26",1
"ENSG00000186407","CD300E",1
"ENSG00000186416","NKRF",1
"ENSG00000186442","KRT3",1
"ENSG00000186452","TMPRSS12",1
"ENSG00000186469","GNG2",1
"ENSG00000186513","OR9Q2",1
"ENSG00000186517","ARHGAP30",1
"ENSG00000186526","CYP4F8",1
"ENSG00000186564","FOXD2",1
"ENSG00000186566","GPATCH8",1
"ENSG00000186654","PRR5",1
"ENSG00000186714","CCDC73",1
"ENSG00000186732","MPPED1",1
"ENSG00000186788","SPATA31D3",1
"ENSG00000186790","FOXE3",1
"ENSG00000186792","HYAL3",1
"ENSG00000186818","LILRB4",1
"ENSG00000186886","OR5D3P",1
"ENSG00000186889","TMEM17",1
"ENSG00000186918","ZNF395",1
"ENSG00000186973","CFAP144",1
"ENSG00000186998","EMID1",1
"ENSG00000187021","PNLIPRP1",1
"ENSG00000187048","CYP4A11",1
"ENSG00000187049","TMEM216",1
"ENSG00000187079","TEAD1",1
"ENSG00000187094","CCK",1
"ENSG00000187187","ZNF546",1
"ENSG00000187242","KRT12",1
"ENSG00000187243","MAGED4B",1
"ENSG00000187258","NPSR1",1
"ENSG00000187268","FAM9C",1
"ENSG00000187398","LUZP2",1
"ENSG00000187446","CHP1",1
"ENSG00000187527","ATP13A5",1
"ENSG00000187535","IFT140",1
"ENSG00000187537","POTEG",1
"ENSG00000187595","ZNF385C",1
"ENSG00000187689","AMTN",1
"ENSG00000187720","THSD4",1
"ENSG00000187730","GABRD",1
"ENSG00000187733","AMY1C",1
"ENSG00000187735","TCEA1",1
"ENSG00000187747","OR52B6",1
"ENSG00000187753","C9orf153",1
"ENSG00000187775","DNAH17",1
"ENSG00000187800","PEAR1",1
"ENSG00000187862","TTC24",1
"ENSG00000187867","PALM3",1
"ENSG00000187902","SHISA7",1
"ENSG00000187908","DMBT1",1
"ENSG00000187918","OR51I2",1
"ENSG00000187954","ZFTRAF1",1
"ENSG00000187955","COL14A1",1
"ENSG00000187957","DNER",1
"ENSG00000187959","CPSF4L",1
"ENSG00000187980","PLA2G2C",1
"ENSG00000188000","OR7D2",1
"ENSG00000188010","MORN2",1
"ENSG00000188011","RTP5",1
"ENSG00000188037","CLCN1",1
"ENSG00000188070","ZFTA",1
"ENSG00000188124","OR2AG2",1
"ENSG00000188157","AGRN",1
"ENSG00000188162","OTOG",1
"ENSG00000188211","NCR3LG1",1
"ENSG00000188219","POTEE",1
"ENSG00000188227","ZNF793",1
"ENSG00000188234","AGAP4",1
"ENSG00000188243","COMMD6",1
"ENSG00000188283","ZNF383",1
"ENSG00000188322","SBK1",1
"ENSG00000188340","OR6N2",1
"ENSG00000188342","GTF2F2",1
"ENSG00000188343","CIBAR1",1
"ENSG00000188487","INSC",1
"ENSG00000188517","COL25A1",1
"ENSG00000188523","CFAP77",1
"ENSG00000188558","OR2G6",1
"ENSG00000188559","RALGAPA2",1
"ENSG00000188582","PAQR9",1
"ENSG00000188596","CFAP54",1
"ENSG00000188624","IGFL3",1
"ENSG00000188641","DPYD",1
"ENSG00000188676","IDO2",1
"ENSG00000188687","SLC4A5",1
"ENSG00000188735","TMEM120B",1
"ENSG00000188739","RBM34",1
"ENSG00000188747","NOXA1",1
"ENSG00000188785","ZNF548",1
"ENSG00000188803","SHISA6",1
"ENSG00000188817","SNTN",1
"ENSG00000188895","MSL1",1
"ENSG00000188921","HACD4",1
"ENSG00000188938","FAM120AOS",1
"ENSG00000188993","LRRC66",1
"ENSG00000188997","KCTD21",1
"ENSG00000189045","ANKDD1B",1
"ENSG00000189056","RELN",1
"ENSG00000189057","FAM111B",1
"ENSG00000189091","SF3B3",1
"ENSG00000189134","NKAPL",1
"ENSG00000189143","CLDN4",1
"ENSG00000189157","FAM47E",1
"ENSG00000189159","JPT1",1
"ENSG00000189182","KRT77",1
"ENSG00000189190","ZNF600",1
"ENSG00000189308","LIN54",1
"ENSG00000189357","SPATA31D4",1
"ENSG00000189375","TBC1D28",1
"ENSG00000189376","C8orf76",1
"ENSG00000189377","CXCL17",1
"ENSG00000189409","MMP23B",1
"ENSG00000196074","SYCP2",1
"ENSG00000196092","PAX5",1
"ENSG00000196104","SPOCK3",1
"ENSG00000196123","MATCAP1",1
"ENSG00000196132","MYT1",1
"ENSG00000196139","AKR1C3",1
"ENSG00000196151","WDSUB1",1
"ENSG00000196152","ZNF79",1
"ENSG00000196154","S100A4",1
"ENSG00000196159","FAT4",1
"ENSG00000196169","KIF19",1
"ENSG00000196236","XPNPEP3",1
"ENSG00000196240","OR2T2",1
"ENSG00000196296","ATP2A1",1
"ENSG00000196329","GIMAP5",1
"ENSG00000196350","ZNF729",1
"ENSG00000196353","CPNE4",1
"ENSG00000196357","ZNF565",1
"ENSG00000196361","ELAVL3",1
"ENSG00000196365","LONP1",1
"ENSG00000196383","OR4Q2",1
"ENSG00000196388","INCA1",1
"ENSG00000196406","SPANXD",1
"ENSG00000196421","C20orf204",1
"ENSG00000196427","NBPF4",1
"ENSG00000196428","TSC22D2",1
"ENSG00000196431","CRYBA4",1
"ENSG00000196456","ZNF775",1
"ENSG00000196459","TRAPPC2",1
"ENSG00000196470","SIAH1",1
"ENSG00000196517","SLC6A9",1
"ENSG00000196584","XRCC2",1
"ENSG00000196586","MYO6",1
"ENSG00000196591","HDAC2",1
"ENSG00000196597","ZNF782",1
"ENSG00000196605","ZNF846",1
"ENSG00000196620","UGT2B15",1
"ENSG00000196632","WNK3",1
"ENSG00000196642","RABL6",1
"ENSG00000196684","HSH2D",1
"ENSG00000196704","AMZ2",1
"ENSG00000196715","VKORC1L1",1
"ENSG00000196735","HLA-DQA1",1
"ENSG00000196778","OR52K1",1
"ENSG00000196812","ZSCAN16",1
"ENSG00000196821","ILRUN",1
"ENSG00000196832","OR11G2",1
"ENSG00000196844","PATE2",1
"ENSG00000196850","PPTC7",1
"ENSG00000196860","TOMM20L",1
"ENSG00000196890","H2BC26",1
"ENSG00000196932","TMEM26",1
"ENSG00000196935","SRGAP1",1
"ENSG00000196937","FAM3C",1
"ENSG00000196946","ZNF705A",1
"ENSG00000196961","AP2A1",1
"ENSG00000196998","WDR45",1
"ENSG00000197110","IFNL3",1
"ENSG00000197114","ZGPAT",1
"ENSG00000197121","PGAP1",1
"ENSG00000197125","OR8B8",1
"ENSG00000197142","ACSL5",1
"ENSG00000197150","ABCB8",1
"ENSG00000197208","SLC22A4",1
"ENSG00000197217","ENTPD4",1
"ENSG00000197226","TBC1D9B",1
"ENSG00000197241","SLC2A7",1
"ENSG00000197249","SERPINA1",1
"ENSG00000197253","TPSB2",1
"ENSG00000197302","KRBOX5",1
"ENSG00000197312","DDI2",1
"ENSG00000197360","ZNF98",1
"ENSG00000197372","ZNF675",1
"ENSG00000197403","OR6N1",1
"ENSG00000197405","C5AR1",1
"ENSG00000197406","DIO3",1
"ENSG00000197410","DCHS2",1
"ENSG00000197416","FABP12",1
"ENSG00000197428","OR51D1",1
"ENSG00000197446","CYP2F1",1
"ENSG00000197454","OR2L5",1
"ENSG00000197461","PDGFA",1
"ENSG00000197471","SPN",1
"ENSG00000197530","MIB2",1
"ENSG00000197532","OR6Y1",1
"ENSG00000197540","GZMM",1
"ENSG00000197548","ATG7",1
"ENSG00000197562","RAB40C",1
"ENSG00000197566","ZNF624",1
"ENSG00000197580","BCO2",1
"ENSG00000197608","ZNF841",1
"ENSG00000197619","ZNF615",1
"ENSG00000197647","ZNF433",1
"ENSG00000197702","PARVA",1
"ENSG00000197712","FAM114A1",1
"ENSG00000197714","ZNF460",1
"ENSG00000197721","CR1L",1
"ENSG00000197724","PHF2",1
"ENSG00000197748","CFAP43",1
"ENSG00000197782","ZNF780A",1
"ENSG00000197798","FAM118B",1
"ENSG00000197816","CCDC180",1
"ENSG00000197849","OR8G1",1
"ENSG00000197859","ADAMTSL2",1
"ENSG00000197863","ZNF790",1
"ENSG00000197870","PRB3",1
"ENSG00000197885","NKIRAS1",1
"ENSG00000197893","NRAP",1
"ENSG00000197894","ADH5",1
"ENSG00000197915","HRNR",1
"ENSG00000197937","ZNF347",1
"ENSG00000197991","ENSG00000197991",1
"ENSG00000197992","CLEC9A",1
"ENSG00000198010","DLGAP2",1
"ENSG00000198018","ENTPD7",1
"ENSG00000198028","ZNF560",1
"ENSG00000198040","ZNF84",1
"ENSG00000198055","GRK6",1
"ENSG00000198056","PRIM1",1
"ENSG00000198062","POTEH",1
"ENSG00000198077","CYP2A7",1
"ENSG00000198087","CD2AP",1
"ENSG00000198093","ZNF649",1
"ENSG00000198099","ADH4",1
"ENSG00000198104","OR2T6",1
"ENSG00000198130","HIBCH",1
"ENSG00000198160","MIER1",1
"ENSG00000198169","ZNF251",1
"ENSG00000198171","DDRGK1",1
"ENSG00000198185","ZNF334",1
"ENSG00000198218","QRICH1",1
"ENSG00000198252","STYX",1
"ENSG00000198315","ZKSCAN8",1
"ENSG00000198324","PHETA1",1
"ENSG00000198355","PIM3",1
"ENSG00000198369","SPRED2",1
"ENSG00000198382","UVRAG",1
"ENSG00000198400","NTRK1",1
"ENSG00000198408","OGA",1
"ENSG00000198431","TXNRD1",1
"ENSG00000198452","OR14L1P",1
"ENSG00000198513","ATL1",1
"ENSG00000198515","CNGA1",1
"ENSG00000198520","ARMH1",1
"ENSG00000198535","C2CD4A",1
"ENSG00000198569","SLC34A3",1
"ENSG00000198589","LRBA",1
"ENSG00000198612","COPS8",1
"ENSG00000198624","CCDC69",1
"ENSG00000198648","STK39",1
"ENSG00000198663","C6orf89",1
"ENSG00000198681","MAGEA1",1
"ENSG00000198690","FAN1",1
"ENSG00000198704","GPX6",1
"ENSG00000198722","UNC13B",1
"ENSG00000198723","TEX45",1
"ENSG00000198732","SMOC1",1
"ENSG00000198740","ZNF652",1
"ENSG00000198742","SMURF1",1
"ENSG00000198746","GPATCH3",1
"ENSG00000198768","APCDD1L",1
"ENSG00000198798","MAGEB3",1
"ENSG00000198799","LRIG2",1
"ENSG00000198807","PAX9",1
"ENSG00000198812","LRRC10",1
"ENSG00000198814","GK",1
"ENSG00000198821","CD247",1
"ENSG00000198829","SUCNR1",1
"ENSG00000198870","STKLD1",1
"ENSG00000198873","GRK5",1
"ENSG00000198900","TOP1",1
"ENSG00000198901","PRC1",1
"ENSG00000198908","GPRASP3",1
"ENSG00000198909","MAP3K3",1
"ENSG00000198933","TBKBP1",1
"ENSG00000198939","ZFP2",1
"ENSG00000198945","L3MBTL3",1
"ENSG00000198952","SMG5",1
"ENSG00000198959","TGM2",1
"ENSG00000198964","SGMS1",1
"ENSG00000203618","GP1BB",1
"ENSG00000203663","OR2L2",1
"ENSG00000203697","CAPN8",1
"ENSG00000203710","CR1",1
"ENSG00000203734","ECT2L",1
"ENSG00000203737","GPR52",1
"ENSG00000203747","FCGR3A",1
"ENSG00000203756","TMEM244",1
"ENSG00000203797","DDO",1
"ENSG00000203857","HSD3B1",1
"ENSG00000203872","C6orf163",1
"ENSG00000203879","GDI1",1
"ENSG00000203880","PCMTD2",1
"ENSG00000203883","SOX18",1
"ENSG00000203896","LIME1",1
"ENSG00000204020","LIPN",1
"ENSG00000204022","LIPJ",1
"ENSG00000204025","TRPC5OS",1
"ENSG00000204060","FOXO6",1
"ENSG00000204084","INPP5B",1
"ENSG00000204131","NHSL2",1
"ENSG00000204136","GGTA1",1
"ENSG00000204176","SYT15",1
"ENSG00000204178","MACO1",1
"ENSG00000204186","ZDBF2",1
"ENSG00000204195","AWAT1",1
"ENSG00000204209","DAXX",1
"ENSG00000204219","TCEA3",1
"ENSG00000204264","PSMB8",1
"ENSG00000204278","TMEM235",1
"ENSG00000204290","BTNL2",1
"ENSG00000204308","RNF5",1
"ENSG00000204310","AGPAT1",1
"ENSG00000204334","ERICH2",1
"ENSG00000204345","CD300LD",1
"ENSG00000204382","XAGE1B",1
"ENSG00000204385","SLC44A4",1
"ENSG00000204410","MSH5",1
"ENSG00000204424","LY6G6F",1
"ENSG00000204463","BAG6",1
"ENSG00000204479","PRAMEF17",1
"ENSG00000204498","NFKBIL1",1
"ENSG00000204511","MCCD1",1
"ENSG00000204519","ZNF551",1
"ENSG00000204536","CCHCR1",1
"ENSG00000204569","PPP1R10",1
"ENSG00000204572","KRTAP5-10",1
"ENSG00000204577","LILRB3",1
"ENSG00000204624","DISP3",1
"ENSG00000204628","RACK1",1
"ENSG00000204642","HLA-F",1
"ENSG00000204671","IL31",1
"ENSG00000204673","AKT1S1",1
"ENSG00000204700","OR2J2",1
"ENSG00000204701","OR2J3",1
"ENSG00000204859","ZBTB48",1
"ENSG00000204897","KRT25",1
"ENSG00000204909","SPINK9",1
"ENSG00000204952","FBXO47",1
"ENSG00000204954","UQCC6",1
"ENSG00000204956","PCDHGA1",1
"ENSG00000204961","PCDHA9",1
"ENSG00000204977","TRIM13",1
"ENSG00000204983","PRSS1",1
"ENSG00000205022","PABPN1L",1
"ENSG00000205108","FAM205A",1
"ENSG00000205111","CDKL4",1
"ENSG00000205177","C11orf91",1
"ENSG00000205186","FABP9",1
"ENSG00000205189","ZBTB10",1
"ENSG00000205277","MUC12",1
"ENSG00000205301","MGAT4D",1
"ENSG00000205302","SNX2",1
"ENSG00000205307","SAP25",1
"ENSG00000205309","NT5M",1
"ENSG00000205352","PRR13",1
"ENSG00000205420","KRT6A",1
"ENSG00000205497","OR51A4",1
"ENSG00000205502","C2CD4B",1
"ENSG00000205531","NAP1L4",1
"ENSG00000205592","MUC19",1
"ENSG00000205609","EIF3CL",1
"ENSG00000205639","MFSD2B",1
"ENSG00000205670","SMIM11",1
"ENSG00000205678","TECRL",1
"ENSG00000205707","ETFRF1",1
"ENSG00000205835","GMNC",1
"ENSG00000205838","TTC23L",1
"ENSG00000205846","CLEC6A",1
"ENSG00000205858","LRRC72",1
"ENSG00000205937","RNPS1",1
"ENSG00000206013","IFITM5",1
"ENSG00000206026","SMIM21",1
"ENSG00000206043","C18orf63",1
"ENSG00000206069","LHFPL7",1
"ENSG00000206140","TMEM191C",1
"ENSG00000206260","PRR23A",1
"ENSG00000206384","COL6A6",1
"ENSG00000206432","TMEM200C",1
"ENSG00000206527","HACD2",1
"ENSG00000206538","VGLL3",1
"ENSG00000206559","ZCWPW2",1
"ENSG00000206561","COLQ",1
"ENSG00000211450","SELENOH",1
"ENSG00000211452","DIO1",1
"ENSG00000211454","AKR7L",1
"ENSG00000212128","TAS2R13",1
"ENSG00000212710","CTAGE1",1
"ENSG00000213015","ZNF580",1
"ENSG00000213020","ZNF611",1
"ENSG00000213047","DENND1B",1
"ENSG00000213085","CFAP45",1
"ENSG00000213123","DYNLT2B",1
"ENSG00000213199","ASIC3",1
"ENSG00000213221","DNLZ",1
"ENSG00000213246","SUPT4H1",1
"ENSG00000213316","LTC4S",1
"ENSG00000213339","QTRT1",1
"ENSG00000213366","GSTM2",1
"ENSG00000213390","ARHGAP19",1
"ENSG00000213424","KRT222",1
"ENSG00000213445","SIPA1",1
"ENSG00000213465","ARL2",1
"ENSG00000213471","TTLL13",1
"ENSG00000213533","STIMATE",1
"ENSG00000213780","GTF2H4",1
"ENSG00000213782","DDX47",1
"ENSG00000213822","CEACAM18",1
"ENSG00000213892","CEACAM16",1
"ENSG00000213906","LTB4R2",1
"ENSG00000213949","ITGA1",1
"ENSG00000214022","REPIN1",1
"ENSG00000214050","FBXO16",1
"ENSG00000214097","SMCO1",1
"ENSG00000214140","PRCD",1
"ENSG00000214253","FIS1",1
"ENSG00000214338","SOGA3",1
"ENSG00000214447","FAM187A",1
"ENSG00000214456","PLIN5",1
"ENSG00000214491","SEC14L6",1
"ENSG00000214595","EML6",1
"ENSG00000214652","ZNF727",1
"ENSG00000214694","ARHGEF33",1
"ENSG00000214782","MS4A18",1
"ENSG00000215009","ACSM4",1
"ENSG00000215018","COL28A1",1
"ENSG00000215041","NEURL4",1
"ENSG00000215187","FAM166B",1
"ENSG00000215343","ZNF705D",1
"ENSG00000215354","FAM90A24P",1
"ENSG00000215375","MYL5",1
"ENSG00000215472","RPL17-C18orf32",1
"ENSG00000215474","SKOR2",1
"ENSG00000215529","EFCAB8",1
"ENSG00000215704","CELA2B",1
