isoform_id	ES	ES_genomic_start	ES_genomic_end	MEE	MEE_genomic_start	MEE_genomic_end	MES	MES_genomic_start	MES_genomic_end	IR	IR_genomic_start	IR_genomic_end	A5	A5_genomic_start	A5_genomic_end	A3	A3_genomic_start	A3_genomic_end	ATSS	ATSS_genomic_start	ATSS_genomic_end	ATTS	ATTS_genomic_start	ATTS_genomic_end
ENST00000679724.1	1	111755245	111755394	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	111755732;111760397	111755878;111760474	0	NA	NA	1	111768990	111769982
ENST00000679774.1	0	NA	NA	0	NA	NA	0	NA	NA	3	111761285;111762338;111762783	111762254;111762676;111762905	0	NA	NA	1	111760397	111760474	1	111754832;111755245	111754876;111755394	0	NA	NA
ENST00000534200.2	0	NA	NA	0	NA	NA	0	NA	NA	4	111760849;111761126;111761285;111762338	111760986;111761225;111762254;111762676	0	NA	NA	1	111760397	111760474	1	111754832;111755245;111755732	111754876;111755394;111755737	1	111767386	111769982
ENST00000369702.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	111760397	111760474	1	111754832;111755245;111755732	111754876;111755394;111755901	1	111768000	111769982
ENST00000510573.6	2	38051899;38111902	38052060;38112101	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	37891084;37902003;37977310;38014509;38018354;38020591	37891348;37902512;37977529;38014973;38018443;38020677	1	38137743	38139175
BambuTx214	1	38111902	38112101	0	NA	NA	1	38051899;38053106	38052060;38053225	0	NA	NA	0	NA	NA	0	NA	NA	1	37891084;37902003;37977310	37891348;37902512;37977319	1	38137629	38139175
ENST00000698857.1	2	37977310;38111902	37977529;38112101	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	38139173	38139175
ENST00000446803.6	0	NA	NA	0	NA	NA	1	38051899;38053106	38052060;38053225	0	NA	NA	0	NA	NA	0	NA	NA	1	37891084;37902003	37891348;37902512	1	38090065;38095929;38102999;38111902;38115710;38118033;38124962;38133084;38137135	38090117;38096090;38103157;38112101;38115954;38118192;38125131;38133257;38139175
ENST00000443855.5	1	38053106	38053225	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	37891084;37902003;37977310;38014509;38018354;38020591;38021586;38027788;38035588;38044362	37891348;37902512;37977529;38014973;38018443;38020695;38021718;38027879;38035698;38044474	1	38089999;38095929;38102999;38111902;38115710;38118033;38124962;38133084;38137135	38090117;38096090;38103157;38112101;38115954;38118192;38125131;38133257;38139175
ENST00000261439.9	2	37977310;38111902	37977529;38112101	0	NA	NA	1	38051899;38053106	38052060;38053225	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	38139173	38139175
ENST00000407365.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	37891084;37902003;37977310;38014509;38018354;38020591;38021586;38027788;38035588;38044362;38045817;38049618;38051899;38053106;38054199;38089932;38095929;38102999	37891348;37902512;37977529;38014973;38018443;38020695;38021718;38027879;38035698;38044490;38045903;38049898;38052060;38053225;38054338;38090117;38096090;38103157	0	NA	NA
ENST00000457416.7	1	121517319	121517463	0	NA	NA	0	NA	NA	0	NA	NA	1	121482104	121483698	4	121496722;121503941;121551459;121593967	121496806;121506241;121554260;121596811	1	121598444	121598458	0	NA	NA
ENST00000683885.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	121487354;121487991;121496532;121498495;121500826;121503790;121515117;121517319;121518682;121519979;121538592;121551290;121564502;121565438;121593709;121597962	121487424;121488113;121496806;121498605;121500947;121506241;121515319;121517463;121518829;121520169;121538715;121554260;121564579;121565704;121596811;121598458	1	121478332	121480021
ENST00000683029.1	0	NA	NA	0	NA	NA	0	NA	NA	1	121482104;121483804	121483698;121485394	0	NA	NA	0	NA	NA	1	121498495;121500826;121503790;121515117;121517319;121518682;121519979;121538592;121551290;121564502;121565438;121593709;121597962	121498605;121500947;121506241;121515319;121517463;121518829;121520169;121538715;121554260;121564579;121565704;121596811;121598458	1	121478332	121478357
ENST00000358487.10	1	121518682	121518829	0	NA	NA	0	NA	NA	0	NA	NA	1	121482104	121483698	4	121496722;121503941;121551459;121593967	121496806;121506241;121554260;121596811	1	121598444	121598458	0	NA	NA
ENST00000683418.1	1	121518682	121518829	0	NA	NA	0	NA	NA	0	NA	NA	2	121482104;121515117	121483698;121515123	2	121496722;121503941	121496806;121506241	1	121564502;121565438;121593709;121597962	121564579;121565704;121596811;121598458	1	121478332	121478347
ENST00000369058.7	1	121517319	121517463	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	4	121496722;121503941;121551459;121593967	121496806;121506241;121554260;121596811	1	121598234	121598458	1	121478332;121482104	121480021;121483698
ENST00000683211.1	1	121518682	121518829	0	NA	NA	0	NA	NA	0	NA	NA	2	121482104;121515117	121483698;121515123	3	121496722;121503941;121551459	121496806;121506241;121554260	1	121597962	121598458	1	121478332	121478347
ENST00000613048.4	2	121518682;121565438	121518829;121565704	0	NA	NA	0	NA	NA	0	NA	NA	1	121482104	121483698	4	121496722;121503941;121551459;121593967	121496806;121506241;121554260;121596811	0	NA	NA	1	121478332	121478334
ENST00000684516.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	121482104	121483698	1	121496722	121496806	1	121515117;121517319;121518682;121519979;121538592;121551290;121564502;121565438;121593709;121597962	121515319;121517463;121518829;121520169;121538715;121554260;121564579;121565704;121596811;121598458	1	121478332	121478347
ENST00000334192.8	1	99883241	99883546	0	NA	NA	0	NA	NA	0	NA	NA	1	99914697	99915412	2	99850850;99906872	99850853;99907638	0	NA	NA	1	99941537	99942060
ENST00000262233.11	2	99874931;99883241	99874987;99883546	0	NA	NA	0	NA	NA	0	NA	NA	1	99914697	99915412	2	99850850;99906872	99850853;99907638	1	99793343	99793413	0	NA	NA
ENST00000556758.1	1	99874931	99874987	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	99793343	99793543	1	99891199;99894629;99897145;99898233;99900929;99906872;99909345;99910242;99911422;99914179;99914566;99917782;99920789;99936029;99936247;99937817;99939197;99939987	99891227;99894758;99897294;99898302;99901039;99907733;99909479;99910341;99911576;99914304;99915412;99917849;99920877;99936126;99936334;99937912;99939327;99942060
ENST00000554111.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	99793343;99850850;99865514;99874931;99878485;99883241;99891199;99894629;99897145;99898233;99900929	99793543;99851035;99865646;99874987;99878619;99883546;99891227;99894758;99897294;99898302;99901039	1	99917782;99920789;99936029;99936247;99937817;99939197;99939987	99917849;99920877;99936126;99936334;99937912;99939327;99942060
ENST00000560262.5	1	73293390	73293548	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	73236287	73236347	1	73051710;73052463	73051964;73052610	1	73302718	73305205
ENST00000560328.1	1	73274692	73274724	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	73270010	73270058	1	73051710;73052463;73116540;73122525;73126417;73135891	73051964;73052805;73116857;73122800;73126570;73135985	1	73305198	73305205
ENST00000261908.11	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	73236287	73236347	1	73051710	73051964	0	NA	NA
ENST00000339362.9	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	73052463;73236287	73052484;73236347	0	NA	NA	0	NA	NA
ENST00000373542.9	1	72599816	72599866	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	72714306	72714319	0	NA	NA
ENST00000373545.7	1	72620725	72620901	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000541944.5	1	72620725	72620901	0	NA	NA	1	72599816;72601991	72599866;72602029	0	NA	NA	0	NA	NA	0	NA	NA	1	72714181	72714319	1	72578814	72578815
ENST00000339490.7	0	NA	NA	0	NA	NA	1	72599816;72601991	72599866;72602029	0	NA	NA	0	NA	NA	0	NA	NA	1	72714181	72714319	1	72578814	72578815
ENST00000378567.8	1	2073462	2073929	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000400921.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	2050411;2055441;2056484;2059541	2050701;2055562;2056573;2059591	1	2185390	2185395
ENST00000564034.6	1	67036639	67036755	0	NA	NA	0	NA	NA	0	NA	NA	1	67029813	67030177	0	NA	NA	1	67029149	67029179	1	67082234;67098710	67082339;67101058
ENST00000290858.11	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67029813	67030177	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000563939.3	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	67029149	67029422	1	67100083	67101058
ENST00000412916.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	67029813;67082308	67030177;67082339	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000348502.10	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	109695651	109696144	1	109683372	109683666	0	NA	NA	1	109641335	109641337
ENST00000502391.6	1	109695651	109696196	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	109733325	109733403	1	109641335	109641561
ENST00000684030.1	0	NA	NA	0	NA	NA	0	NA	NA	1	109663403	109665419	1	109695651	109696144	0	NA	NA	1	109733298	109733403	1	109641335	109641352
ENST00000469796.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	109695651	109696144	0	NA	NA	1	109733257	109733403	0	NA	NA
ENST00000672401.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	109695651	109696144	1	109683375	109683666	1	109733257	109733403	0	NA	NA
ENST00000504383.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	109733275	109733403	1	109641335;109659354;109661531;109663211;109665420;109668101;109669034;109674402;109677988;109678265;109680998;109681266;109682719;109683136	109644186;109659511;109661645;109663402;109665494;109668273;109669173;109674473;109678111;109678415;109681136;109681375;109682896;109683666
ENST00000672282.1	1	109695651	109696196	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	109683375	109683666	1	109733220	109733403	1	109641335	109641534
ENST00000671846.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	109695651	109696144	1	109683552	109683666	1	109733269	109733403	1	109641335	109641439
ENST00000676271.1	1	62372103	62372551	0	NA	NA	0	NA	NA	0	NA	NA	4	62306536;62352653;62353375;62363899	62306583;62352710;62354337;62364014	0	NA	NA	1	62306162	62306452	0	NA	NA
ENST00000401507.7	1	62372103	62372551	0	NA	NA	0	NA	NA	0	NA	NA	3	62306536;62353375;62363899	62306583;62354337;62364014	0	NA	NA	0	NA	NA	1	62385676	62391025
ENST00000407818.8	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	3	62306536;62353375;62363899	62306583;62354337;62364014	1	62372103	62372438	1	62306162	62306206	0	NA	NA
ENST00000675387.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	62306162;62347130;62348048;62350066;62352588;62353275;62355159;62357691;62358137;62361242;62361466;62362450;62363178;62363695;62365243;62366414	62306583;62347224;62348167;62350120;62352710;62354337;62355254;62357745;62358299;62361332;62361529;62362541;62363320;62364014;62365353;62366481	0	NA	NA
ENST00000675534.1	0	NA	NA	0	NA	NA	0	NA	NA	1	62372552	62373686	0	NA	NA	0	NA	NA	1	62306162;62347130;62348048;62350066;62352588;62353275;62355159;62357691;62358137;62361242;62361466;62362450;62363178;62363695;62365243;62366414	62306583;62347224;62348167;62350120;62352710;62354337;62355254;62357745;62358299;62361332;62361529;62362541;62363320;62364014;62365353;62366481	0	NA	NA
ENST00000675085.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	62306536	62306583	0	NA	NA	1	62306162	62306206	1	62355159;62357691;62358137;62361242;62361466;62362450;62363178;62363695;62365243;62366414;62372103;62373687;62377661;62381118;62385484	62355254;62357745;62358299;62361332;62361529;62362541;62363320;62364014;62365353;62366481;62372551;62373837;62377762;62381253;62391025
ENST00000514082.6	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	2	62306536;62353375	62306583;62354337	0	NA	NA	1	62306162	62306206	1	62365243;62366414;62372103;62373687;62377661;62381118;62385484	62365353;62366481;62372551;62373837;62377762;62381253;62391025
ENST00000674632.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	4	62306536;62352653;62353375;62363899	62306583;62352710;62354337;62364014	1	62372103	62372438	1	62306162	62306206	0	NA	NA
ENST00000676413.1	1	62372103	62372551	0	NA	NA	0	NA	NA	0	NA	NA	2	62353375;62363899	62354337;62364014	0	NA	NA	1	62306162	62306206	0	NA	NA
ENST00000487943.5	2	160274530;160366043	160274603;160366152	0	NA	NA	0	NA	NA	1	160383657	160383984	0	NA	NA	1	160381718	160381724	1	160399209	160399273	1	160256986	160258185
ENST00000326448.12	3	160274530;160383437;160391546	160274603;160383656;160391643	0	NA	NA	0	NA	NA	0	NA	NA	1	160383985	160384564	0	NA	NA	1	160399225	160399273	0	NA	NA
ENST00000483465.5	1	160274530	160274603	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	160381718	160381724	1	160383985;160391546;160399146	160384646;160391643;160399273	1	160256986	160256992
ENST00000496589.5	2	160274530;160391546	160274603;160391643	0	NA	NA	0	NA	NA	0	NA	NA	1	160383985	160384406	2	160381718;160383504	160381724;160383656	0	NA	NA	1	160256986	160258180
ENST00000467254.1	1	160391546	160391643	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	160399247	160399273	1	160256986;160268413;160274530;160277306;160277581;160279193;160280667;160282478;160285804;160300883;160303915;160307663;160319760;160356013;160357489;160366043;160375812;160377430;160381503;160383437	160258635;160268536;160274603;160277478;160277670;160279364;160280814;160282613;160285868;160301046;160303989;160307781;160319939;160356150;160357578;160366152;160375880;160377540;160381724;160383656
ENST00000463240.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	160277581;160279193;160280667;160282478;160285804;160300883;160303915;160307663;160319760;160356013;160357489;160366043;160375812;160377430;160381503;160383437;160383985;160391546;160399146	160277670;160279364;160280814;160282613;160285868;160301046;160303989;160307781;160319939;160356150;160357578;160366152;160375880;160377540;160381724;160383656;160384646;160391643;160399273	1	160256986	160258419
ENST00000470600.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	91712363;91716236;91716568;91719312;91719893;91721955;91727659;91729805;91734776;91758613;91797287;91861471;91885878	91712542;91716394;91716708;91719464;91720230;91722144;91727806;91729973;91734959;91758750;91797471;91861644;91886151	1	91680343	91683857
ENST00000212355.9	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	91695490	91695672	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000525962.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	91695490	91695672	0	NA	NA	1	91861593;91885878	91861644;91886151	1	91680343	91682430
ENST00000465172.5	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	141926514	141926549
ENST00000286371.8	2	141902136;141916555	141902227;141916574	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	141876616	141876643	0	NA	NA
ENST00000452853.6	1	149966285	149966586	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	149971052	149971223	0	NA	NA
ENST00000489155.1	1	149970725	149970950	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	149964904;149966285	149966264;149966316
ENST00000498307.5	1	149970725	149970950	0	NA	NA	0	NA	NA	0	NA	NA	1	149971052	149971153	0	NA	NA	1	149971213	149971223	1	149964904	149966264
ENST00000239940.12	0	NA	NA	0	NA	NA	0	NA	NA	1	149966265	149966284	0	NA	NA	0	NA	NA	1	149970895;149971052	149970950;149971223	0	NA	NA
ENST00000620860.4	1	44857704	44857807	0	NA	NA	0	NA	NA	0	NA	NA	1	44874527	44874678	0	NA	NA	0	NA	NA	0	NA	NA
ENST00000372183.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	44986587	44986722	1	44850522;44857704	44851003;44857807
ENST00000360403.7	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	44874527	44874678	0	NA	NA	1	44986595	44986722	0	NA	NA
ENST00000695799.1	2	22074094;22089943	22074219;22090807	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	22052627;22055030	22052742;22055802	1	22092942	22101360
ENST00000695859.1	0	NA	NA	0	NA	NA	1	22055030;22062125	22055802;22064035	2	22086867;22090808	22089942;22091427	0	NA	NA	0	NA	NA	1	22052627	22052679	1	22092273	22101360
ENST00000695798.1	1	22089943	22090807	0	NA	NA	1	22062125;22074094	22064035;22074219	0	NA	NA	0	NA	NA	0	NA	NA	1	22052627	22052742	1	22092942	22101360
ENST00000315554.15	0	NA	NA	0	NA	NA	1	22055030;22062125;22074094	22055802;22064035;22074219	0	NA	NA	0	NA	NA	0	NA	NA	1	22052627	22052709	1	22091428	22101360
ENST00000667384.2	0	NA	NA	0	NA	NA	1	22055030;22062125;22074094	22055802;22064035;22074219	2	22086867;22090808	22089942;22091427	0	NA	NA	0	NA	NA	1	22052627	22052651	1	22092273	22101360
ENST00000344548.8	1	22089943	22090807	0	NA	NA	1	22055030;22062125	22055802;22064035	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	22092946	22101360
ENST00000656825.1	1	22089943	22090807	0	NA	NA	1	22055030;22062125;22074094	22055802;22064035;22074219	0	NA	NA	0	NA	NA	0	NA	NA	1	22052627	22052709	0	NA	NA
ENST00000625522.3	2	101863821;101871494	101864051;101871685	0	NA	NA	0	NA	NA	0	NA	NA	1	101869797	101870085	2	101859643;101867856	101859736;101868029	1	101697707	101698026	0	NA	NA
ENST00000324219.9	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	101869797	101870085	1	101867856	101868029	0	NA	NA	0	NA	NA
ENST00000350878.9	2	101863821;101867856	101864051;101868037	0	NA	NA	0	NA	NA	0	NA	NA	1	101869797	101870085	1	101859643	101859736	1	101697707	101697744	0	NA	NA
ENST00000491743.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	101697707;101698473;101790720;101823928;101825319;101829504;101831721;101834409;101835900;101839819;101842609;101844101;101855977;101858996;101859643;101860825;101863821;101864930;101866428;101867212	101698137;101698538;101790776;101824053;101825429;101829594;101831851;101834463;101835978;101839994;101842681;101844311;101856138;101859082;101859864;101860986;101864051;101865036;101866579;101867309	1	101870295;101871494;101873647;101874082;101877003;101882551;101885187;101887088;101887778;101888796;101891166	101870415;101871685;101873764;101874252;101877146;101882685;101885287;101887237;101887937;101888935;101894690
ENST00000347699.8	3	101863821;101867856;101871494	101864051;101868037;101871685	0	NA	NA	0	NA	NA	0	NA	NA	1	101869797	101870085	1	101866428	101866431	1	101697707	101698081	1	101891321	101894690
ENST00000413150.6	2	101867856;101871494	101868037;101871685	0	NA	NA	1	101860825;101863821	101860986;101864051	0	NA	NA	1	101869797	101870085	2	101859643;101866428	101859736;101866431	1	101697707	101698026	1	101894687	101894690
ENST00000476609.1	0	NA	NA	0	NA	NA	0	NA	NA	1	101859643;101859865	101859736;101860824	0	NA	NA	0	NA	NA	1	101697707;101698473;101790720;101823928;101825319	101698137;101698538;101790776;101824053;101825402	1	101863821;101864930;101866428;101867212;101867856;101869622;101870295;101871494;101873647;101874082;101877003;101882551;101885187;101887088;101887778;101888796;101891166	101864051;101865036;101866579;101867309;101868037;101870085;101870415;101871685;101873764;101874252;101877146;101882685;101885287;101887237;101887937;101888935;101894690
ENST00000592361.2	1	1583253	1583380	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	1585214	1585530	1	1591985;1592522	1592392;1592865	1	1573596;1578335;1581092	1578158;1578538;1581210
ENST00000434436.8	1	1583253	1583380	0	NA	NA	1	1585905;1591985	1586362;1592392	0	NA	NA	0	NA	NA	1	1585214	1585530	0	NA	NA	0	NA	NA
ENST00000585903.1	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	1584573;1585055;1585905;1591985;1592522	1584677;1585530;1586362;1592392;1592865	1	1573596;1578335;1581092	1578158;1578538;1581108
ENST00000590550.6	1	1583253	1583380	0	NA	NA	0	NA	NA	1	1578159	1578334	0	NA	NA	0	NA	NA	1	1585905;1591985;1592522	1586362;1592392;1592865	1	1573596	1576640
ENST00000156825.5	1	1583253	1583380	0	NA	NA	1	1585905;1591985	1586362;1592392	0	NA	NA	1	1592522	1592618	1	1585214	1585530	1	1592801	1592865	0	NA	NA
ENST00000592965.2	1	1585905	1586362	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	1585214	1585530	1	1592522	1592865	1	1573596;1578335;1581092;1582622;1583253;1584540	1578158;1578538;1581269;1582712;1583380;1584677
ENST00000553882.2	0	NA	NA	0	NA	NA	0	NA	NA	2	68877241;68878524	68878457;68878988	0	NA	NA	0	NA	NA	1	68879962;68880810;68882458;68882873;68884168;68884775;68885425;68890139;68892053;68893655;68900862;68901282;68904655;68909318;68909955;68912156;68921006;68925558;68937798;68978952	68880108;68880989;68882592;68883055;68884308;68884883;68888263;68890286;68892283;68893747;68900946;68902562;68904736;68909396;68910042;68912242;68921125;68925672;68938002;68979440	1	68874128	68874133
ENST00000556083.1	1	68878458	68878523	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	68890139;68892053;68893655;68900862;68901282;68904655;68909318;68909955;68912156;68921006;68925558;68937798;68978952	68890286;68892283;68893747;68900946;68902562;68904736;68909396;68910042;68912242;68921125;68925672;68938002;68979440	1	68874128	68874318
ENST00000683267.1	2	68878458;68937798	68878523;68938002	0	NA	NA	0	NA	NA	0	NA	NA	1	68901282	68902477	1	68885575	68888263	1	68979344	68979440	1	68874128	68874133
ENST00000193403.10	3	68878458;68900862;68937798	68878523;68900946;68938002	0	NA	NA	0	NA	NA	0	NA	NA	1	68901282	68902477	1	68885575	68888263	0	NA	NA	1	68874128	68874143
ENST00000394419.9	2	68900862;68937798	68900946;68938002	0	NA	NA	0	NA	NA	0	NA	NA	1	68901282	68902477	1	68885575	68888263	1	68979302	68979440	0	NA	NA
ENST00000684182.1	2	68878458;68900862	68878523;68900946	0	NA	NA	0	NA	NA	0	NA	NA	1	68901282	68902477	1	68885575	68888263	1	68978952	68979440	1	68874128	68874133
ENST00000684598.1	3	68878989;68900862;68937798	68879069;68900946;68938002	0	NA	NA	0	NA	NA	0	NA	NA	1	68901282	68902477	2	68878520;68885575	68878523;68888263	1	68979344	68979440	1	68874128	68874133
ENST00000683261.1	1	68937798	68938002	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	0	NA	NA	1	68979344	68979440	1	68874128;68877082;68878458;68878989;68879962;68880810;68882458;68882873;68884168;68884775;68885425;68890139;68892053;68893655;68900862	68875017;68877240;68878523;68879069;68880108;68880989;68882592;68883055;68884308;68884883;68888263;68890286;68892283;68893747;68900946
