ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0010556	regulation of macromolecule biosynthetic process	367	0.216579897822981	1.42339502198556	0.0133819024017844	0.0415113119445975	0.0219765769118457	598	tags=43%, list=36%, signal=35%	ENSG00000118523/ENSG00000185650/ENSG00000114315/ENSG00000152661/ENSG00000130303/ENSG00000108821/ENSG00000137693/ENSG00000142871/ENSG00000114251/ENSG00000176907/ENSG00000148677/ENSG00000178999/ENSG00000137834/ENSG00000139329/ENSG00000112559/ENSG00000107485/ENSG00000286522/ENSG00000134363/ENSG00000074181/ENSG00000170961/ENSG00000184357/ENSG00000109846/ENSG00000187098/ENSG00000107796/ENSG00000129474/ENSG00000176170/ENSG00000117650/ENSG00000089685/ENSG00000162344/ENSG00000152977/ENSG00000170989/ENSG00000152518/ENSG00000135046/ENSG00000139219/ENSG00000182240/ENSG00000141052/ENSG00000180447/ENSG00000139445/ENSG00000173068/ENSG00000145423/ENSG00000134853/ENSG00000084093/ENSG00000162599/ENSG00000167244/ENSG00000137801/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000171522/ENSG00000136492/ENSG00000131747/ENSG00000026025/ENSG00000125378/ENSG00000134250/ENSG00000175592/ENSG00000197496/ENSG00000136982/ENSG00000102554/ENSG00000142611/ENSG00000074047/ENSG00000024526/ENSG00000137203/ENSG00000145386/ENSG00000106571/ENSG00000144579/ENSG00000115461/ENSG00000108255/ENSG00000125845/ENSG00000117266/ENSG00000178764/ENSG00000135272/ENSG00000155760/ENSG00000105967/ENSG00000104375/ENSG00000124942/ENSG00000119614/ENSG00000130203/ENSG00000177426/ENSG00000167601/ENSG00000006468/ENSG00000107249/ENSG00000150907/ENSG00000113916/ENSG00000116039/ENSG00000180340/ENSG00000114779/ENSG00000162407/ENSG00000132274/ENSG00000166949/ENSG00000153071/ENSG00000075651/ENSG00000203780/ENSG00000163251/ENSG00000117724/ENSG00000182010/ENSG00000176890/ENSG00000018408/ENSG00000173207/ENSG00000166851/ENSG00000163702/ENSG00000155363/ENSG00000173193/ENSG00000163346/ENSG00000151322/ENSG00000124440/ENSG00000132256/ENSG00000178573/ENSG00000135842/ENSG00000148737/ENSG00000142279/ENSG00000197299/ENSG00000134107/ENSG00000124782/ENSG00000171791/ENSG00000064309/ENSG00000181449/ENSG00000213347/ENSG00000146648/ENSG00000087586/ENSG00000171617/ENSG00000170312/ENSG00000144339/ENSG00000181444/ENSG00000169871/ENSG00000187634/ENSG00000189067/ENSG00000184347/ENSG00000105976/ENSG00000158813/ENSG00000215417/ENSG00000101144/ENSG00000134222/ENSG00000156802/ENSG00000165458/ENSG00000125968/ENSG00000138061/ENSG00000137573/ENSG00000151718/ENSG00000118707/ENSG00000157227/ENSG00000074219/ENSG00000153208/ENSG00000092969/ENSG00000184304/ENSG00000087842/ENSG00000169047/ENSG00000111602/ENSG00000254087/ENSG00000164104/ENSG00000175745/ENSG00000019485/ENSG00000152601/ENSG00000138696/ENSG00000177425/ENSG00000187837/ENSG00000133119/ENSG00000198157/ENSG00000166888
BP	GO:0006725	cellular aromatic compound metabolic process	379	0.215286482821669	1.42277753348564	0.0134383775921615	0.0415113119445975	0.0219765769118457	719	tags=53%, list=43%, signal=39%	ENSG00000118523/ENSG00000185650/ENSG00000114315/ENSG00000108821/ENSG00000137693/ENSG00000018625/ENSG00000142871/ENSG00000114251/ENSG00000221962/ENSG00000176907/ENSG00000148677/ENSG00000178999/ENSG00000137834/ENSG00000139329/ENSG00000112559/ENSG00000107485/ENSG00000134363/ENSG00000074181/ENSG00000166803/ENSG00000163191/ENSG00000166801/ENSG00000184357/ENSG00000109846/ENSG00000197406/ENSG00000187098/ENSG00000129474/ENSG00000176170/ENSG00000117650/ENSG00000089685/ENSG00000152977/ENSG00000170989/ENSG00000152518/ENSG00000167900/ENSG00000141052/ENSG00000139445/ENSG00000173068/ENSG00000145423/ENSG00000084093/ENSG00000162599/ENSG00000167244/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000175643/ENSG00000136492/ENSG00000131747/ENSG00000171848/ENSG00000123892/ENSG00000026025/ENSG00000146670/ENSG00000125378/ENSG00000134250/ENSG00000167513/ENSG00000175592/ENSG00000136982/ENSG00000102554/ENSG00000142611/ENSG00000074047/ENSG00000024526/ENSG00000109674/ENSG00000137203/ENSG00000145386/ENSG00000106571/ENSG00000144579/ENSG00000125845/ENSG00000117266/ENSG00000171408/ENSG00000178764/ENSG00000135272/ENSG00000111247/ENSG00000155760/ENSG00000105967/ENSG00000104375/ENSG00000124942/ENSG00000119614/ENSG00000130203/ENSG00000177426/ENSG00000006468/ENSG00000107249/ENSG00000150907/ENSG00000113916/ENSG00000116039/ENSG00000180340/ENSG00000114779/ENSG00000162407/ENSG00000132274/ENSG00000166949/ENSG00000073111/ENSG00000153071/ENSG00000203780/ENSG00000163251/ENSG00000117724/ENSG00000182010/ENSG00000176890/ENSG00000018408/ENSG00000173207/ENSG00000166851/ENSG00000155363/ENSG00000173193/ENSG00000163346/ENSG00000151322/ENSG00000124440/ENSG00000132256/ENSG00000164611/ENSG00000178573/ENSG00000100297/ENSG00000148737/ENSG00000142279/ENSG00000197299/ENSG00000134107/ENSG00000124782/ENSG00000171791/ENSG00000064309/ENSG00000181449/ENSG00000213347/ENSG00000185664/ENSG00000146648/ENSG00000147606/ENSG00000167107/ENSG00000167670/ENSG00000100890/ENSG00000170312/ENSG00000182185/ENSG00000196584/ENSG00000181444/ENSG00000187634/ENSG00000189067/ENSG00000181544/ENSG00000167799/ENSG00000105976/ENSG00000172340/ENSG00000158813/ENSG00000134871/ENSG00000181019/ENSG00000101144/ENSG00000134222/ENSG00000156802/ENSG00000125968/ENSG00000138061/ENSG00000151718/ENSG00000118707/ENSG00000101003/ENSG00000188486/ENSG00000112118/ENSG00000074219/ENSG00000173598/ENSG00000092969/ENSG00000184304/ENSG00000087842/ENSG00000144554/ENSG00000111602/ENSG00000164104/ENSG00000175745/ENSG00000019485/ENSG00000152601/ENSG00000138696/ENSG00000177425/ENSG00000187837/ENSG00000133119/ENSG00000198157/ENSG00000166888/ENSG00000196839/ENSG00000164649/ENSG00000123374/ENSG00000139618/ENSG00000139083/ENSG00000111206/ENSG00000144893/ENSG00000127586/ENSG00000106689/ENSG00000181690/ENSG00000146263/ENSG00000104738/ENSG00000143195/ENSG00000105854/ENSG00000113721/ENSG00000134138/ENSG00000144655/ENSG00000095739/ENSG00000143162/ENSG00000100479/ENSG00000090013/ENSG00000121060/ENSG00000182158/ENSG00000118515/ENSG00000110492/ENSG00000079616/ENSG00000146918/ENSG00000134574/ENSG00000128602/ENSG00000106546/ENSG00000157240/ENSG00000134371/ENSG00000112977/ENSG00000152104/ENSG00000105722/ENSG00000114200/ENSG00000049239/ENSG00000141736/ENSG00000132646
BP	GO:0042981	regulation of apoptotic process	161	0.257941539487229	1.52290747707911	0.01370533962432	0.0416054952881143	0.0220264386819429	610	tags=50%, list=36%, signal=35%	ENSG00000185650/ENSG00000137693/ENSG00000142871/ENSG00000114251/ENSG00000176907/ENSG00000148677/ENSG00000178999/ENSG00000137834/ENSG00000107485/ENSG00000109846/ENSG00000187098/ENSG00000176170/ENSG00000089685/ENSG00000135046/ENSG00000139219/ENSG00000111057/ENSG00000141052/ENSG00000180447/ENSG00000145423/ENSG00000084093/ENSG00000198121/ENSG00000137801/ENSG00000149948/ENSG00000110092/ENSG00000131747/ENSG00000125378/ENSG00000134250/ENSG00000175592/ENSG00000162493/ENSG00000198959/ENSG00000137203/ENSG00000184557/ENSG00000106571/ENSG00000108255/ENSG00000125845/ENSG00000104375/ENSG00000111907/ENSG00000130203/ENSG00000167601/ENSG00000150907/ENSG00000113916/ENSG00000145632/ENSG00000166949/ENSG00000165304/ENSG00000144476/ENSG00000153071/ENSG00000203780/ENSG00000163430/ENSG00000126709/ENSG00000182010/ENSG00000166851/ENSG00000091436/ENSG00000148737/ENSG00000166033/ENSG00000171791/ENSG00000118193/ENSG00000181449/ENSG00000146648/ENSG00000087586/ENSG00000123473/ENSG00000170312/ENSG00000196584/ENSG00000181019/ENSG00000215417/ENSG00000101144/ENSG00000138061/ENSG00000153208/ENSG00000092969/ENSG00000181744/ENSG00000254087/ENSG00000164104/ENSG00000164109/ENSG00000019485/ENSG00000134602/ENSG00000138696/ENSG00000177425/ENSG00000198157/ENSG00000030582/ENSG00000077782/ENSG00000196839
BP	GO:0030030	cell projection organization	261	-0.200324817343862	-1.41069737539035	0.0139826484401499	0.0420716855721326	0.0222732453028937	439	tags=33%, list=26%, signal=29%	ENSG00000136854/ENSG00000171533/ENSG00000154928/ENSG00000151150/ENSG00000099365/ENSG00000154277/ENSG00000179915/ENSG00000071054/ENSG00000061337/ENSG00000164742/ENSG00000105409/ENSG00000197753/ENSG00000087053/ENSG00000078018/ENSG00000077264/ENSG00000133083/ENSG00000187323/ENSG00000137285/ENSG00000132872/ENSG00000072832/ENSG00000167178/ENSG00000008735/ENSG00000158856/ENSG00000134115/ENSG00000170873/ENSG00000073910/ENSG00000258947/ENSG00000154917/ENSG00000131037/ENSG00000167552/ENSG00000163536/ENSG00000018236/ENSG00000143032/ENSG00000131711/ENSG00000113657/ENSG00000152784/ENSG00000197959/ENSG00000177103/ENSG00000167654/ENSG00000105649/ENSG00000139220/ENSG00000130477/ENSG00000070886/ENSG00000169258/ENSG00000132639/ENSG00000186907/ENSG00000066032/ENSG00000173210/ENSG00000163531/ENSG00000121966/ENSG00000155980/ENSG00000103034/ENSG00000041515/ENSG00000171450/ENSG00000077279/ENSG00000198910/ENSG00000077080/ENSG00000111913/ENSG00000169856/ENSG00000160716/ENSG00000141433/ENSG00000021645/ENSG00000118432/ENSG00000172020/ENSG00000002746/ENSG00000119283/ENSG00000205927/ENSG00000184144/ENSG00000154096/ENSG00000130558/ENSG00000016082/ENSG00000179774/ENSG00000015592/ENSG00000070808/ENSG00000104435/ENSG00000119547/ENSG00000187122/ENSG00000170396/ENSG00000144460/ENSG00000157064/ENSG00000149295/ENSG00000137473/ENSG00000277586/ENSG00000116147/ENSG00000053108/ENSG00000151615
BP	GO:0043067	regulation of programmed cell death	164	0.257837561847924	1.52686662098735	0.0146241043124986	0.0436157497039432	0.0230906910197346	610	tags=50%, list=36%, signal=35%	ENSG00000185650/ENSG00000137693/ENSG00000142871/ENSG00000114251/ENSG00000176907/ENSG00000148677/ENSG00000178999/ENSG00000137834/ENSG00000107485/ENSG00000109846/ENSG00000187098/ENSG00000176170/ENSG00000089685/ENSG00000135046/ENSG00000139219/ENSG00000111057/ENSG00000141052/ENSG00000180447/ENSG00000145423/ENSG00000084093/ENSG00000198121/ENSG00000137801/ENSG00000149948/ENSG00000110092/ENSG00000131747/ENSG00000125378/ENSG00000134250/ENSG00000175592/ENSG00000162493/ENSG00000198959/ENSG00000137203/ENSG00000184557/ENSG00000106571/ENSG00000108255/ENSG00000125845/ENSG00000104375/ENSG00000111907/ENSG00000130203/ENSG00000167601/ENSG00000150907/ENSG00000113916/ENSG00000145632/ENSG00000166949/ENSG00000165304/ENSG00000144476/ENSG00000153071/ENSG00000203780/ENSG00000163430/ENSG00000126709/ENSG00000182010/ENSG00000166851/ENSG00000091436/ENSG00000148737/ENSG00000166033/ENSG00000171791/ENSG00000118193/ENSG00000181449/ENSG00000146648/ENSG00000087586/ENSG00000123473/ENSG00000170312/ENSG00000196584/ENSG00000105976/ENSG00000181019/ENSG00000215417/ENSG00000101144/ENSG00000138061/ENSG00000153208/ENSG00000092969/ENSG00000181744/ENSG00000254087/ENSG00000164104/ENSG00000164109/ENSG00000019485/ENSG00000134602/ENSG00000110108/ENSG00000138696/ENSG00000177425/ENSG00000198157/ENSG00000030582/ENSG00000077782/ENSG00000196839
CC	GO:0005615	extracellular space	323	0.218273641616015	1.41571311866687	0.0149994573501774	0.0443462217309593	0.0234774115046255	621	tags=45%, list=37%, signal=35%	ENSG00000263456/ENSG00000143768/ENSG00000130303/ENSG00000171243/ENSG00000108821/ENSG00000165092/ENSG00000114251/ENSG00000164692/ENSG00000139329/ENSG00000085117/ENSG00000109625/ENSG00000071967/ENSG00000286522/ENSG00000134363/ENSG00000010278/ENSG00000172037/ENSG00000163191/ENSG00000109846/ENSG00000145824/ENSG00000107796/ENSG00000205403/ENSG00000160111/ENSG00000126785/ENSG00000113140/ENSG00000162344/ENSG00000150630/ENSG00000135046/ENSG00000139219/ENSG00000111057/ENSG00000171345/ENSG00000145423/ENSG00000198732/ENSG00000104870/ENSG00000167244/ENSG00000250722/ENSG00000137801/ENSG00000076716/ENSG00000125848/ENSG00000026025/ENSG00000125378/ENSG00000183098/ENSG00000104267/ENSG00000158270/ENSG00000149257/ENSG00000112280/ENSG00000198959/ENSG00000138119/ENSG00000124145/ENSG00000140545/ENSG00000131620/ENSG00000147676/ENSG00000144579/ENSG00000115461/ENSG00000125845/ENSG00000130635/ENSG00000128833/ENSG00000143416/ENSG00000159212/ENSG00000196159/ENSG00000139263/ENSG00000124942/ENSG00000163638/ENSG00000130203/ENSG00000167601/ENSG00000161249/ENSG00000196411/ENSG00000116039/ENSG00000128606/ENSG00000166482/ENSG00000114779/ENSG00000145431/ENSG00000165806/ENSG00000119655/ENSG00000143545/ENSG00000187498/ENSG00000142798/ENSG00000163430/ENSG00000092758/ENSG00000138039/ENSG00000011201/ENSG00000204262/ENSG00000172380/ENSG00000121898/ENSG00000155363/ENSG00000139117/ENSG00000168056/ENSG00000135842/ENSG00000170017/ENSG00000153993/ENSG00000166033/ENSG00000124782/ENSG00000137831/ENSG00000188153/ENSG00000169436/ENSG00000185664/ENSG00000146648/ENSG00000126878/ENSG00000165912/ENSG00000170312/ENSG00000197565/ENSG00000152818/ENSG00000176014/ENSG00000090006/ENSG00000008282/ENSG00000167306/ENSG00000145703/ENSG00000184347/ENSG00000188517/ENSG00000119681/ENSG00000158813/ENSG00000134871/ENSG00000112893/ENSG00000101144/ENSG00000126458/ENSG00000105926/ENSG00000156802/ENSG00000137573/ENSG00000163453/ENSG00000080493/ENSG00000050767/ENSG00000188486/ENSG00000157227/ENSG00000196187/ENSG00000153208/ENSG00000130702/ENSG00000077942/ENSG00000092969/ENSG00000181744/ENSG00000254087/ENSG00000164104/ENSG00000118733/ENSG00000134602/ENSG00000110108/ENSG00000092531/ENSG00000082438/ENSG00000117394/ENSG00000030582/ENSG00000007062/ENSG00000187244/ENSG00000166147/ENSG00000105699/ENSG00000196739/ENSG00000197558/ENSG00000102265
BP	GO:0009967	positive regulation of signal transduction	161	0.254147929746971	1.50050970179234	0.0153792434923735	0.0450770929948878	0.0238643433502347	459	tags=35%, list=27%, signal=28%	ENSG00000118523/ENSG00000114315/ENSG00000152661/ENSG00000130303/ENSG00000108821/ENSG00000137693/ENSG00000142871/ENSG00000114251/ENSG00000176907/ENSG00000148677/ENSG00000178999/ENSG00000107485/ENSG00000172037/ENSG00000107796/ENSG00000129474/ENSG00000176170/ENSG00000089685/ENSG00000162344/ENSG00000141052/ENSG00000145423/ENSG00000068078/ENSG00000134853/ENSG00000198121/ENSG00000167244/ENSG00000137801/ENSG00000125378/ENSG00000134250/ENSG00000197496/ENSG00000198959/ENSG00000115461/ENSG00000125845/ENSG00000155760/ENSG00000104375/ENSG00000111907/ENSG00000130203/ENSG00000167601/ENSG00000066279/ENSG00000145431/ENSG00000080986/ENSG00000132274/ENSG00000145632/ENSG00000166949/ENSG00000144476/ENSG00000153071/ENSG00000182010/ENSG00000169760/ENSG00000138039/ENSG00000173193/ENSG00000163346/ENSG00000091436/ENSG00000132256/ENSG00000148737/ENSG00000166068/ENSG00000064309/ENSG00000181449/ENSG00000146648
BP	GO:0030334	regulation of cell migration	140	0.2588342651119	1.49302595429089	0.0159764777318225	0.0464273711864928	0.0245791965104962	569	tags=45%, list=34%, signal=32%	ENSG00000152661/ENSG00000130303/ENSG00000108821/ENSG00000142871/ENSG00000185885/ENSG00000114251/ENSG00000107485/ENSG00000010278/ENSG00000163191/ENSG00000170961/ENSG00000187098/ENSG00000107796/ENSG00000129474/ENSG00000126785/ENSG00000176170/ENSG00000113140/ENSG00000162344/ENSG00000150630/ENSG00000170989/ENSG00000135046/ENSG00000141052/ENSG00000145423/ENSG00000134853/ENSG00000198121/ENSG00000137801/ENSG00000171522/ENSG00000125378/ENSG00000162493/ENSG00000105509/ENSG00000163347/ENSG00000124145/ENSG00000115461/ENSG00000125845/ENSG00000163638/ENSG00000130203/ENSG00000145431/ENSG00000162407/ENSG00000145632/ENSG00000166949/ENSG00000144476/ENSG00000153071/ENSG00000154734/ENSG00000075702/ENSG00000166068/ENSG00000185532/ENSG00000153993/ENSG00000162614/ENSG00000124782/ENSG00000171791/ENSG00000118193/ENSG00000146648/ENSG00000144339/ENSG00000156687/ENSG00000105976/ENSG00000101144/ENSG00000126458/ENSG00000138061/ENSG00000137573/ENSG00000157227/ENSG00000130702/ENSG00000092969/ENSG00000184304/ENSG00000254087
BP	GO:0080090	regulation of primary metabolic process	439	0.211087877044764	1.4055348733113	0.0167174766627925	0.0480676765907849	0.025447593489239	572	tags=41%, list=34%, signal=36%	ENSG00000185650/ENSG00000117399/ENSG00000114315/ENSG00000108821/ENSG00000137693/ENSG00000142871/ENSG00000114251/ENSG00000176907/ENSG00000148677/ENSG00000158402/ENSG00000178999/ENSG00000137834/ENSG00000139329/ENSG00000112559/ENSG00000107485/ENSG00000134363/ENSG00000074181/ENSG00000163191/ENSG00000170961/ENSG00000184357/ENSG00000109846/ENSG00000187098/ENSG00000129474/ENSG00000176170/ENSG00000117650/ENSG00000089685/ENSG00000162344/ENSG00000152977/ENSG00000150630/ENSG00000170989/ENSG00000152518/ENSG00000135046/ENSG00000182240/ENSG00000141052/ENSG00000180447/ENSG00000139445/ENSG00000173068/ENSG00000145423/ENSG00000157978/ENSG00000068078/ENSG00000134853/ENSG00000084093/ENSG00000162599/ENSG00000167244/ENSG00000137801/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000134057/ENSG00000175643/ENSG00000136492/ENSG00000131747/ENSG00000123892/ENSG00000026025/ENSG00000125378/ENSG00000134250/ENSG00000167513/ENSG00000175592/ENSG00000197496/ENSG00000136982/ENSG00000102554/ENSG00000142611/ENSG00000149257/ENSG00000074047/ENSG00000024526/ENSG00000175063/ENSG00000137203/ENSG00000121039/ENSG00000184557/ENSG00000145386/ENSG00000106571/ENSG00000144579/ENSG00000115461/ENSG00000125845/ENSG00000117266/ENSG00000178764/ENSG00000135272/ENSG00000101447/ENSG00000134569/ENSG00000111247/ENSG00000155760/ENSG00000105967/ENSG00000104375/ENSG00000124942/ENSG00000111907/ENSG00000119614/ENSG00000130203/ENSG00000177426/ENSG00000006468/ENSG00000107249/ENSG00000150907/ENSG00000113916/ENSG00000180340/ENSG00000114779/ENSG00000145431/ENSG00000162407/ENSG00000132274/ENSG00000119655/ENSG00000145632/ENSG00000166949/ENSG00000073111/ENSG00000088325/ENSG00000153071/ENSG00000075651/ENSG00000203780/ENSG00000163251/ENSG00000168078/ENSG00000126709/ENSG00000117724/ENSG00000182010/ENSG00000157456/ENSG00000138039/ENSG00000198947/ENSG00000176890/ENSG00000018408/ENSG00000184661/ENSG00000173207/ENSG00000166851/ENSG00000155363/ENSG00000173193/ENSG00000163346/ENSG00000151322/ENSG00000124440/ENSG00000132256/ENSG00000153721/ENSG00000178573/ENSG00000135842/ENSG00000100297/ENSG00000148737/ENSG00000142279/ENSG00000166068/ENSG00000197299/ENSG00000134107/ENSG00000185532/ENSG00000124782/ENSG00000171791/ENSG00000118193/ENSG00000137831/ENSG00000064309/ENSG00000181449/ENSG00000213347/ENSG00000146648/ENSG00000165912/ENSG00000087586/ENSG00000171617/ENSG00000170312/ENSG00000138778/ENSG00000181444/ENSG00000187634/ENSG00000189067/ENSG00000181544/ENSG00000105976/ENSG00000158813/ENSG00000181019/ENSG00000101144/ENSG00000134222/ENSG00000156802/ENSG00000138193/ENSG00000125968/ENSG00000138061/ENSG00000163453/ENSG00000151718/ENSG00000118707/ENSG00000080493/ENSG00000188486/ENSG00000157227/ENSG00000112118/ENSG00000074219/ENSG00000077942/ENSG00000092969/ENSG00000184304/ENSG00000087842/ENSG00000169047/ENSG00000181744/ENSG00000111602/ENSG00000254087/ENSG00000164104/ENSG00000175745/ENSG00000164109
BP	GO:0034641	cellular nitrogen compound metabolic process	394	0.212728850701493	1.40486651662005	0.0168236868067747	0.0480676765907849	0.025447593489239	732	tags=53%, list=44%, signal=39%	ENSG00000118523/ENSG00000185650/ENSG00000114315/ENSG00000108821/ENSG00000137693/ENSG00000018625/ENSG00000142871/ENSG00000114251/ENSG00000221962/ENSG00000176907/ENSG00000148677/ENSG00000178999/ENSG00000137834/ENSG00000139329/ENSG00000112559/ENSG00000107485/ENSG00000134363/ENSG00000074181/ENSG00000166803/ENSG00000163191/ENSG00000166801/ENSG00000184357/ENSG00000109846/ENSG00000187098/ENSG00000129474/ENSG00000176170/ENSG00000117650/ENSG00000089685/ENSG00000152977/ENSG00000170989/ENSG00000152518/ENSG00000172508/ENSG00000167900/ENSG00000141052/ENSG00000139445/ENSG00000173068/ENSG00000145423/ENSG00000084093/ENSG00000162599/ENSG00000167244/ENSG00000137801/ENSG00000149948/ENSG00000147862/ENSG00000110092/ENSG00000175643/ENSG00000136492/ENSG00000131747/ENSG00000171848/ENSG00000026025/ENSG00000146670/ENSG00000125378/ENSG00000134250/ENSG00000167513/ENSG00000175592/ENSG00000136982/ENSG00000102554/ENSG00000142611/ENSG00000074047/ENSG00000024526/ENSG00000109674/ENSG00000137203/ENSG00000145386/ENSG00000106571/ENSG00000144579/ENSG00000115461/ENSG00000125845/ENSG00000117266/ENSG00000171408/ENSG00000178764/ENSG00000135272/ENSG00000111247/ENSG00000155760/ENSG00000105967/ENSG00000104375/ENSG00000124942/ENSG00000119614/ENSG00000130203/ENSG00000177426/ENSG00000006468/ENSG00000107249/ENSG00000150907/ENSG00000113916/ENSG00000116039/ENSG00000180340/ENSG00000114779/ENSG00000162407/ENSG00000132274/ENSG00000166949/ENSG00000073111/ENSG00000153071/ENSG00000075651/ENSG00000203780/ENSG00000163251/ENSG00000117724/ENSG00000182010/ENSG00000198947/ENSG00000176890/ENSG00000018408/ENSG00000173207/ENSG00000166851/ENSG00000155363/ENSG00000173193/ENSG00000163346/ENSG00000151322/ENSG00000124440/ENSG00000132256/ENSG00000164611/ENSG00000178573/ENSG00000135842/ENSG00000100297/ENSG00000148737/ENSG00000142279/ENSG00000197299/ENSG00000134107/ENSG00000124782/ENSG00000064309/ENSG00000181449/ENSG00000213347/ENSG00000146648/ENSG00000171617/ENSG00000167107/ENSG00000167670/ENSG00000100890/ENSG00000170312/ENSG00000182185/ENSG00000196584/ENSG00000181444/ENSG00000187634/ENSG00000189067/ENSG00000181544/ENSG00000167799/ENSG00000105976/ENSG00000172340/ENSG00000158813/ENSG00000134871/ENSG00000181019/ENSG00000101144/ENSG00000134222/ENSG00000156802/ENSG00000125968/ENSG00000138061/ENSG00000151718/ENSG00000118707/ENSG00000101003/ENSG00000188486/ENSG00000112118/ENSG00000074219/ENSG00000173598/ENSG00000092969/ENSG00000184304/ENSG00000087842/ENSG00000144554/ENSG00000111602/ENSG00000164104/ENSG00000175745/ENSG00000019485/ENSG00000152601/ENSG00000138696/ENSG00000177425/ENSG00000187837/ENSG00000133119/ENSG00000198157/ENSG00000166888/ENSG00000196839/ENSG00000164649/ENSG00000123374/ENSG00000130707/ENSG00000136770/ENSG00000137880/ENSG00000139618/ENSG00000139083/ENSG00000111206/ENSG00000144893/ENSG00000164171/ENSG00000127586/ENSG00000106689/ENSG00000181690/ENSG00000146263/ENSG00000104738/ENSG00000143195/ENSG00000113721/ENSG00000134138/ENSG00000144655/ENSG00000095739/ENSG00000143162/ENSG00000100479/ENSG00000090013/ENSG00000121060/ENSG00000182158/ENSG00000118515/ENSG00000110492/ENSG00000079616/ENSG00000146918/ENSG00000134574/ENSG00000128602/ENSG00000106546/ENSG00000157240/ENSG00000116106/ENSG00000134371/ENSG00000112977/ENSG00000152104/ENSG00000105722/ENSG00000049239/ENSG00000141736/ENSG00000132646/ENSG00000079691/ENSG00000091409/ENSG00000163584/ENSG00000060138/ENSG00000132541
