ID	Description	Count	GeneRatio	geneID
GO:0048519	negative regulation of biological process	543	543/1674	NEFL/CASTOR2/CD24/SRGAP2/TXNIP/LYN/ARHGDIG/PCDHGC3/ERCC6/MIAT/TAFA5/MIR17HG/SCRT2/LBH/MXD3/MIR125B1/OLIG2/ADGRG1/DISP3/COL5A2/GDI1/FANK1/RORB/DMD/SCAMP5/CALM1/NRARP/HMGN5/LPAR1/DNM3/SLC2A10/STMN3/DACT3/BLM/ANXA6/FLNA/ADA/XRCC2/SULF2/LITAF/VWC2/FBLL1/H2AX/EIF4EBP1/H1-2/SAMD11/DCC/SESTD1/SLIT1/MITF/RTN4RL2/KIF24/MYT1L/RGS7BP/IFITM1/ZFP36L1/PBX1/PRKG1/IFITM2/CIB1/PDE4B/SOCS3/CEND1/PROS1/KNTC1/H1-5/EFNA5/SLIT3/PRKD1/CNTN2/PCBP3/TCEAL7/BACE2/RTKN2/DIPK2A/PLAG1/FANCB/SOX2/NQO1/GREM2/SHISA2/SSTR2/GAS1/AURKB/ZHX2/MAF/ERBB4/PNPLA2/NR2C2/TGIF1/PAWR/ZBTB38/FAM89B/TCIM/TYMS/BASP1/CDK5R1/RNF152/LMNB2/SPHK1/NR2F1/RMI2/CCDC85B/FOSL1/TP53I11/PLK3/HAP1/INSM1/PARP14/EFEMP2/SCG2/FRMD5/BCL2/ENC1/CXXC5/PTGER4/SOSTDC1/PKIA/S1PR1/TRH/MTSS1/SMAD1/CDK1/CRTAP/ONECUT1/NLGN1/BUB1/KCNAB1/IRS1/CXXC4/LDLRAD4/PBK/LTBP3/BSCL2/ATCAY/AXL/TP53I13/CDT1/IGF2/MAP1A/SMAD3/TSC22D4/STAT6/PLK1/TERF2IP/FAM111A/FBN1/SPRED1/HTRA1/PACSIN3/ARHGAP42/SLC18A2/INPPL1/LRFN5/ALDH1A1/CITED2/CASP3/ANXA5/MAD2L1/HMGB2/GRM2/CAMK2N2/GRIK3/ADAMTS9/SERPINI1/IGFBP7/LMOD1/FSTL1/PBXIP1/FZD5/S100A11/PKDCC/ATF3/PEA15/CAMK2N1/DHRS3/PDPN/DRAXIN/PLPP3/BEND5/FGF19/SHANK2/SPC24/ZNF385A/CHRNB2/BRSK1/SPTBN4/BTG2/DMTN/NBL1/ELK4/KCNB1/WASF2/RHPN1/DPYSL5/CABP1/FZD1/MMP14/SLC6A1/NMNAT2/SST/BUB1B/ADCY8/FZD7/GRIA1/MOV10/USP25/EPHB1/APCDD1/ADAMTS1/UCHL1/LRRK1/THY1/SEMA3D/DDAH1/CNKSR3/MERTK/DAB2/PRDM8/GJA1/GPD1L/PLEKHH2/ZFP36L2/PTPN14/SACS/WWC2/POU4F2/AKAP6/ANK3/FOXO1/DIXDC1/VEGFC/PDCD4/LYPD1/LATS2/ARID5B/HMGA2/FEZ1/DRD2/SERPINH1/SESN3/SERPING1/RGS10/TCF7L2/ADD3/ANKRD1/NTRK2/NFIB/EGFR/DYNLT1/TTBK1/PLK2/SFRP2/SLIT2/TAGLN3/DYNC1LI1/CNTN4/CTDSP1/FANCD2/ACKR3/ABCA12/TMEFF2/SPOPL/CALM2/RGS16/NUF2/ILDR2/CREG1/CCN1/HSPG2/PRDM16/WTIP/IFITM3/NFIC/ERBB2/ADCYAP1/ASXL3/MYOCD/CDH11/TPM1/RTN1/BRCA2/COL2A1/ETV6/FBN2/BMPR1B/PLCE1/CYP1B1/LHCGR/GCHFR/ADAM10/SMAD6/UACA/THBS1/YAP1/SULF1/TFAP2A/STXBP1/DNAJC1/BRIP1/SPRY2/CKAP2/NIBAN1/RGS8/MICAL1/CD164/FAIM2/AGAP2/GDF11/MDFIC/ANXA1/COL4A2/PDGFRA/PHC2/STK26/LRP4/CDC73/FST/MYCN/NOTCH2/PSRC1/MEIS2/BHLHE40/CCNB1/SWAP70/BEX1/BEX2/SPART/DCLK1/SYT4/VSTM2L/SYT11/PCNA/RIDA/SERPINF1/TRIM22/TRIM5/TOP2A/MAP1B/SH3BP5/PLXNA3/ASS1/COL5A1/OLFM1/HRC/BST2/APOE/AJUBA/CDKN2D/TMOD2/LRRC17/SMO/DOCK4/YWHAH/FGFRL1/IFI6/RRAS/ID1/BMP2/RTN2/BMP4/EFNB2/MT2A/RREB1/GLO1/SDC4/STIL/CDK2/OPTN/ZWINT/BICC1/MAPK8IP1/TMEM131L/TRIM25/ADRA1A/SORBS3/DUSP4/DUSP1/HELLS/VSX2/ONECUT2/TRIM67/TGIF2/CCN2/CNR1/KIF14/CENPF/PROX1/NEK2/STMN1/CDC20/RGS2/GADD45A/ARHGEF2/TNR/EPHA4/DLX2/IGFBP5/FN1/GRB14/APC2/PLCH1/PLXNA1/HES1/WNT5A/BCHE/KAT2B/BCL6/STC2/DPYSL3/LNPEP/SPARC/DAP/TTK/MDFI/RIPOR2/NEDD9/TIMELESS/TBC1D30/FOXM1/KRT18/ASIC1/MDK/TMEM109/CCND1/CRYAB/COL1A1/CRYBA1/SPOCK2/GATA3/GLIS3/LHX2/GCK/AEBP1/GLI3/AHR/HSPB1/MET/TFEC/CDK6/ERF/HAS1/APLP1/MED25/NOVA2/TUBB4A/STMN2/STK3/HOMER2/CORO2B/SLC7A5/SMPD3/NDRG4/FGF9/KLF5/TIMP1/CELF4/PAK5/BMP7/LGMN/RBFOX2/CBARP/STX1B/NRP1/TMEM14A/BAMBI/TGFB2/JPH4/CD200/RGS17/MAP3K20/ITGA6/P3H2/PCBP4/RCOR1/BIRC5/TPX2/AURKA/ACHE/MTMR2/B4GALT1/REST/PHLPP1/NDC80/CARMIL1/RUNX1T1/MAP2/FBLN1/JADE1/ACTL6B/PLXNA2/ADD2/SEMA3C/GTSE1/SNCB/NOTCH3/GLI2/FRY/CRMP1/RPS6KA2/MAP4K4/PPP2R5B/FGFR3/ASPM/CTNNA2/PRKCQ/CNN2/SLC12A2/LZTS1/YBX3/MTA3/DCBLD2/KCNH2/ATP9A/FSTL4/DKK3/HDAC9/GPM6B/ZIC2/MYO16/TMSB10/SARS1/GRN/VIM/DEPDC1/PRDM11/ATP1A2/WWTR1/ISL1/BID/PTBP1/FYN/CD9/MAPK8IP2/CRY1/TFAP2D/TMEM132A/ABCC8/PRKAR2B/LIG3/DBNDD1/HECW1/TSPAN6
GO:0048583	regulation of response to stimulus	386	386/1674	NOTCH2NLC/CASTOR2/CD24/SRGAP2/FRRS1L/LYN/ERCC6/TAFA5/MIR17HG/SCRT2/LBH/GPC2/ARHGAP19/MIR125B1/DPF3/CFI/ADGRG1/TGM2/CALM1/NRARP/LPAR1/SLC2A10/STMN3/DACT3/FLNA/ADA/SULF2/LITAF/VWC2/H2AX/SLIT1/RGS7BP/ZNRF1/P4HB/PRKG1/CIB1/PDE4B/SOCS3/PROS1/SLIT3/PRKD1/CNTN2/KCTD16/GPC6/SPNS2/RTKN2/DIPK2A/FANCB/SOX2/GPR137C/GREM2/SHISA2/GAS1/MTURN/NRXN1/ATOH7/AURKB/ERBB4/AMER3/C18orf32/PAWR/FAM89B/TCIM/RNF152/SPHK1/RMI2/FOSL1/SEZ6L2/CNIH2/NET1/PLK3/HAP1/PARP14/LAMB2/SCG2/BCL2/PIK3CD/CXXC5/PTGER4/SOSTDC1/S1PR1/TRIM56/ONECUT1/NLGN1/IRS1/CXXC4/LDLRAD4/PBK/AXL/CACNB3/IGF2/GPRC5B/SMAD3/STAT6/TERF2IP/FBN1/SPRED1/HTRA1/ARHGAP42/OTX2/INPPL1/LRFN5/CITED2/ITGA2/MAD2L1/HMGB2/GRM2/ARHGEF3/IGFBP7/FSTL1/CLDN1/PBXIP1/FZD5/ATF3/PEA15/CAMK2N1/DHRS3/DRAXIN/PLPP3/FGF19/SHANK2/ZNF385A/SCUBE1/DMTN/EDA/NBL1/COLEC12/FZD1/MMP14/LRP8/ADCY8/FZD7/RHOC/USP25/EPHB1/APCDD1/UCHL1/LRRK1/THY1/SEMA3D/DDAH1/CNKSR3/DAB2/ZIC1/GJA1/GPD1L/SCHIP1/WWC2/AKR1C2/POU4F2/NEK7/AKAP6/FOXO1/DIXDC1/VEGFC/PDCD4/LATS2/HMGA2/DRD2/SESN3/SERPING1/RGS10/TCF7L2/ANKRD1/NTRK2/EGFR/DYNLT1/TTBK1/SCUBE3/PSD2/PLK2/SKP2/PDGFC/SFRP2/OCIAD2/SLIT2/MANF/TMEM108/DYNC1LI1/FANCD2/ACKR3/CALM2/RGS16/CCN1/PRDM16/WTIP/ERBB2/ARK2C/ADCYAP1/MYOCD/BRCA2/COL2A1/FBN2/BMPR1B/PLCE1/CYP1B1/LHCGR/ARHGAP29/ADAM10/SMAD6/UACA/THBS1/YAP1/SULF1/TUBB2B/IGFBPL1/GARNL3/STXBP1/SPRY2/LAMC1/RGS8/FAIM2/MDFIC/ANXA1/PDGFRA/LRP4/CDC73/FST/NOTCH2/CNTN6/CCNB1/SWAP70/SPART/SYT11/PCNA/RAP1GAP2/TRIM22/TRIM5/EPS8L1/PLXNA3/FCHO1/BST2/APOE/AJUBA/CDKN2D/TMOD2/SMO/IFI6/RRAS/BMP2/BMP4/EFNB2/DOK4/RREB1/NAGK/OPTN/BICC1/CXCR4/MAPK8IP1/TMEM131L/TRIM25/ADRA1A/SORBS3/DUSP4/IQSEC3/DUSP1/HELLS/CNRIP1/ONECUT2/TRIM67/CCN2/SGK1/CNR1/KIF14/PROX1/STMN1/SSX2IP/RGS2/GADD45A/ARHGEF2/DLGAP3/TNR/EPHA4/DLX2/EFHD1/IGFBP5/FN1/GRB14/APC2/MAPKAPK3/ECT2/HES1/WNT5A/KAT2B/BCL6/PDGFRB/RASGRF2/MDFI/ARFGEF3/SASH1/RIPOR2/TPD52L1/NEDD9/TIMELESS/RAD51AP1/FOXM1/MDK/ARHGEF17/P2RX3/COL1A1/CYTH1/RUNDC3A/CRYBA1/ACTA2/GATA3/GLI3/AHR/HSPB1/STX1A/MET/PLEKHA4/APLP1/NOVA2/STK3/HOMER2/TTC23/CORO2B/NDRG4/FGF9/TIMP1/SYP/CELF4/FAM83D/PAK5/ARFGAP1/BMP7/LGMN/SEZ6L/MFNG/GADD45B/STX1B/NRP1/TMEM14A/BAMBI/TGFB2/CD200/RGS17/MAP3K20/ITGA6/LTBP4/BIRC5/AURKA/TRIP6/MTMR2/PHLPP1/NDC80/RIMS1/FBLN1/FGFR1/JADE1/PAK3/ACTL6B/GPC4/CACNG4/SEMA3C/MAP3K13/MAP4K4/EPHA8/CAMK2A/PPP2R5B/FGFR3/ASPM/CTNNA2/PRKCQ/SLC12A2/CDON/YBX3/PSD/CYFIP2/FSTL4/DKK3/GAB2/GRN/VRK2/PRDM11/WWTR1/ISL1/BID/PTBP1/FYN/CD9/MAPK8IP2/CRY1/TMEM132A/HECW1/TSPAN6
GO:0060306	regulation of membrane repolarization	4	4/1674	FLNA/CACNB3/AKAP6/KCNH2
GO:0097006	regulation of plasma lipoprotein particle levels	4	4/1674	LDLRAP1/APOE/SOAT1/ABCC8
GO:0098900	regulation of action potential	9	9/1674	CALM1/FLNA/CACNB3/CHRNB2/KCNB1/CXADR/ADRA1A/CNR1/DSG2
GO:1900046	regulation of hemostasis	8	8/1674	PRKG1/PROS1/DMTN/SERPING1/THBS1/PDGFRA/APOE/CD9
GO:1902630	regulation of membrane hyperpolarization	0	0/1674	
GO:1903664	regulation of asexual reproduction	0	0/1674	
GO:0006950	response to stress	333	333/1674	NEFL/CD24/TXNIP/LYN/SELENOP/ERCC6/MIAT/TAFA5/DPF3/CFI/HMGN2/SCAMP5/CALM1/DIO3/BLM/ANXA6/FLNA/ADA/XRCC2/SULF2/H2AX/FANCM/RTN4RL2/ZNRF1/IFITM1/ZFP36L1/P4HB/PDIA2/PRKG1/IFITM2/CIB1/IMMP2L/SOCS3/PROS1/PRKD1/RAD51B/CREB3L2/ADO/FANCB/SOX2/NQO1/SSTR2/MTURN/TH/AURKB/MAF/AGTRAP/PAWR/ZBTB38/TCIM/RNF152/SPHK1/RMI2/FOSL1/MSRB3/NET1/PLK3/PARP14/LAMB2/GAP43/SCG2/BCL2/PIK3CD/PTGER4/HAS2/MTSS1/KRT8/SMAD1/CDK1/TRIM56/SCN9A/SCN11A/PBK/SCARA3/CHAF1A/AXL/GPRC5B/SMAD3/TSC22D4/STAT6/PLK1/TERF2IP/PCLAF/FAM111A/SPRED1/CASP7/SLC18A2/LRFN5/ADCY1/PTTG1/CITED2/CASP3/GPX8/ITGA2/ANXA5/HMGB2/IL17RC/CLDN1/PBXIP1/ATF3/NFIA/CAMK2N1/PDPN/PLPP3/FGF19/ZNF385A/CHRNB2/BRSK1/BTG2/SCUBE1/DMTN/KCNB1/COLEC12/DGKI/MMP14/LRP8/SST/ADCY8/FZD7/PDIA4/RHOC/MOV10/USP25/EPHB1/UCHL1/THY1/DDAH1/SCN3A/MERTK/PLOD2/ZFP36L2/PDK1/NEK7/FOXO1/VEGFC/PDCD4/LYPD1/HMGA2/DRD2/SERPINH1/SESN3/SERPING1/ANKRD1/POLR3A/PLIN2/NFIB/CDCA5/EGFR/MMS22L/TTBK1/CXCL14/PLK2/SKP2/SFRP2/SETD7/CCNA2/MANF/FANCD2/ACKR3/TMEFF2/XPR1/CCN1/HSPG2/WTIP/IFITM3/FKBP10/ERBB2/MYOCD/MAP1LC3B/TPM1/BRCA2/GLTP/TMEM117/GABARAPL1/BMPR1B/MYOF/CYP1B1/SMAD6/PARP6/THBS1/YAP1/DNAJB5/STXBP1/BRIP1/NIBAN1/FAIM2/MDFIC/ANXA1/PDGFRA/STK26/DDB2/NOTCH2/RFC3/SYT11/PCNA/RPA1/TRIM22/TRIM5/TOP2A/MAP1B/ANO1/ASS1/COL5A1/BST2/APOE/AJUBA/RAB2B/CDKN2D/SMO/VGF/IFI6/MGME1/FLRT3/BMP2/BMP4/MT2A/AHNAK/RREB1/HIF3A/NAGK/SDC4/CDK2/OPTN/CXCR4/MAPK8IP1/TRIM25/DUSP1/CCN2/SGK1/CNR1/PRDX6/SLC2A1/GADD45A/ARHGEF2/ELAPOR1/TNR/EPHA4/EFHD1/FN1/MAPKAPK3/ECT2/WNT5A/KAT2B/BCL6/STC2/DPYSL3/RASGRF2/DAP/MCM3/SASH1/TPD52L1/ST8SIA1/TIMELESS/RAD51AP1/FOXM1/ASIC1/MDK/TMEM109/CCND1/P2RX3/CRYAB/NEIL3/COL1A1/GATA3/AHR/HSPB1/MET/TFEC/CDK6/RAB3A/PLA2G4C/PLIN3/MCM4/STK3/CORO2B/SLC7A5/SMPD3/TIMP1/MAP1LC3A/MYL9/CHRNA4/BMP7/POLE2/MCM5/GADD45B/NRP1/SH2D3C/TGFB2/SNAP23/CD200/MAP3K20/EXOC1/AURKA/B4GALT1/REST/PLOD1/PHLPP1/KIF22/FBLN1/PAK3/ACTL6B/MCM6/GTSE1/MAP3K13/ADAM11/MCM2/ASIC4/MAP4K4/CAMK2A/POLB/PRKCQ/CNN2/SLC12A2/YBX3/DCBLD2/PTPRN/HDAC9/GRN/VRK2/RNASET2/VIM/ATP1A2/ISL1/BID/SYT7/FYN/CD9/MAPK8IP2/CRY1/MGST1/LAMP2/LIG3/TSPAN6
GO:0009605	response to external stimulus	230	230/1674	CD24/TXNIP/LYN/ERCC6/MIAT/TAFA5/MIR125B1/CFI/DMD/L1CAM/HMGN2/CALM1/LPAR1/LHFPL5/PARVA/FLNA/ADA/LITAF/SLIT1/ZNRF1/IFITM1/PRKG1/IFITM2/FLRT2/PDE4B/SLITRK6/SOCS3/PROS1/EFNA5/SLIT3/PRKD1/CNTN2/UNC5C/SOX2/NQO1/SSTR2/TH/NRXN1/ATOH7/AURKB/NAALADL2/TYMS/RNF152/SPHK1/FOSL1/PARP14/SCG2/BCL2/PIK3CD/PTGER4/S1PR1/KRT8/TRIM56/SCN9A/SCN11A/PBK/AXL/TUBA1A/GPRC5B/SMAD3/CASP7/LRFN5/CITED2/CASP3/ITGA2/HMGB2/IL17RC/ADAMTS9/CLDN1/FZD5/ATF3/CAMK2N1/FGF19/SHANK2/BTG2/DMTN/NBL1/KCNB1/COLEC12/MMP14/LRP8/SST/MOV10/EPHB1/PIEZO2/CXADR/SEMA3D/ACSL1/POU4F2/NEK7/FOXO1/VEGFC/PDCD4/HMGA2/DRD2/SESN3/SERPING1/ANKRD1/POLR3A/PLIN2/NFIB/TTBK1/CXCL14/PLK2/SKP2/SFRP2/USP53/OCIAD2/SLIT2/FANCD2/ACKR3/RAB13/XPR1/CCN1/IFITM3/MYOCD/MAP1LC3B/GABARAPL1/SHROOM3/CYP1B1/ADAM10/SMAD6/THBS1/TUBB2B/STXBP1/BRIP1/ANXA1/PDGFRA/STK26/CRB1/CDC73/NOTCH2/MEIS2/BHLHE40/SWAP70/DCLK1/SYT11/TRIM22/TRIM5/MAP1B/ANO1/PLXNA3/ASS1/BST2/APOE/RAB2B/CDKN2D/KCNC1/VGF/DOCK4/IFI6/FLRT3/BMP2/BMP4/EFNB2/NAGK/RAB38/OPTN/CXCR4/TRIM25/ADRA1A/DUSP1/NPC2/CNR1/PROX1/STMN1/SLC2A1/GADD45A/ARHGEF2/ELAPOR1/TNR/EPHA4/MAPKAPK3/WNT5A/BCHE/KAT2B/BCL6/STC2/PDGFRB/DAP/SASH1/RIPOR2/NEDD9/MDK/P2RX3/COL1A1/ACTA2/GATA3/AHR/HSPB1/MET/CDK6/PLIN3/NOVA2/GDAP1/SLC7A5/MAP1LC3A/BMP7/LGMN/NRP1/TGFB2/CD200/EXOC1/PHLPP1/PKD2L2/FGFR1/PAK3/PLD1/RASAL2/SEMA3C/CAMK2A/CTNNA2/PRKCQ/CNN2/SLC12A2/H6PD/GRN/POU2F2/RNASET2/VIM/ATP1A2/ISL1/ANOS1/FYN/CD9/CRY1/ETV1/ABCC8/LAMP2/TSPAN6
GO:0009607	response to biotic stimulus	96	96/1674	CD24/TXNIP/LYN/MIAT/CFI/HMGN2/CALM1/LITAF/ZNRF1/IFITM1/IFITM2/PDE4B/PRKD1/NQO1/TH/AURKB/NAALADL2/FOSL1/PARP14/BCL2/PIK3CD/PTGER4/KRT8/TRIM56/AXL/SMAD3/CASP7/CASP3/HMGB2/IL17RC/ADAMTS9/CLDN1/FZD5/FGF19/COLEC12/LRP8/MOV10/NEK7/PDCD4/HMGA2/DRD2/SERPING1/ANKRD1/POLR3A/NFIB/CXCL14/SKP2/OCIAD2/XPR1/IFITM3/SMAD6/YAP1/IGFBPL1/STXBP1/ANXA1/CDC73/NOTCH2/DCLK1/SYT11/TRIM22/TRIM5/ASS1/BST2/APOE/RAB2B/SMO/VGF/IFI6/BMP2/NAGK/OPTN/CXCR4/TRIM25/NPC2/CNR1/STMN1/ARHGEF2/MAPKAPK3/WNT5A/SASH1/ACTA2/GATA3/AHR/HSPB1/CDK6/SLC7A5/EXOC1/PAK3/CAMK2A/GRN/POU2F2/RNASET2/VIM/FYN/ABCC8/TSPAN6
GO:0009628	response to abiotic stimulus	132	132/1674	CD24/TXNIP/LYN/ERCC6/DMD/LPAR1/LHFPL5/DIO3/BLM/ADA/XRCC2/H2AX/ZFP36L1/P4HB/SLITRK6/ADO/SOX2/NQO1/TH/NRXN1/ATOH7/AURKB/AGTRAP/TCIM/FOSL1/NET1/PLK3/BCL2/PTGER4/KRT8/SCN9A/SCN11A/PBK/SCARA3/TUBA1A/TP53I13/SMAD3/TSC22D4/PCLAF/MFAP4/CASP7/CITED2/CASP3/ITGA2/PDPN/CHRNB2/BRSK1/ATP6V0D1/BTG2/MMP14/SST/GRIA1/EPHB1/PIEZO2/DDAH1/PLOD2/PDK1/POU4F2/FOXO1/VEGFC/DRD2/ANKRD1/EGFR/SFRP2/USP53/CCNA2/FANCD2/HSPG2/WTIP/MYOCD/BRCA2/THBS1/YAP1/BRIP1/ANXA1/DDB2/CRB1/MEIS2/BHLHE40/PCNA/SERPINF1/MAP1B/ANO1/AJUBA/CDKN2D/KCNC1/VGF/BMP2/HIF3A/CXCR4/SLC2A1/GADD45A/ARHGEF2/EPHA4/EFHD1/ECT2/STC2/ST8SIA1/TIMELESS/RAD51AP1/ASIC1/MDK/TMEM109/CCND1/P2RX3/B3GAT1/CRYAB/COL1A1/GATA3/HSPB1/TFEC/RAB3A/SLC7A5/NDRG4/TIMP1/CHRNA4/BMP7/LGMN/TGFB2/MAP3K20/REST/PLOD1/PKD2L2/POLB/CNN2/SLC12A2/YBX3/ATP1A2/FYN/CRY1/ETV1/ABCC8
GO:0009719	response to endogenous stimulus	226	226/1674	NEFL/CASTOR2/CD24/TXNIP/LYN/PDXP/LBH/MIR125B1/COL5A2/TGM2/COL4A6/MYO5A/SLC2A10/BLM/FLNA/SULF2/VWC2/COL4A1/AKR1C1/GNG2/ZFP36L1/FLRT2/CIB1/PDE4B/SOCS3/EFNA5/SLIT3/PRKD1/SOX2/NQO1/GREM2/SHISA2/SSTR2/GAS1/TH/ERBB4/AGTRAP/TGIF1/FAM89B/TYMS/CDK5R1/SPHK1/FOSL1/HAP1/BCL2/PIK3CD/PTGER4/KRT19/SOSTDC1/HAS2/TRH/SMAD1/NSG2/ONECUT1/IRS1/NSG1/LDLRAD4/RAB31/SCN11A/LTBP3/IGF2/SMAD3/STAT6/GABRB3/FBN1/SPRED1/HTRA1/CASP7/OTX2/INPPL1/COL1A2/CITED2/CASP3/ITGA2/HMGB2/IGFBP7/FSTL1/CLDN1/NFIA/FGF19/CHRNB2/BTG2/DMTN/NBL1/FZD1/MMP14/LRP8/SST/ADCY8/GRIA1/DAB2/GJA1/ZFP36L2/ACSL1/AKR1C2/POU4F2/AKAP6/FOXO1/VEGFC/PDCD4/LYPD1/LATS2/FEZ1/DRD2/SESN3/RGS10/ANKRD1/NTRK2/EGFR/SCUBE3/SKP2/PDGFC/SFRP2/CCNA2/SLIT2/TMEM108/RAB13/CCN1/PRDM16/CACNA1A/ERBB2/ARK2C/MYOCD/COL2A1/FBN2/BMPR1B/CYP1B1/LHCGR/SMAD6/THBS1/YAP1/SULF1/BRIP1/SPRY2/RGS8/ANXA1/COL4A2/PDGFRA/FST/NOTCH2/MEIS2/IRS4/SPART/CHRM3/PCNA/SERPINF1/MAP1B/ANO1/ASS1/APOE/KCNC1/VGF/YWHAH/FGFRL1/ID1/FLRT3/BMP2/BMP4/CXCR4/TRIM25/ADRA1A/LTBP2/ONECUT2/CCN2/SGK1/SLC2A1/ARHGEF2/EPHA4/IGFBP5/GRB14/HES1/WNT5A/BCHE/KAT2B/STC2/PDGFRB/TIMELESS/CCND1/P2RX3/COL1A1/ACTA2/GATA3/RAPGEF1/GCK/AHR/HSPB1/HAS1/ATP1A3/APLP1/STMN2/CA2/SLC7A5/SMPD3/FGF9/TIMP1/BMP7/LGMN/RBFOX2/NRP1/BAMBI/TGFB2/LTBP4/KIF16B/GNAO1/ACHE/REST/CHRNA3/FGFR1/EPHA8/CAMK2A/PPP2R5B/FGFR3/CACNB1/PRKCQ/CYFIP2/FSTL4/DKK3/HDAC9/DSG2/VIM/ATP1A2/ISL1/FYN/CD9/CRY1/ABCC8
GO:0014823	response to activity	8	8/1674	TH/CDK1/ITGA2/FNDC5/COL4A2/CXCR4/SLC7A5/CRY1
GO:0014854	response to inactivity	1	1/1674	DRD2
GO:0014874	response to stimulus involved in regulation of muscle adaptation	0	0/1674	
GO:0042221	response to chemical	346	346/1674	NEFL/CASTOR2/CD24/TXNIP/LYN/PDXP/ERCC6/LBH/MIR125B1/COL5A2/GDI1/RORB/TGM2/L1CAM/CALM1/LPAR1/PARVA/COL4A6/MYO5A/BLM/FLNA/ADA/CPNE4/LITAF/COL4A1/AKR1C1/SLIT1/GNG2/IFITM1/ZFP36L1/P4HB/IFITM2/FLRT2/CIB1/PDE4B/SOCS3/EFNA5/SLIT3/PRKD1/UNC5C/CREB3L2/ADO/NQO1/GREM2/SSTR2/TH/ATOH7/CPNE7/AGTRAP/TGIF1/PAWR/TYMS/CDK5R1/SPHK1/FOSL1/NET1/PLK3/PARP14/SCG2/BCL2/PIK3CD/PTGER4/KRT19/S1PR1/HAS2/TRH/KRT8/SMAD1/CDK1/NSG2/TRIM56/NLGN1/CHRNA5/SCN9A/IRS1/NSG1/RAB31/SCN11A/TMEM145/AXL/TUBA1A/TP53I13/CDT1/IGF2/SMAD3/STAT6/GABRB3/FBN1/CASP7/SLC18A2/INPPL1/ALDH1A1/ADCY1/COL1A2/CITED2/CASP3/GPX8/ITGA2/ANXA5/HMGB2/GRM2/IL17RC/IGFBP7/CLDN1/FZD5/RFTN2/ATF3/FGF19/SHANK2/CHRNB2/ATP6V0D1/BTG2/DMTN/NBL1/KCNB1/COLEC12/LDLRAP1/FZD1/MMP14/LRP8/SLC6A1/SST/ADCY8/FZD7/GRIA1/USP25/PTPRN2/EPHB1/CXADR/UCHL1/SEMA3D/DDAH1/DAB2/GJA1/ZFP36L2/PDK1/ACSL1/AKR1C2/POU4F2/NEK7/AKAP6/ANK3/FOXO1/DLG2/VEGFC/PDCD4/LYPD1/LATS2/ARID5B/DRD2/SERPINH1/SESN3/RGS10/INA/TCF7L2/ADD3/ANKRD1/CACNA1B/NTRK2/PLIN2/SYBU/CHRNB3/EGFR/CXCL14/SKP2/PDGFC/SFRP2/SETD7/CCNA2/EPHA5/SLIT2/MANF/FANCD2/ACKR3/ABCA12/AFF3/CALM2/RAB13/ILDR2/CCN1/HSPG2/IFITM3/CACNA1A/TPM1/CPNE8/CYP1B1/LHCGR/ADAM10/SMAD6/PARP6/THBS1/YAP1/TUBB2B/TFAP2A/DNAJB5/STXBP1/BRIP1/SPRY2/RGS8/KCNK1/ANXA1/PDGFRA/STK26/CDC73/FST/SWAP70/IRS4/RFC3/CHRM3/SYT4/SYT11/PCNA/SERPINF1/TRIM5/IL13RA1/MAP1B/ANO1/PLXNA3/ASS1/BST2/APOE/SYT5/AJUBA/CDKN2D/KCNC1/SMO/VGF/DOCK4/YWHAH/FLRT3/BMP2/BMP4/EFNB2/MT2A/NAGK/CDK2/OPTN/ANXA11/CXCR4/KIF18A/TRIM25/ADRA1A/DUSP1/HELLS/SGK1/CNR1/CENPF/PRDX6/SLC2A1/RGS2/ARHGEF2/EPHA4/ATP6V1B1/EFHD1/IGFBP5/GRB14/MAPKAPK3/ECT2/HES1/WNT5A/BCHE/KAT2B/STC2/PDGFRB/DPYSL3/SASH1/RIPOR2/NEDD9/TIMELESS/KRT18/ASIC1/MDK/CCND1/P2RX3/CRYAB/COL1A1/SPOCK2/GATA3/RAPGEF1/GCK/AHR/HSPB1/MET/PON2/CDK6/ATP1A3/APLP1/NOVA2/GDAP1/CA2/HOMER2/SLC7A5/SMPD3/KLF5/TIMP1/SYP/MAP1LC3A/CHRNA4/BMP7/LGMN/RBFOX2/NRP1/TGFB2/RGS17/ITGA6/GNAO1/ACHE/HSD17B2/REST/CHRNA3/FGFR1/PAK3/PLD1/CACNG4/RASAL2/SEMA3C/TEAD2/ADAM11/MCM2/CYBRD1/RPS6KA2/EPHA8/CAMK2A/POLB/CACNB1/PRKCQ/SLC12A2/YBX3/KCNH2/PTPRN/H6PD/HDAC9/DSG2/VRK2/VIM/SYT13/ATP1A2/ISL1/SYT7/ANOS1/FYN/CD9/CRY1/MGST1/ABCC8/PRKAR2B
GO:0043500	muscle adaptation	7	7/1674	MIR17HG/SMAD3/AKAP6/FOXO1/ADRA1A/RGS2/IGFBP5
GO:0051606	detection of stimulus	16	16/1674	CALM1/LHFPL5/SCN9A/SCN11A/ITGA2/EPHB1/PIEZO2/CALM2/YAP1/CRB1/ANO1/SMO/CXCR4/TIMELESS/PKD2L2/FYN
GO:0051775	response to redox state	1	1/1674	SMPD3
