isoform_id	ES	ES_genomic_start	ES_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000681017	1	222900674	222900780	ENSG00000123983	ACSL3	222863858,222863860,222867510,222868067,222868069,222870332,222872953,222872955,222875649,222877778,222882566,222884878,222885669,222886190,222887386,222887388,222888300,222890217,222891426,222892025,222894787,222898413,222900550,222902783,222904139,222905489,222905784,222906034,222907172,222907990,222907992,222907994,222907996,222907998,222909558,222912286,222914976,222915333,222918087,222918690,222920105,222920107,222924009,222927985,222930265,222932179,222934383,222934418,222934741,222935333,222936753,222937248,222939929,222941717,222942306
ENST00000339566	1	73829405	73829510	ENSG00000124356	STAMBP	73831498,73831824,73833906,73834962,73835268,73836796,73836798,73836926,73842661,73844231,73844261,73844274,73844291,73848970,73849852,73850329,73853819,73853821,73855926,73858987,73859966,73861154,73868742,73872235,73872332,73872334,73873168,73873170
ENST00000436367	1	16754043	16754091	ENSG00000124788	ATXN1	16301472,16302071,16310827,16315435,16315455,16315803,16315805,16315807,16316167,16318461,16319372,16320137,16322449,16322983,16323855,16324727,16325216,16326180,16326182,16327436,16332578,16336883,16337986,16338612,16342444,16346437,16348753,16348777,16350432,16350952,16353809,16358352,16358354,16359057,16362913,16363299,16366478,16366982,16369123,16370120,16370692,16371395,16374929,16376067,16380217,16384078,16385086,16385132,16385679,16387085,16387106,16388214,16390381,16390383,16390709,16392950,16395397,16395601,16402595,16402597,16403118,16403495,16403811,16404127,16404681,16405456,16410049,16410664,16412027,16412208,16413672,16414627,16416526,16416894,16418534,16419228,16419273,16419718,16421247,16421672,16421674,16421703,16421705,16421845,16423797,16423807,16424292,16427462,16428733,16432273,16432379,16432527,16432631,16432633,16432818,16433718,16434272,16436860,16437466,16437942,16442025,16445989,16446611,16448847,16449182,16449422,16450376,16450378,16452292,16455538,16462619,16465624,16467466,16469146,16470544,16471678,16471680,16471682,16471900,16474296,16476014,16476933,16477486,16477658,16478284,16478671,16483227,16483359,16483425,16483579,16483831,16485344,16486640,16486772,16487269,16488245,16493283,16493480,16494355,16495520,16495530,16500549,16500946,16501096,16501126,16501134,16501354,16501436,16501788,16504918,16511325,16511327,16516551,16517060,16517733,16517753,16517783,16518014,16520059,16520258,16522073,16522531,16524331,16524920,16528834,16529431,16532493,16533837,16534174,16535632,16536577,16538479,16539088,16539233,16539235,16539839,16539841,16542933,16543594,16544689,16544713,16548127,16548791,16549281,16549765,16550101,16550182,16550303,16550553,16553382,16553687,16555699,16557642,16558819,16563056,16563370,16563397,16563419,16564620,16565641,16566007,16567320,16567482,16567772,16571986,16572785,16573242,16573740,16574256,16576582,16576803,16576838,16576840,16579169,16581689,16583426,16584073,16586022,16586358,16588146,16588930,16590987,16592059,16593418,16597059,16598206,16598208,16599309,16603881,16604978,16605575,16606453,16607458,16608382,16608717,16609483,16611788,16612256,16613697,16614791,16615755,16615901,16617257,16618307,16618309,16619777,16621184,16622649,16622651,16622653,16625527,16626346,16628708,16628932,16630698,16634221,16636537,16638585,16638587,16645735,16647645,16648857,16649473,16650186,16650318,16650643,16655254,16656707,16658429,16658532,16662244,16665306,16667039,16670528,16673392,16678120,16681510,16681549,16681918,16685044,16686146,16686494,16686935,16687351,16688926,16688970,16689203,16689643,16690180,16691070,16691102,16692989,16693046,16695354,16695356,16698092,16698482,16699644,16703023,16707267,16708278,16708894,16713642,16714244,16715928,16716139,16717578,16718275,16719059,16723877,16727615,16727617,16728029,16731067,16731220,16732687,16732689,16735123,16735125,16737155,16737263,16748223,16750276,16751322,16751554,16751556,16751607,16752715,16753767,16755201,16757979,16758848,16758850,16759283,16759285
ENST00000343984	1	119625335	119625379	ENSG00000125354	SEPTIN6	119615909,119619071,119619073,119619082,119624320,119625350,119625357,119627492,119634607,119635881,119636529,119636732,119641220,119644538,119646540,119646989,119647097,119651539,119651781,119651918,119652518,119660240,119663224,119667121,119668154,119670999,119671007,119671009,119672987,119677115,119687578,119689279,119691115,119691779,119692245
ENST00000398425	1	23395139	23395185	ENSG00000125814	NAPB	23375803,23375805,23376818,23377351,23384484,23390415,23391811,23393971,23394031,23395336,23395564,23395635,23397146,23398502,23399892,23401147,23411458,23415834,23418288,23418595,23419864,23419866,23420033
ENST00000247977	1	9813231	9813274	ENSG00000127452	FBXL12	9810466,9810468,9814032,9814378,9815198,9815406,9824699,9826809
ENST00000680513	4	91970473;91979436;91980873;92042046	91970508;91979574;91980958;92042186	ENSG00000127914	AKAP9	91946104,91949424,91949426,91949693,91954200,91958295,91960392,91960754,91960756,91960758,91967352,91972965,91973046,91974995,91976272,91978901,91983100,91983517,91983922,91988386,91992291,91993333,91993494,91996734,91998116,92001957,92005810,92006295,92011880,92011969,92018323,92020311,92024280,92029834,92030765,92032817,92042307,92043284,92043921,92044038,92045978,92051967,92063372,92063516,92064666,92068589,92069036,92069824,92070357,92070632,92073822,92074554,92076758,92079705,92081162,92083302,92084068,92085524,92085780,92089461,92089463,92089866,92090781,92090783,92092114,92093403,92093405,92093423,92097173,92097276,92099908,92100779,92104084,92106155,92108743,92109079,92110350
ENST00000648936	1	94587778	94587812	ENSG00000127990	SGCE	94526212,94527544,94527546,94527636,94535241,94536528,94537330,94539537,94541698,94542303,94544425,94549813,94551750,94551752,94553995,94555994,94556684,94563294,94564621,94566942,94568178,94573000,94575348,94576608,94578245,94579315,94579317,94579676,94580268,94580270,94581841,94584721,94584941,94585387,94585413,94586262,94586362,94588932,94588934,94589221,94591942,94592570,94593744,94595500,94596694,94597269,94597431,94598736,94599706,94599802,94600341,94602744,94603741,94608936,94611579,94613089,94616725,94618977,94620531,94621254,94625579,94628070,94629968,94633222,94636421,94636423,94640792,94642706,94645169,94645354,94648829,94649658,94652501
ENST00000437633	1	111784097	111784123	ENSG00000128512	DOCK4	111726390,111732818,111732997,111735607,111737540,111738317,111738505,111739169,111739635,111741095,111742099,111742312,111742542,111743964,111744310,111745925,111746259,111747027,111748911,111751395,111758614,111759174,111759479,111760111,111760228,111760565,111760971,111761111,111764135,111765011,111765551,111768784,111768858,111769240,111769593,111770292,111771419,111771421,111774093,111774095,111774097,111774099,111774611,111775399,111782915,111784189,111786042,111786420,111787328,111792181,111796314,111801258,111801318,111802653,111803209,111812424,111812720,111813174,111815970,111816460,111816462,111816559,111817110,111817546,111817635,111817637,111818297,111819110,111819132,111819525,111825303,111826014,111827371,111831215,111836473,111842786,111843495,111844941,111845377,111846025,111849403,111852921,111853406,111853602,111854354,111854356,111858289,111863447,111866883,111867570,111867766,111869525,111871190,111873343,111873365,111875098,111875200,111876218,111876852,111877926,111878753,111881841,111882156,111882753,111882755,111882757,111884508,111884681,111884702,111885244,111886423,111887139,111887711,111891368,111891402,111891712,111893271,111896789,111900785,111905676,111906108,111906508,111906510,111907421,111908566,111908579,111908661,111909466,111911358,111912080,111924286,111925952,111928441,111928556,111928558,111929151,111932181,111935665,111935667,111937928,111939671,111940096,111940704,111941717,111941951,111943372,111946566,111947502,111947504,111952139,111952311,111952518,111953095,111956289,111956394,111956811,111959041,111960759,111960772,111961035,111961037,111962960,111962962,111968752,111969930,111974164,111980762,111980834,111984874,111986250,111987166,111989550,111989552,111990868,111994998,111997493,111999540,112001307,112002417,112005722,112007882,112012912,112013962,112019009,112019312,112020458,112022116,112026682,112029734,112030028,112031873,112032362,112032615,112034578,112035008,112035336,112035517,112040032,112040423,112040796,112040875,112040898,112042643,112047837,112048177,112051232,112053206,112053690,112054045,112054646,112055409,112055459,112060859,112065090,112065495,112065685,112068028,112072926,112072962,112075369,112075716,112077590,112078159,112079255,112084667,112086979,112087895,112088104,112090756,112095597,112096307,112106459,112107989,112110322,112110602,112110604,112113077,112113712,112117053,112118016,112119767,112125510,112125953,112125963,112125965,112127102,112129013,112131588,112131590,112132576,112132742,112138844,112138850,112142095,112142420,112142766,112142794,112145432,112145706,112145740,112147406,112151343,112151345,112154723,112154844,112155837,112164728,112165268,112166790,112168231,112169625,112173982,112174513,112174894,112178187,112178189,112179549,112182218,112182751,112184161,112184974,112185201,112186519,112188571,112188724,112193467,112195629,112199900,112201696,112201935,112202602
ENST00000644861	1	61864306	61867947	ENSG00000129003	VPS13C	61861569,61861968,61864441,61865469,61866605,61867986,61874094,61874544,61876311,61876530,61876910,61877801,61883519,61889815,61891673,61891997,61891999,61901804,61903825,61908333,61909893,61911480,61913223,61916115,61917524,61922311,61922975,61925202,61927736,61927958,61928153,61928252,61930384,61931034,61931133,61931415,61937961,61937963,61937965,61937977,61941105,61942825,61944188,61944720,61949911,61953704,61953910,61956426,61957971,61957973,61958313,61967653,61970888,61972491,61972814,61974383,61975747,61979280,61984120,61992026,61992127,61992905,61997392,62001984,62006570,62007242,62013965,62016513,62024773,62025976,62026866,62028345,62028757,62029333,62033109,62034013,62036521,62039234,62040434,62046568,62047750,62059450,62059558
ENST00000249837	1	61864306	61867947	ENSG00000129003	VPS13C	61861569,61861968,61864441,61865469,61866605,61867986,61874094,61874544,61876311,61876530,61876910,61877801,61883519,61889815,61891673,61891997,61891999,61901804,61903825,61908333,61909893,61911480,61913223,61916115,61917524,61922311,61922975,61925202,61927736,61927958,61928153,61928252,61930384,61931034,61931133,61931415,61937961,61937963,61937965,61937977,61941105,61942825,61944188,61944720,61949911,61953704,61953910,61956426,61957971,61957973,61958313,61967653,61970888,61972491,61972814,61974383,61975747,61979280,61984120,61992026,61992127,61992905,61997392,62001984,62006570,62007242,62013965,62016513,62024773,62025976,62026866,62028345,62028757,62029333,62033109,62034013,62036521,62039234,62040434,62046568,62047750,62059450,62059558
ENST00000407327	2	10625525;10642897	10625670;10643021	ENSG00000129353	SLC44A2	10605382,10608091,10609950,10612240,10613202,10621763,10622281,10627577,10631619,10632404,10632817,10634749,10635621,10639460,10640728,10641534,10643071,10643886
ENST00000693296	1	17697257	17697670	ENSG00000129422	MTUS1	17644283,17644432,17648440,17651461,17651888,17654944,17657900,17657902,17657966,17663740,17667926,17670068,17670181,17675091,17676674,17678341,17679340,17680742,17695733,17697670,17698224,17700708,17705273,17708801,17709565,17711794,17713024,17714419,17715249,17715455,17717755,17717933,17720408,17722447,17723461,17726923,17729893,17730159,17732014,17733410,17735156,17735384,17736291,17737126,17737128,17738685,17747914,17752641,17752948,17752950,17752980,17753688,17754040,17754524,17755011,17755154,17755724,17756419,17758606,17759573,17760084,17761463,17765115,17766221,17771416,17771633,17773018,17773033,17773870,17773872,17775468,17783798,17784676,17785104,17785135,17789019,17790695,17794196,17794920,17794958,17800103
ENST00000377770	1	154305110	154305551	ENSG00000130226	DPP6	153749133,153749813,153750780,153755238,153755925,153757151,153757827,153760039,153762648,153763018,153771306,153773612,153775224,153776731,153777122,153778973,153779019,153781674,153786349,153791256,153792084,153794403,153796059,153800661,153800947,153800949,153803053,153805516,153805647,153805768,153805962,153807496,153808653,153809018,153810126,153812471,153812928,153813491,153816491,153816786,153816986,153818896,153819112,153819523,153822741,153823749,153823775,153825522,153826098,153829360,153831351,153831427,153833188,153833190,153833756,153836739,153838197,153839593,153842981,153843021,153843035,153843147,153843149,153843988,153844189,153844191,153847803,153849728,153851955,153853131,153853711,153854780,153855524,153857630,153859242,153859302,153859605,153859736,153861249,153861420,153862905,153864812,153866118,153874249,153874876,153875366,153875968,153877621,153877623,153877695,153878449,153881199,153881442,153882431,153884570,153885906,153889533,153894989,153894991,153895651,153895711,153895713,153895719,153901852,153906509,153908261,153909596,153910579,153911677,153911716,153911718,153914810,153914812,153915408,153915742,153918070,153918847,153919097,153919308,153919423,153919425,153919702,153919704,153920913,153921981,153923353,153925253,153925343,153925433,153925475,153925520,153925610,153930709,153933606,153935234,153935567,153935955,153935957,153938590,153938592,153941785,153942130,153942956,153944248,153944266,153945836,153948399,153949424,153949792,153951911,153953475,153953564,153953739,153953806,153954794,153958385,153960652,153960690,153960712,153963689,153963711,153963863,153964732,153965494,153965790,153966296,153967189,153967719,153968255,153969996,153970144,153971653,153972169,153973280,153974851,153974853,153977460,153978019,153979856,153981439,153984508,153986550,153986552,153987396,153989780,153991412,153991638,153992738,153993037,153993621,153993623,153997757,154002122,154003586,154003760,154003807,154003826,154008033,154008096,154008998,154010529,154011290,154012190,154014374,154015710,154018746,154021099,154021227,154022555,154022912,154024783,154024977,154026153,154028018,154028037,154030885,154034743,154038344,154038656,154038811,154039111,154040485,154041688,154044422,154045417,154045419,154045823,154045962,154047789,154047791,154049553,154049555,154050418,154050420,154050734,154051020,154053874,154054522,154055959,154056099,154056194,154063838,154063850,154065860,154066571,154067524,154067586,154067873,154068984,154070614,154071022,154071024,154071026,154072495,154074212,154074860,154076306,154079125,154080130,154080727,154080757,154080846,154082074,154083697,154083699,154083759,154083818,154087145,154088475,154092614,154092817,154093353,154093355,154094205,154094324,154094326,154094442,154094833,154094972,154094974,154094976,154100411,154101618,154102829,154109922,154110964,154111436,154112047,154113575,154114285,154118118,154118215,154120746,154122074,154122249,154126664,154127442,154128129,154128131,154128163,154128867,154133037,154133039,154134632,154137810,154139182,154139782,154141675,154141723,154147333,154150774,154152347,154153330,154154312,154154776,154154778,154154794,154154796,154154798,154156107,154156109,154158920,154160613,154160615,154160894,154161555,154162890,154162892,154165472,154167061,154168395,154168810,154171024,154171286,154171576,154172442,154173919,154174191,154174312,154179295,154183236,154183435,154183536,154184944,154185998,154187800,154190190,154192931,154193141,154193620,154198744,154202142,154202640,154202907,154203215,154203633,154204824,154204916,154205186,154206703,154208954,154209911,154209913,154215224,154215260,154216989,154217342,154218121,154218472,154218474,154219093,154223114,154229891,154233872,154233874,154234678,154234761,154234874,154236609,154237930,154239053,154240311,154240313,154241954,154242534,154245095,154250081,154250083,154256316,154256443,154261291,154261293,154264270,154267431,154267600,154267635,154267994,154268594,154268596,154272902,154274587,154276085,154276904,154278551,154278823,154278908,154279091,154279161,154279250,154279252,154282294,154282296,154282647,154284298,154286947,154287135,154288616,154290502,154291270,154294517,154296272,154297436,154302756,154303631,154303732,154305597,154305617,154307414,154308509,154308927,154308947,154309045,154309479,154309911,154310928,154311209,154311573,154311912,154314708,154315015,154315156,154316299,154317595,154317959,154321145,154323122,154324219,154324378,154325927,154325999,154326012,154326219,154329944,154330077,154330079,154331853,154332392,154332491,154335815,154336832,154337952,154338485,154338868,154339125,154341110,154341693,154342701,154345444,154345903,154347037,154347039,154347413,154350703,154351790,154351860,154352719,154352721,154353356,154354641,154354864,154356812,154357403,154357405,154359081,154359991,154360859,154361470,154366897,154370935,154370947,154372241,154372847,154373593,154373632,154377095,154377901,154380799,154381770,154382004,154383520,154386878,154387990,154390130,154391350,154392454,154395591,154396166,154396813,154399398,154399722,154400164,154401065,154402290,154402906,154403462,154403464,154405368,154405903,154406426,154406454,154406460,154406490,154406502,154406562,154407337,154409012,154409292,154410500,154410502,154410749,154412835,154413414,154415069,154416903,154417724,154419210,154421207,154421302,154425532,154427167,154427369,154427805,154431679,154432709,154433296,154435436,154436268,154436294,154436975,154436999,154440445,154442269,154442711,154443825,154446832,154451016,154451782,154452225,154453042,154453163,154455267,154456271,154457514,154460772,154460774,154465899,154466121,154467562,154468071,154470479,154473057,154473582,154481006,154481386,154481754,154482117,154484213,154485737,154489150,154491015,154491071,154492270,154492272,154492405,154496974,154497745,154497932,154499451,154502069,154502883,154504875,154504907,154507319,154507397,154507399,154507568,154508636,154508837,154510933,154511031,154511048,154511249,154515379,154515803,154516462,154516672,154518274,154518276,154523429,154525831,154527054,154532723,154532725,154532903,154535894,154536050,154538357,154538359,154539592,154540934,154540993,154542100,154552539,154553003,154555577,154558811,154562269,154564468,154564940,154565484,154565670,154565883,154566426,154568560,154569124,154575961,154576025,154577295,154578309,154578849,154580174,154580242,154584680,154584804,154587489,154587950,154591626,154592421,154592741,154593321,154593542,154595345,154597894,154598533,154599762,154599874,154603940,154604937,154605628,154607055,154609289,154609582,154609588,154609612,154609614,154609616,154611087,154611536,154611702,154613487,154613895,154618787,154623680,154625296,154625445,154627537,154627892,154628321,154628323,154629381,154629692,154629694,154629978,154630830,154630832,154632497,154634059,154634472,154634539,154635215,154641501,154643950,154645654,154649249,154650704,154652588,154652619,154652747,154658223,154659444,154660191,154660455,154664282,154665923,154666542,154667289,154668100,154669023,154669095,154670225,154671524,154671630,154671632,154671658,154671660,154671861,154672711,154672713,154674392,154675124,154675555,154680499,154683205,154684940,154685404,154685738,154685740,154686009,154687464,154688175,154689898,154690843,154691197,154693906,154693908,154694906,154695190,154700159,154700645,154700785,154701633,154707527,154710564,154711864,154712247,154712549,154713092,154713094,154714461,154716474,154716589,154716645,154717612,154719699,154721887,154722291,154722809,154723963,154725935,154726019,154726139,154726838,154728242,154729331,154732290,154732412,154732806,154732886,154734619,154737421,154738050,154739710,154739816,154741240,154741346,154742239,154745067,154745622,154747009,154747823,154751828,154751859,154753230,154753640,154754668,154755022,154755024,154755318,154756368,154758516,154761936,154765850,154765917,154768025,154768806,154768999,154773002,154774111,154774950,154776290,154776678,154776888,154777227,154777985,154780776,154780899,154781574,154782059,154783176,154783428,154784152,154790446,154792146,154792148,154792635,154793837,154795780,154795892,154798098,154798202,154799309,154800299,154801827,154805848,154816551,154816729,154816920,154817942,154818183,154818185,154818421,154818820,154823878,154823915,154823963,154826801,154828737,154829251,154831262,154832370,154833156,154836237,154837056,154837068,154837102,154837104,154837118,154837120,154837122,154837140,154837142,154837144,154837154,154837168,154837182,154837184,154837186,154837188,154837209,154837219,154837235,154837256,154837266,154837276,154837292,154837294,154837296,154837304,154837318,154837328,154837337,154837345,154837353,154837355,154837357,154837379,154837391,154837399,154837401,154837439,154837441,154839541,154840366,154840368,154842088,154842097,154842888,154843890,154844023,154844642,154846927,154848459,154848872,154849923,154850960,154851746,154851899,154852273,154852553,154853650,154858305,154858307,154858309,154858400,154858755,154859896,154863043,154863254,154865022,154866415,154866458,154868963,154872631,154872976,154873713,154873715,154873717,154873733,154873769,154873795,154873813,154873855,154873881,154873919,154873943,154873981,154873993,154874011,154874043,154874078,154874086,154874595,154876210,154876546,154880575,154881715,154884216,154884862,154885531,154886268,154890506,154890711,154892105,154893790
