isoform_id	ATSS	ATSS_genomic_start	ATSS_genomic_end	gene_id	gene_name	all_motif_starts
ENST00000367942	1	161766311	161766320	ENSG00000118217	ATF6	161768000,161770483,161770485,161770812,161774523,161775913,161776781,161779529,161779882,161782364,161785524,161786885,161787840,161789074,161790352,161790354,161790863,161792750,161795255,161795663,161799532,161800362,161801562,161803378,161803660,161809509,161812722,161814029,161815808,161816696,161817538,161827389,161829298,161831487,161832433,161832920,161834318,161838613,161839145,161839828,161842411,161842944,161843178,161843228,161843326,161846343,161846382,161846590,161848161,161849713,161851421,161853005,161853035,161853600,161858442,161861015,161861544,161871464,161874101,161874348,161874870,161875952,161877159,161880209,161882523,161884008,161886878,161886880,161886882,161887961,161888199,161890969,161897302,161901654,161901870,161901872,161904460,161905096,161908454,161910386,161910388,161911625,161915138,161917255,161918427,161919292,161919870,161921261,161923633,161928170,161931360,161933556,161933843,161933845,161935340,161935342,161936770,161937656,161938082,161938084,161938189,161942429,161944129,161944674,161948723,161953678,161953680,161954106,161954633,161956233,161956279,161956929,161959070,161959072,161966293,161966295,161968039,161969392,161969482,161969484,161970241,161972357,161975347,161976431,161976448,161976478,161976480
ENST00000362094	1	88147664;88164257;88165803	88147806;88164294;88166347	ENSG00000118432	CNR1	88140621,88141032,88150401,88151555,88152334,88154723,88155213,88157113,88158464,88158466,88159737,88161527,88162576,88164459,88165109,88165111,88165532
ENST00000373850	1	121074896;121080306;121088296;121090275;121094888;121096422;121098386;121107802;121112459;121113502;121115091;121118346	121075067;121080478;121088543;121090405;121095018;121096563;121098572;121107995;121112578;121113724;121115200;121118540	ENSG00000119397	CNTRL	121081379,121083512,121083514,121084358,121085443,121085445,121085882,121086797,121090286,121093870,121095582,121096742,121098797,121099759,121102227,121104846,121105553,121107510,121109426,121109428,121110609,121110868,121111465,121111561,121114069,121114301,121115112,121116245,121116624,121116626,121118015,121118196,121122668,121127692,121128110,121129458,121132439,121137310,121137503,121138048,121138656,121142421,121148424,121152065,121153412,121154171,121154504,121154897,121157691,121158438,121159168,121159771,121161045,121161169,121164596,121164598,121165944,121168033,121169504
ENST00000495275	1	173824473	173824883	ENSG00000120334	CENPL	173800646,173803241,173803243,173803816,173804267,173805758,173805836,173806452,173808984,173810052,173810054,173810056,173810603,173813023,173813025,173813937,173817697,173817815,173818614,173819148,173820757,173823483
ENST00000696626	1	24208791;24219626	24209263;24219909	ENSG00000120549	KIAA1217	23696886,23697166,23698689,23701068,23701424,23702872,23704127,23704372,23704622,23705464,23706180,23713459,23715261,23716098,23716100,23716750,23718207,23719786,23721957,23722803,23723509,23723511,23724146,23724477,23725714,23725716,23727889,23729086,23730257,23731300,23734431,23737257,23738981,23739284,23739471,23741628,23742194,23742196,23747122,23749552,23750531,23750564,23750888,23751172,23751359,23752608,23754231,23756101,23756964,23757662,23758267,23759842,23760122,23760301,23760303,23760305,23760307,23767312,23767719,23767851,23769066,23770759,23771725,23774571,23775026,23775287,23777708,23779663,23779665,23779960,23780315,23781440,23782411,23782573,23782575,23782679,23783275,23784266,23785559,23786440,23787704,23789805,23791991,23793124,23793651,23794667,23796136,23797871,23798886,23799086,23799450,23802947,23805884,23811953,23813791,23813793,23815005,23819052,23821196,23821418,23821420,23821937,23825050,23825419,23825790,23826806,23827802,23828785,23829572,23831536,23831940,23834317,23834319,23834321,23834732,23836433,23837452,23837958,23839517,23841447,23845203,23845712,23846558,23851255,23851478,23853325,23864682,23867316,23871884,23875865,23876059,23876664,23878622,23882336,23883052,23883550,23886670,23892588,23895684,23896323,23897383,23899286,23901779,23902059,23902518,23904490,23904607,23905256,23906648,23907449,23908759,23908761,23909465,23909759,23910442,23911519,23912020,23912375,23913487,23914283,23915581,23918480,23918482,23919215,23928432,23929225,23929365,23930981,23939340,23939342,23942800,23944714,23946232,23946234,23949964,23950592,23950594,23950596,23950598,23950600,23950608,23952993,23953645,23955301,23958886,23962481,23963581,23963583,23964700,23964895,23969415,23972304,23972649,23972873,23973900,23974140,23974493,23978966,23983072,23983756,23984455,23984807,23984889,23985758,23986446,23990243,23990609,23991038,23991226,23991463,23991766,23992552,23993700,23998381,23999157,24000630,24003114,24003116,24004682,24004684,24004750,24009558,24009607,24009609,24013135,24014234,24014454,24016072,24017377,24020241,24022218,24022220,24024212,24028338,24029186,24030717,24034896,24035951,24035953,24037052,24038093,24038160,24038347,24040045,24041926,24041928,24042092,24042901,24043577,24043643,24045054,24046476,24046684,24047226,24047228,24047230,24047497,24047590,24047678,24049773,24050971,24053081,24055135,24055553,24058106,24058207,24062380,24062604,24067636,24068123,24068125,24072456,24072926,24077021,24081097,24082557,24082711,24083340,24083751,24083830,24085839,24088134,24088760,24090311,24092595,24094116,24096674,24097045,24098000,24098561,24099426,24101424,24104569,24105122,24105838,24105840,24106941,24107127,24107350,24111156,24113375,24115739,24116394,24116471,24117929,24122043,24126526,24127138,24128128,24129927,24130354,24130702,24131468,24132025,24135630,24136664,24137098,24137840,24140638,24141006,24141597,24144007,24144309,24146219,24147969,24152079,24152185,24152517,24153769,24156954,24157229,24159028,24162265,24163628,24163759,24165141,24168361,24173208,24174136,24174415,24177047,24177474,24180431,24181050,24181493,24182566,24182915,24183607,24187531,24189504,24189889,24191517,24192696,24193656,24193858,24194728,24197875,24197884,24197918,24200047,24201586,24202809,24209682,24210101,24211524,24211526,24214012,24214014,24214111,24214292,24216357,24216359,24217108,24219644,24220903,24221094,24222351,24229138,24233470,24234534,24237077,24238517,24240284,24240990,24242178,24242556,24243300,24246372,24247046,24254019,24256836,24257770,24260178,24261804,24263061,24263289,24264316,24266223,24267845,24268228,24268751,24272848,24274329,24275325,24278125,24279953,24283199,24293015,24297298,24298185,24299925,24300521,24300712,24302665,24304144,24304410,24306319,24306654,24313813,24314463,24315714,24316417,24317660,24319246,24319559,24320243,24320245,24321407,24322093,24325745,24326275,24329500,24330759,24332130,24336181,24336857,24338517,24338986,24342531,24342635,24342803,24343551,24343585,24344000,24347975,24348672,24349213,24350039,24352351,24354343,24357967,24361571,24361625,24365472,24366072,24366609,24366638,24367424,24368187,24368896,24370938,24371510,24371608,24371654,24373751,24374744,24375690,24377183,24377185,24377455,24377457,24379401,24381528,24381550,24381877,24382241,24385354,24386413,24392413,24393448,24396638,24397234,24398050,24398698,24403813,24404778,24411087,24411165,24411611,24414410,24414753,24415058,24418787,24419778,24422563,24423604,24427992,24430509,24430684,24430963,24432459,24435502,24436351,24436353,24437079,24438865,24441306,24441308,24441539,24442073,24442665,24442667,24442689,24442691,24442775,24443055,24444480,24445846,24446654,24448851,24451856,24452194,24452871,24453422,24454580,24454582,24457540,24461898,24461900,24462041,24464287,24464289,24464291,24464293,24464630,24468954,24469271,24469756,24470333,24470445,24471064,24472406,24473836,24473875,24474585,24476100,24478217,24483052,24485026,24489732,24491820,24492571,24492634,24492990,24493315,24494850,24496609,24499247,24500326,24500661,24501554,24502557,24502925,24505923,24509623,24510011,24510013,24510015,24511230,24512073,24513451,24518100,24520528,24520714,24522678,24522680,24524306,24524698,24529131,24529277,24537621,24540045,24542804,24543259,24543469,24544863,24545282,24547303,24547476
ENST00000351218	1	37655420	37655465	ENSG00000120784	ZFP30	37617547,37617990,37620632,37621860,37624281,37627891,37637076,37638674,37640666,37645932,37648856,37649520,37649998,37650014,37654881,37654883,37657224,37661532,37662198,37664102,37672694,37678470,37678933,37680159,37687824,37690613,37690719
ENST00000396603	1	36190856	36190963	ENSG00000122705	CLTA	36194436,36194438,36194806,36197237,36202976,36209908,36211912,36214523,36215192,36217710,36218765,36219487,36220285,36222669,36223302,36229869,36230234,36232462,36233133,36234644,36234840,36234842,36234844,36242518,36244104,36246539,36247472,36251840,36252126,36252128,36263898,36267599,36268535,36270460,36270462,36272232,36274704,36276548,36279235,36282073,36285884,36286913,36291736,36291738,36291926,36292468,36292687,36293863,36299838,36304238,36304634
ENST00000681017	1	222860942	222860984	ENSG00000123983	ACSL3	222863858,222863860,222867510,222868067,222868069,222870332,222872953,222872955,222875649,222877778,222882566,222884878,222885669,222886190,222887386,222887388,222888300,222890217,222891426,222892025,222894787,222898413,222900550,222902783,222904139,222905489,222905784,222906034,222907172,222907990,222907992,222907994,222907996,222907998,222909558,222912286,222914976,222915333,222918087,222918690,222920105,222920107,222924009,222927985,222930265,222932179,222934383,222934418,222934741,222935333,222936753,222937248,222939929,222941717,222942306
ENST00000704650	1	41085445	41085924	ENSG00000124486	USP9X	41087771,41089079,41089848,41090713,41094496,41097597,41100619,41103343,41103523,41104211,41108035,41108300,41110333,41111990,41114092,41123911,41126500,41127247,41128669,41137192,41140061,41140711,41142112,41154486,41157365,41157732,41159516,41162765,41168821,41171078,41172888,41182600,41186592,41188169,41189178,41190803,41190805,41193381,41193383,41193696,41195694,41196303,41199748,41200349,41204527,41204578,41207566,41210189,41210191,41210193,41213984,41216561,41216911,41218750,41218815,41219025,41219399,41221657,41228143,41232397,41235291,41236478
ENST00000436367	1	16761460	16761479	ENSG00000124788	ATXN1	16301472,16302071,16310827,16315435,16315455,16315803,16315805,16315807,16316167,16318461,16319372,16320137,16322449,16322983,16323855,16324727,16325216,16326180,16326182,16327436,16332578,16336883,16337986,16338612,16342444,16346437,16348753,16348777,16350432,16350952,16353809,16358352,16358354,16359057,16362913,16363299,16366478,16366982,16369123,16370120,16370692,16371395,16374929,16376067,16380217,16384078,16385086,16385132,16385679,16387085,16387106,16388214,16390381,16390383,16390709,16392950,16395397,16395601,16402595,16402597,16403118,16403495,16403811,16404127,16404681,16405456,16410049,16410664,16412027,16412208,16413672,16414627,16416526,16416894,16418534,16419228,16419273,16419718,16421247,16421672,16421674,16421703,16421705,16421845,16423797,16423807,16424292,16427462,16428733,16432273,16432379,16432527,16432631,16432633,16432818,16433718,16434272,16436860,16437466,16437942,16442025,16445989,16446611,16448847,16449182,16449422,16450376,16450378,16452292,16455538,16462619,16465624,16467466,16469146,16470544,16471678,16471680,16471682,16471900,16474296,16476014,16476933,16477486,16477658,16478284,16478671,16483227,16483359,16483425,16483579,16483831,16485344,16486640,16486772,16487269,16488245,16493283,16493480,16494355,16495520,16495530,16500549,16500946,16501096,16501126,16501134,16501354,16501436,16501788,16504918,16511325,16511327,16516551,16517060,16517733,16517753,16517783,16518014,16520059,16520258,16522073,16522531,16524331,16524920,16528834,16529431,16532493,16533837,16534174,16535632,16536577,16538479,16539088,16539233,16539235,16539839,16539841,16542933,16543594,16544689,16544713,16548127,16548791,16549281,16549765,16550101,16550182,16550303,16550553,16553382,16553687,16555699,16557642,16558819,16563056,16563370,16563397,16563419,16564620,16565641,16566007,16567320,16567482,16567772,16571986,16572785,16573242,16573740,16574256,16576582,16576803,16576838,16576840,16579169,16581689,16583426,16584073,16586022,16586358,16588146,16588930,16590987,16592059,16593418,16597059,16598206,16598208,16599309,16603881,16604978,16605575,16606453,16607458,16608382,16608717,16609483,16611788,16612256,16613697,16614791,16615755,16615901,16617257,16618307,16618309,16619777,16621184,16622649,16622651,16622653,16625527,16626346,16628708,16628932,16630698,16634221,16636537,16638585,16638587,16645735,16647645,16648857,16649473,16650186,16650318,16650643,16655254,16656707,16658429,16658532,16662244,16665306,16667039,16670528,16673392,16678120,16681510,16681549,16681918,16685044,16686146,16686494,16686935,16687351,16688926,16688970,16689203,16689643,16690180,16691070,16691102,16692989,16693046,16695354,16695356,16698092,16698482,16699644,16703023,16707267,16708278,16708894,16713642,16714244,16715928,16716139,16717578,16718275,16719059,16723877,16727615,16727617,16728029,16731067,16731220,16732687,16732689,16735123,16735125,16737155,16737263,16748223,16750276,16751322,16751554,16751556,16751607,16752715,16753767,16755201,16757979,16758848,16758850,16759283,16759285
ENST00000643665	1	41700916;41847191;41848871;41918413;42035807	41700995;41848445;41849089;41918922;42035925	ENSG00000127124	HIVEP3	41507715,41512654,41513554,41514723,41516080,41517078,41517226,41518016,41518137,41518154,41519967,41519979,41519981,41522867,41524070,41524401,41527731,41527949,41529934,41529981,41534066,41534073,41536100,41536185,41536770,41537371,41540550,41544194,41545909,41548240,41549339,41552683,41554294,41555997,41556846,41560013,41560444,41560554,41561832,41562397,41564752,41566219,41568460,41569794,41570041,41570403,41570456,41570458,41570674,41571990,41573514,41577627,41579938,41580393,41580675,41581395,41585387,41588278,41590056,41590064,41590831,41590833,41591394,41594321,41596918,41596920,41596934,41599841,41606812,41606909,41607344,41608952,41609228,41610132,41612838,41615879,41617523,41619451,41623891,41625917,41627118,41628687,41631937,41632834,41633544,41637187,41639740,41643425,41643466,41644962,41644964,41644966,41645288,41645504,41645770,41648322,41652993,41653077,41655026,41658252,41658559,41659711,41660025,41660196,41661661,41663953,41664997,41666156,41666952,41667185,41667673,41670433,41675401,41676417,41677248,41677262,41679525,41679527,41680596,41682190,41683283,41684318,41684677,41684797,41686623,41687480,41688057,41689718,41693922,41694307,41694383,41695526,41697723,41698272,41701377,41703426,41704873,41705821,41706002,41707816,41708212,41710044,41711928,41712205,41712291,41712736,41713379,41715620,41715676,41717597,41722139,41722847,41722849,41722851,41722912,41725240,41725248,41727944,41728145,41728147,41730658,41731413,41731896,41732998,41735300,41735837,41739167,41740402,41742507,41744388,41744390,41744423,41745396,41745398,41745428,41746058,41746550,41746783,41746785,41747345,41748669,41749901,41751099,41751354,41754408,41759386,41761167,41761169,41761255,41761261,41761327,41761363,41761375,41761405,41761407,41761413,41761459,41761479,41761491,41761509,41761511,41761581,41761593,41761620,41761652,41761702,41761712,41761747,41761787,41762127,41762411,41762870,41762880,41766493,41767417,41767707,41770940,41772358,41777609,41777793,41779843,41780766,41783863,41786088,41786090,41787214,41787216,41787459,41787498,41791464,41793207,41796079,41796871,41798055,41799701,41799773,41800422,41805932,41807811,41807813,41809538,41809540,41809981,41809996,41810619,41813250,41813668,41814905,41815340,41817500,41818742,41820862,41821336,41823264,41826035,41826382,41826864,41829498,41829929,41834839,41835387,41836093,41836884,41837471,41840334,41840336,41843196,41843435,41844419,41846258,41847069,41849366,41849469,41849628,41849835,41850043,41852129,41852811,41853342,41854990,41856030,41856557,41857091,41857737,41858834,41862562,41862586,41863653,41866298,41867599,41868332,41871346,41872704,41872706,41872716,41872941,41873339,41879039,41879129,41882408,41884384,41885534,41894603,41894798,41898582,41898614,41900944,41901066,41901261,41901263,41901377,41901720,41901755,41905328,41905931,41906177,41906729,41907123,41911995,41915132,41917254,41918605,41918607,41921943,41924511,41925254,41925747,41930440,41930828,41937015,41937284,41938074,41939664,41940432,41941471,41942150,41942498,41942500,41942637,41945342,41945698,41946857,41949894,41952687,41952689,41952702,41954328,41955072,41955569,41956310,41956312,41957552,41957917,41958762,41961261,41968385,41970228,41970230,41970232,41970234,41970348,41972526,41973984,41974884,41976527,41977894,41978836,41978838,41979763,41983055,41983467,41986355,41987610,41987612,41987792,41988982,41993692,41995666,41996544,41997445,41999040,42000166,42005360,42006103,42006212,42006221,42007201,42010501,42013189,42015289,42015444,42016554,42017589,42019239,42022419,42026592,42030377,42031514,42032045,42033060,42033186,42034976
